arm,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,mae,rmse,r2,spearman
baseline_features_shuffled_target,Morgan+Physical,0,2,385,72,78,19,11.673875423685708,17.520139700000737,-0.036835190192739065,0.10379339521652181
baseline_features_shuffled_target,Morgan,0,3,411,46,78,19,16.935689497275973,20.215800751273235,-0.5900428099020572,-0.1317297251162135
baseline_features_shuffled_target,Physical,0,3,411,46,78,19,15.350731362749185,18.291046817640474,-0.3016794334787305,-0.09351265501304232
baseline_features_shuffled_target,Morgan+Physical,0,3,411,46,78,19,15.460747367062778,18.17281123245109,-0.2849053908375745,-0.2519646537851418
baseline_features_shuffled_target,Morgan,0,4,383,74,78,19,14.083821229363519,16.94914220348366,-0.14801235181743544,0.154362948509115
baseline_features_shuffled_target,Physical,0,4,383,74,78,19,13.601919894549393,15.764747794680446,0.0068263963380735815,0.032917526282614844
baseline_features_shuffled_target,Morgan+Physical,0,4,383,74,78,19,13.730213576338482,16.049865946952234,-0.029423155084713493,0.0823716436790585
baseline_features_shuffled_target,Morgan,1,0,355,102,77,20,12.82730971295226,16.843254060813667,-0.038689385601958115,0.12816139558952414
baseline_features_shuffled_target,Physical,1,0,355,102,77,20,12.233486014497046,16.734510669134668,-0.025320711055361933,0.0796983913326326
baseline_features_shuffled_target,Morgan+Physical,1,0,355,102,77,20,12.456601928785737,16.68191061970341,-0.018885248253359688,0.08371822898052773
baseline_features_shuffled_target,Morgan,1,1,379,78,77,20,14.970333600479517,24.363060235129133,-0.06730433648820133,0.07744156330177866
baseline_features_shuffled_target,Physical,1,1,379,78,77,20,16.26985399776361,24.098101108821346,-0.044215752607164704,-0.12626446143055992
baseline_features_shuffled_target,Morgan+Physical,1,1,379,78,77,20,15.386314149827227,24.004150293716464,-0.036089495625162726,-0.08809856176135071
baseline_features_shuffled_target,Morgan,1,2,365,92,78,19,14.065768244220902,19.110374524061967,-0.06048435887778325,0.024586939575603338
baseline_features_shuffled_target,Physical,1,2,365,92,78,19,13.967339004284407,18.68639211409402,-0.013950576011768412,0.08416325254695615
baseline_features_shuffled_target,Morgan+Physical,1,2,365,92,78,19,13.879640566220493,18.595403184412483,-0.0041002354795081075,0.08342816851717212
baseline_features_shuffled_target,Morgan,1,3,346,111,78,19,12.409657480353278,16.182494655115022,-0.07257511968367103,0.12096484175008426
baseline_features_shuffled_target,Physical,1,3,346,111,78,19,13.518596248413639,17.691914833926887,-0.28199536248267476,-0.2501477733838068
baseline_features_shuffled_target,Morgan+Physical,1,3,346,111,78,19,12.838128998517561,16.709444557488244,-0.14356485899528426,-0.16530204727931072
baseline_features_shuffled_target,Morgan,1,4,383,74,78,19,13.762725192586538,17.817465526664265,-0.12345939005489548,0.10391654969730564
baseline_features_shuffled_target,Physical,1,4,383,74,78,19,13.146175207680368,16.316350968118567,0.05786833397453561,0.11903949279455493
baseline_features_shuffled_target,Morgan+Physical,1,4,383,74,78,19,13.339691539430362,16.597540128448255,0.02511591907942745,0.22055133379255698
baseline_features_shuffled_target,Morgan,2,0,383,74,77,20,12.659998581674937,16.143707125916563,-0.03805772943552754,-0.009573647720938477
baseline_features_shuffled_target,Physical,2,0,383,74,77,20,13.045024807203136,17.053863992793122,-0.15840535505290632,-0.05020680873679243
baseline_features_shuffled_target,Morgan+Physical,2,0,383,74,77,20,12.809509237464699,16.411376740964318,-0.07276599079818746,-0.038822448208343484
baseline_features_shuffled_target,Morgan,2,1,341,116,77,20,14.380238927788568,19.412888684428168,-0.1245197719324398,-0.0768934944174677
baseline_features_shuffled_target,Physical,2,1,341,116,77,20,13.813962339348627,18.898731503294997,-0.06574199020447247,0.04021214035808908
baseline_features_shuffled_target,Morgan+Physical,2,1,341,116,77,20,13.974947448743622,18.997348598915178,-0.07689348959475795,-0.008316163638772594
baseline_features_shuffled_target,Morgan,2,2,380,77,78,19,11.935337248146752,14.476147270355662,0.018201959714478688,0.19704643806324973
baseline_features_shuffled_target,Physical,2,2,380,77,78,19,12.848493365672718,15.529557304505822,-0.12988521771587402,-0.06906632813977114
baseline_features_shuffled_target,Morgan+Physical,2,2,380,77,78,19,12.186566521955218,14.70489308170414,-0.01307108004346813,0.010232292954893975
baseline_features_shuffled_target,Morgan,2,3,358,99,78,19,15.322399598031092,22.799532006805965,-0.1639394976241193,-0.17906194799690697
baseline_features_shuffled_target,Physical,2,3,358,99,78,19,14.239981276248201,21.12466627640334,0.000786588865868576,0.11991786445875718
baseline_features_shuffled_target,Morgan+Physical,2,3,358,99,78,19,14.547690021722968,21.673036046402515,-0.051763384462629514,-0.10788025584015634
baseline_features_shuffled_target,Morgan,2,4,366,91,78,19,14.229307030579285,20.07026954069761,-0.09256169815469328,0.22800184816435423
baseline_features_shuffled_target,Physical,2,4,366,91,78,19,14.497913863733311,19.438039645186706,-0.024812675708023813,0.06968638189147715
baseline_features_shuffled_target,Morgan+Physical,2,4,366,91,78,19,14.272202342207352,19.224947201564106,-0.002466510115015863,0.12891820672003412
baseline_features_shuffled_target,Morgan,3,0,348,109,77,20,12.266126903036977,17.53774374171117,-0.04756572175837226,0.05336398679690313
baseline_features_shuffled_target,Physical,3,0,348,109,77,20,12.416148259812102,17.746487200700987,-0.07265148798711318,0.09414515029132244
baseline_features_shuffled_target,Morgan+Physical,3,0,348,109,77,20,12.177956797216574,17.461048556469013,-0.03842343165241213,0.0658969514644155
baseline_features_shuffled_target,Morgan,3,1,417,40,77,20,14.216077269775392,17.7970693400792,-0.7304720527525184,0.07924528442619688
baseline_features_shuffled_target,Physical,3,1,417,40,77,20,12.839792402488708,15.513189398502488,-0.3148305741129669,-0.011165321823981986
baseline_features_shuffled_target,Morgan+Physical,3,1,417,40,77,20,13.185134709579467,15.980120599810208,-0.39517186550148065,-0.006474010133233253
baseline_features_shuffled_target,Morgan,3,2,295,162,78,19,14.231738500053499,21.707909236148076,-0.028043687496293934,0.033353846340534773
baseline_features_shuffled_target,Physical,3,2,295,162,78,19,15.265415718455372,21.875674214015337,-0.04399512459401311,-0.12012880207463465
baseline_features_shuffled_target,Morgan+Physical,3,2,295,162,78,19,14.647981635011272,21.56588280737386,-0.014635511643739108,-0.07932946122253011
baseline_features_shuffled_target,Morgan,3,3,366,91,78,19,14.419340021657417,18.178890793487373,-0.07398214884434018,-0.05785822045434218
baseline_features_shuffled_target,Physical,3,3,366,91,78,19,14.234380711062922,17.662185169983736,-0.013797389477776534,0.09343505137326463
baseline_features_shuffled_target,Morgan+Physical,3,3,366,91,78,19,14.305154129195998,17.62380256882452,-0.009395906937112342,0.013974203997724843
baseline_features_shuffled_target,Morgan,3,4,402,55,78,19,12.320318538735128,14.499004614061974,-0.126808737055359,0.01946272955416971
baseline_features_shuffled_target,Physical,3,4,402,55,78,19,12.10745219671076,14.014227465183856,-0.05271825529090646,0.09315502967993924
baseline_features_shuffled_target,Morgan+Physical,3,4,402,55,78,19,12.09990094382546,14.05955159609851,-0.059538566512443936,0.10502560067256554
baseline_features_shuffled_target,Morgan,4,0,398,59,77,20,12.821724961077159,16.826906667198696,-0.05686988240291391,0.26918722219889774
baseline_features_shuffled_target,Physical,4,0,398,59,77,20,14.283800758206644,18.87084840069516,-0.3292167389164733,-0.15622487256897563
baseline_features_shuffled_target,Morgan+Physical,4,0,398,59,77,20,12.964216082401599,17.222907477715157,-0.10719951624482493,0.007830306171563073
baseline_features_shuffled_target,Morgan,4,1,340,117,77,20,14.29668048892551,22.049425044956457,-0.04656547577455372,-0.17529776469632624
baseline_features_shuffled_target,Physical,4,1,340,117,77,20,14.336326276026016,21.63549993755359,-0.0076407797521931275,-0.08368951437167285
baseline_features_shuffled_target,Morgan+Physical,4,1,340,117,77,20,14.300740897036821,21.78936472617562,-0.02202378316284448,-0.14556715782974292
baseline_features_shuffled_target,Morgan,4,2,346,111,78,19,13.006109141114383,16.117083866759327,-0.13216274187569876,-0.09522867784998182
baseline_features_shuffled_target,Physical,4,2,346,111,78,19,14.18369344523662,17.269218791893447,-0.2998143003381424,-0.10645012447628144
baseline_features_shuffled_target,Morgan+Physical,4,2,346,111,78,19,13.515148020921314,16.470039816448825,-0.18229329114414305,-0.11991347713026171
baseline_features_shuffled_target,Morgan,4,3,384,73,78,19,13.444081091538521,19.484197779930287,-0.12989661063897096,-0.07613603363396182
baseline_features_shuffled_target,Physical,4,3,384,73,78,19,13.144242107610834,18.776934129466685,-0.04935639289554761,0.16725699417773945
baseline_features_shuffled_target,Morgan+Physical,4,3,384,73,78,19,12.877386412278268,18.81009657659098,-0.05306625900862216,0.10117746203219459
baseline_features_shuffled_target,Morgan,4,4,360,97,78,19,14.547643958004038,19.328312598969354,-0.10117297392365643,0.08401138269446055
baseline_features_shuffled_target,Physical,4,4,360,97,78,19,15.244258875405222,18.967916232701057,-0.060490807207348674,0.1174368818503813
baseline_features_shuffled_target,Morgan+Physical,4,4,360,97,78,19,14.7378905093604,18.585670679028624,-0.018179004471374327,0.14392625521709929
baseline_features_shuffled_target,Morgan,5,0,394,63,77,20,12.56885984591045,14.811352332777075,0.01729607803995259,0.21766050106967003
baseline_features_shuffled_target,Physical,5,0,394,63,77,20,13.010680885503858,15.645124369986709,-0.09645623867357278,0.03209008262347373
baseline_features_shuffled_target,Morgan+Physical,5,0,394,63,77,20,12.732789331049844,14.986628237036058,-0.006099959640982089,0.11162919214182121
baseline_features_shuffled_target,Morgan,5,1,376,81,77,20,12.866503251516086,15.05344078848683,-0.261859844755463,-0.06310276764766048
baseline_features_shuffled_target,Physical,5,1,376,81,77,20,13.086048453418119,15.652803481478665,-0.3643438217986974,-0.1478748467215265
baseline_features_shuffled_target,Morgan+Physical,5,1,376,81,77,20,12.926751001504025,15.187516056277328,-0.2844377561594249,-0.1546453205244109
baseline_features_shuffled_target,Morgan,5,2,346,111,78,19,13.409652857283858,18.956008957482947,-0.12118961932116368,-0.08884577948329338
baseline_features_shuffled_target,Physical,5,2,346,111,78,19,14.779464348691649,19.157852476313806,-0.14519358610864597,-0.057678734714983845
baseline_features_shuffled_target,Morgan+Physical,5,2,346,111,78,19,13.899227886605477,18.575509366885445,-0.07663060396300936,-0.09377082691196093
baseline_features_shuffled_target,Morgan,5,3,329,128,78,19,14.556335763978957,23.05252332913296,-0.037322247158917854,-0.04238440310059376
baseline_features_shuffled_target,Physical,5,3,329,128,78,19,14.377133702087402,22.5607574604023,0.006462862861263519,0.022366093069917707
baseline_features_shuffled_target,Morgan+Physical,5,3,329,128,78,19,14.366014738428593,22.69549728800789,-0.005439997797167528,0.007703190753144345
baseline_features_shuffled_target,Morgan,5,4,383,74,78,19,15.07012331318211,19.77235774103839,-0.3096906195654119,-0.1782579530283045
baseline_features_shuffled_target,Physical,5,4,383,74,78,19,13.49264790818498,17.370286839963622,-0.010801268162761613,0.028688147610253338
baseline_features_shuffled_target,Morgan+Physical,5,4,383,74,78,19,14.245521808830468,18.104363664429382,-0.09804042039110694,-0.0465978542320549
baseline_features_shuffled_target,Morgan,6,0,414,43,77,20,13.39374419626635,15.614479639754204,-0.13575519198039587,-0.19401767595006533
baseline_features_shuffled_target,Physical,6,0,414,43,77,20,14.88541756024028,17.457424292493638,-0.4196785937614915,-0.32490296804868146
baseline_features_shuffled_target,Morgan+Physical,6,0,414,43,77,20,13.917854083677781,16.32538469222539,-0.2415280811666567,-0.307512304178261
baseline_features_shuffled_target,Morgan,6,1,397,60,77,20,15.005006424153645,19.004582522058886,-0.07479750291282516,0.09455435544230816
baseline_features_shuffled_target,Physical,6,1,397,60,77,20,15.057880679651896,18.53510763123935,-0.02235142274399715,0.09812952977192348
baseline_features_shuffled_target,Morgan+Physical,6,1,397,60,77,20,15.019386879170735,18.53617589487754,-0.02246927178427849,0.11403941951952558
baseline_features_shuffled_target,Morgan,6,2,331,126,78,19,12.061833367653497,14.629290862081564,-0.055964100004641804,0.25459322610355756
baseline_features_shuffled_target,Physical,6,2,331,126,78,19,12.835876019117569,15.660094373886576,-0.21001667162320503,0.00481519124672993
baseline_features_shuffled_target,Morgan+Physical,6,2,331,126,78,19,12.333146163020057,14.765026591864924,-0.07565022174974567,0.07795192729549914
baseline_features_shuffled_target,Morgan,6,3,333,124,78,19,13.353125775626395,21.958083558338334,-0.03569237189124497,-0.0026438922943129205
baseline_features_shuffled_target,Physical,6,3,333,124,78,19,13.982466535888179,21.31304987741726,0.02426223699549135,0.10222287768305771
baseline_features_shuffled_target,Morgan+Physical,6,3,333,124,78,19,13.459047883630566,21.44968294681954,0.011711674598224975,0.08613585009135476
baseline_features_shuffled_target,Morgan,6,4,353,104,78,19,13.61488427575625,19.65096939618595,-0.023043912218705165,0.176798015245421
baseline_features_shuffled_target,Physical,6,4,353,104,78,19,16.278208820736225,20.99598603923686,-0.16788173786025795,-0.08349397401152363
baseline_features_shuffled_target,Morgan+Physical,6,4,353,104,78,19,14.736999150155874,19.810247758029487,-0.039695420351103294,-0.06685934364649962
baseline_features_shuffled_target,Morgan,7,0,343,114,77,20,13.017717927738659,16.393998541689474,-0.08337328116183018,-0.06415944615909575
baseline_features_shuffled_target,Physical,7,0,343,114,77,20,12.305233654330072,15.535043056094569,0.02717827915748383,0.0538688714472933
baseline_features_shuffled_target,Morgan+Physical,7,0,343,114,77,20,12.56855899419952,15.745301221474636,0.000666874948757834,0.007132117785583548
baseline_features_shuffled_target,Morgan,7,1,380,77,77,20,15.965221018605414,21.958479753428477,-0.07801827774228398,0.000525134530528013
baseline_features_shuffled_target,Physical,7,1,380,77,77,20,14.952016539536514,20.967234815001536,0.01711229285627458,0.18670305488401281
baseline_features_shuffled_target,Morgan+Physical,7,1,380,77,77,20,15.336484521444742,21.229736381962265,-0.007652503732016314,0.17883854002707086
baseline_features_shuffled_target,Morgan,7,2,377,80,78,19,12.575155459804535,14.81176934156126,-0.11339421875348688,-0.030103877662087646
baseline_features_shuffled_target,Physical,7,2,377,80,78,19,13.104823302097321,15.952311697746508,-0.29146409064514245,-0.1326421425631814
baseline_features_shuffled_target,Morgan+Physical,7,2,377,80,78,19,12.647028868980408,15.131118536350925,-0.1619224643435031,-0.12497144124243505
baseline_features_shuffled_target,Morgan,7,3,379,78,78,19,11.856662398779454,17.202764823842614,-0.113497464904184,-0.01764298748653075
baseline_features_shuffled_target,Physical,7,3,379,78,78,19,11.880212418165941,17.04846907654732,-0.0936125880421168,-0.034315395054863536
baseline_features_shuffled_target,Morgan+Physical,7,3,379,78,78,19,11.80254373420911,17.00200494439657,-0.08765961768159225,-0.019974252075995114
baseline_features_shuffled_target,Morgan,7,4,349,108,78,19,13.83091486118458,22.17153964455941,-0.011339935948937896,0.2141432024952392
baseline_features_shuffled_target,Physical,7,4,349,108,78,19,15.410567555604162,22.37411734207683,-0.029905256451928652,-0.04668121045780542
baseline_features_shuffled_target,Morgan+Physical,7,4,349,108,78,19,14.346673310597739,22.00349332234148,0.003932606689556972,-0.007086798274235531
baseline_features_shuffled_target,Morgan,8,0,321,136,77,20,12.33930597784379,17.162159951981884,-0.03275214336214671,0.05286990853854511
baseline_features_shuffled_target,Physical,8,0,321,136,77,20,13.192327364495222,18.16412216275433,-0.1568606327644173,-0.04728042183442265
baseline_features_shuffled_target,Morgan+Physical,8,0,321,136,77,20,12.623861259595087,17.497151671836555,-0.07346262305788875,0.005429542410796179
baseline_features_shuffled_target,Morgan,8,1,375,82,77,20,11.913190724554296,15.098185154633283,-0.049603611628251,0.03131014875122778
baseline_features_shuffled_target,Physical,8,1,375,82,77,20,11.8316075025605,15.474687283554758,-0.10260405503597769,0.015606878567385398
baseline_features_shuffled_target,Morgan+Physical,8,1,375,82,77,20,11.28930772392459,14.741737483579067,-0.0006291921450731763,0.1357536867565311
baseline_features_shuffled_target,Morgan,8,2,377,80,78,19,15.104793043838502,23.3906226487255,-0.03105403415177954,-0.12235562624685954
baseline_features_shuffled_target,Physical,8,2,377,80,78,19,15.267758930908204,22.553569089206366,0.04141988107924599,-0.04149598841076362
baseline_features_shuffled_target,Morgan+Physical,8,2,377,80,78,19,15.141791046844483,22.87619723606138,0.01379880354402041,-0.0322433458336041
baseline_features_shuffled_target,Morgan,8,3,406,51,78,19,15.41159630961699,20.280614923535126,-0.19279625316962234,-0.0871302339265349
baseline_features_shuffled_target,Physical,8,3,406,51,78,19,16.22699344264012,19.682235856877618,-0.12344778352909325,-0.20970554161251098
baseline_features_shuffled_target,Morgan+Physical,8,3,406,51,78,19,15.481334413296569,19.476632279593563,-0.10009896954769437,-0.07091283992142437
baseline_features_shuffled_target,Morgan,8,4,349,108,78,19,13.746006147624827,18.501635999959774,-0.015461304498926243,0.11574338650884913
baseline_features_shuffled_target,Physical,8,4,349,108,78,19,14.774114718642059,19.012004451702445,-0.07225709469496722,0.03191062821905999
baseline_features_shuffled_target,Morgan+Physical,8,4,349,108,78,19,14.202105991250496,18.507525579029856,-0.016107905863954164,0.06090335852703862
baseline_features_shuffled_target,Morgan,9,0,389,68,77,20,13.352984682105571,15.271804083763428,-0.08287456817879191,0.11227642136663739
baseline_features_shuffled_target,Physical,9,0,389,68,77,20,12.89400250448339,15.541812714012131,-0.12150395274946368,0.05304947723474046
baseline_features_shuffled_target,Morgan+Physical,9,0,389,68,77,20,13.0533073662253,15.175941092182393,-0.06932256233511436,0.12043820327814951
baseline_features_shuffled_target,Morgan,9,1,351,106,77,20,14.58078210571577,20.33478230476243,-0.09929706935699789,-0.07794907187171586
baseline_features_shuffled_target,Physical,9,1,351,106,77,20,14.559758376283465,20.024384651279174,-0.06599305091859642,-0.04523983581116228
baseline_features_shuffled_target,Morgan+Physical,9,1,351,106,77,20,14.36442874865262,19.964664514437864,-0.059644159678537756,-0.09025751171432331
baseline_features_shuffled_target,Morgan,9,2,359,98,78,19,14.20013954101874,23.709990739463713,-0.007601885025653843,0.10402928638327245
baseline_features_shuffled_target,Physical,9,2,359,98,78,19,14.790317832650944,23.041772059672034,0.04839228419066999,0.12029453525484232
baseline_features_shuffled_target,Morgan+Physical,9,2,359,98,78,19,14.256746421907385,23.23407351268606,0.032442194429090465,0.12949914721338412
baseline_features_shuffled_target,Morgan,9,3,366,91,78,19,11.835763250376942,15.32663557614198,-0.0805186162513487,0.057482186970368644
baseline_features_shuffled_target,Physical,9,3,366,91,78,19,12.336121132698477,15.100214730596964,-0.04882936360224277,0.10652579707040628
baseline_features_shuffled_target,Morgan+Physical,9,3,366,91,78,19,11.877650038629891,14.83764746840626,-0.012671733955940567,0.15879156181544907
baseline_features_shuffled_target,Morgan,9,4,363,94,78,19,13.550795696875387,16.346850783847035,-0.041521024457806366,0.18387237054676617
baseline_features_shuffled_target,Physical,9,4,363,94,78,19,13.387467519930576,16.49030881496257,-0.059881769259555684,-0.028578892423400525
baseline_features_shuffled_target,Morgan+Physical,9,4,363,94,78,19,13.377093147651182,16.306793424809683,-0.03642286031669295,-0.03013588910838212
no_information_floor,Morgan+Physical,0,0,328,129,77,20,13.189227358668935,18.145798734427718,-0.003777672487803141,nan
no_information_floor,Morgan+Physical,0,1,321,136,77,20,13.945906443100604,20.850050469744545,-0.001267445493470909,nan
no_information_floor,Morgan+Physical,0,2,385,72,78,19,12.13059151226551,17.228669741625787,-0.00262398863947344,nan
no_information_floor,Morgan+Physical,0,3,411,46,78,19,14.206023633767057,16.032272927365188,-3.941036166255074e-05,nan
no_information_floor,Morgan+Physical,0,4,383,74,78,19,13.212559146849198,15.945974396651794,-0.016139277587046363,nan
no_information_floor,Morgan+Physical,1,0,355,102,77,20,13.002812189450431,16.75900626979543,-0.028324590785119064,nan
no_information_floor,Morgan+Physical,1,1,379,78,77,20,15.111780686015836,24.20410838466315,-0.05342294604391129,nan
no_information_floor,Morgan+Physical,1,2,365,92,78,19,14.119818645026802,18.56459292777373,-0.0007756550320330291,nan
no_information_floor,Morgan+Physical,1,3,346,111,78,19,12.308571195646515,15.765882152731638,-0.018059886911317324,nan
no_information_floor,Morgan+Physical,1,4,383,74,78,19,13.281309898384023,16.862205451451448,-0.006223085751330348,nan
no_information_floor,Morgan+Physical,2,0,383,74,77,20,12.856661955401881,16.152646183720044,-0.039207629767526786,nan
no_information_floor,Morgan+Physical,2,1,341,116,77,20,13.70035254019618,18.725580152074734,-0.04630266364512625,nan
no_information_floor,Morgan+Physical,2,2,380,77,78,19,12.211875550239235,14.68322386806037,-0.010087545390351282,nan
no_information_floor,Morgan+Physical,2,3,358,99,78,19,13.868609636589358,21.16743546377808,-0.003263539683518335,nan
no_information_floor,Morgan+Physical,2,4,366,91,78,19,14.037432964630998,19.209598914565074,-0.0008665055211067862,nan
no_information_floor,Morgan+Physical,3,0,348,109,77,20,12.54707442159654,17.253059376848043,-0.01383218246927087,nan
no_information_floor,Morgan+Physical,3,1,417,40,77,20,11.91416581294964,13.874647283046208,-0.05174754663294534,nan
no_information_floor,Morgan+Physical,3,2,295,162,78,19,13.917958285415358,21.533094407345338,-0.011552588020611099,nan
no_information_floor,Morgan+Physical,3,3,366,91,78,19,14.47010633579535,17.678784764706347,-0.01570389580483167,nan
no_information_floor,Morgan+Physical,3,4,402,55,78,19,12.187223375848035,13.942491764514575,-0.04196857918126029,nan
no_information_floor,Morgan+Physical,4,0,398,59,77,20,12.908945192062005,16.369973275592,-0.00025076247567490384,nan
no_information_floor,Morgan+Physical,4,1,340,117,77,20,14.263850194067372,21.556677599767493,-0.0003120910234997165,nan
no_information_floor,Morgan+Physical,4,2,346,111,78,19,12.48854190959746,15.22736515436433,-0.01061432915473759,nan
no_information_floor,Morgan+Physical,4,3,384,73,78,19,12.967011619577626,18.414604385522317,-0.00924924508038294,nan
no_information_floor,Morgan+Physical,4,4,360,97,78,19,13.92893082760596,18.419052448190747,-5.137696059476227e-06,nan
no_information_floor,Morgan+Physical,5,0,394,63,77,20,13.167707844653934,15.079993278755872,-0.018674791578760397,nan
no_information_floor,Morgan+Physical,5,1,376,81,77,20,12.451342545967954,13.930831364336402,-0.08067133804285165,nan
no_information_floor,Morgan+Physical,5,2,346,111,78,19,13.041508171119098,17.92663346956979,-0.0027270608005924846,nan
no_information_floor,Morgan+Physical,5,3,329,128,78,19,14.204246807085866,22.668905127071543,-0.0030852436168891106,nan
no_information_floor,Morgan+Physical,5,4,383,74,78,19,13.626550482675889,17.493685559220832,-0.02521376812556575,nan
no_information_floor,Morgan+Physical,6,0,414,43,77,20,12.82977400292102,14.656396238008384,-0.0006543663829363666,nan
no_information_floor,Morgan+Physical,6,1,397,60,77,20,15.060647659109994,18.764770389207545,-0.04784366098556703,nan
no_information_floor,Morgan+Physical,6,2,331,126,78,19,12.220717184577762,14.61082749372903,-0.05330035490058371,nan
no_information_floor,Morgan+Physical,6,3,333,124,78,19,13.530860321127578,21.578605368412504,-0.00020415914920213218,nan
no_information_floor,Morgan+Physical,6,4,353,104,78,19,14.176357088690347,19.437769326941645,-0.0009656282207062272,nan
no_information_floor,Morgan+Physical,7,0,343,114,77,20,12.5867585586415,15.7621015804961,-0.0014668552512981936,nan
no_information_floor,Morgan+Physical,7,1,380,77,77,20,15.506069084757351,21.343024357646286,-0.01843544441428069,nan
no_information_floor,Morgan+Physical,7,2,377,80,78,19,12.718551418435014,14.457634959844299,-0.0607904260173624,nan
no_information_floor,Morgan+Physical,7,3,379,78,78,19,11.76485681347676,16.49554592437298,-0.023825906571647737,nan
no_information_floor,Morgan+Physical,7,4,349,108,78,19,14.38231623474477,22.127581897276638,-0.0073337048866566334,nan
no_information_floor,Morgan+Physical,8,0,321,136,77,20,12.61192314870808,16.902810417778124,-0.0017746906822011521,nan
no_information_floor,Morgan+Physical,8,1,375,82,77,20,11.840520704390244,14.737468542763184,-4.974778694344373e-05,nan
no_information_floor,Morgan+Physical,8,2,377,80,78,19,14.95612518766578,23.142234833561943,-0.00927252984907323,nan
no_information_floor,Morgan+Physical,8,3,406,51,78,19,14.644332461122382,18.59635928422699,-0.0029052036385628366,nan
no_information_floor,Morgan+Physical,8,4,349,108,78,19,13.756230625066328,18.362967973199186,-0.00029677213843926076,nan
no_information_floor,Morgan+Physical,9,0,389,68,77,20,12.511690866475123,14.738318820376216,-0.008540540076270586,nan
no_information_floor,Morgan+Physical,9,1,351,106,77,20,14.166521879804336,19.449540375745247,-0.005668160984636517,nan
no_information_floor,Morgan+Physical,9,2,359,98,78,19,14.477803726905805,23.62358485585981,-0.0002712967014544265,nan
no_information_floor,Morgan+Physical,9,3,366,91,78,19,11.866763876778958,14.744692081224285,-2.3040337131963184e-05,nan
no_information_floor,Morgan+Physical,9,4,363,94,78,19,13.357872767715849,16.049569034601177,-0.0039835447434388715,nan
no_information_floor_real_labels,Morgan+Physical,0,0,328,129,77,20,15.018556435526563,17.981824488904355,-0.8534256248994327,nan
no_information_floor_real_labels,Morgan+Physical,0,1,321,136,77,20,15.35463141973612,18.62009170104264,-0.4894779642098488,nan
no_information_floor_real_labels,Morgan+Physical,0,2,385,72,78,19,11.455430492063492,12.039248127293872,-0.7920547918089911,nan
no_information_floor_real_labels,Morgan+Physical,0,3,411,46,78,19,14.086409694276945,27.325204038778505,-0.0024809324889623063,nan
no_information_floor_real_labels,Morgan+Physical,0,4,383,74,78,19,16.16624524874744,23.05331977488437,-0.1002987135162201,nan
no_information_floor_real_labels,Morgan+Physical,1,0,355,102,77,20,13.562477591273128,14.688025844225916,-1.0747332702102965,nan
no_information_floor_real_labels,Morgan+Physical,1,1,379,78,77,20,12.318268010283473,24.77543843032655,-0.003665495676375974,nan
no_information_floor_real_labels,Morgan+Physical,1,2,365,92,78,19,16.77615886956522,18.987326656564548,-0.2628674980676273,nan
no_information_floor_real_labels,Morgan+Physical,1,3,346,111,78,19,13.70993762276728,19.219192051935494,-0.000466970586494142,nan
no_information_floor_real_labels,Morgan+Physical,1,4,383,74,78,19,12.291644653164912,15.181154434079318,-0.14282306511242826,nan
no_information_floor_real_labels,Morgan+Physical,2,0,383,74,77,20,18.39618276197869,23.96372740732386,-0.17458926873227765,nan
no_information_floor_real_labels,Morgan+Physical,2,1,341,116,77,20,14.133869410456061,15.433929377694016,-2.2027641529336477,nan
no_information_floor_real_labels,Morgan+Physical,2,2,380,77,78,19,13.793657542720435,25.51953319624981,-0.17290701696455724,nan
no_information_floor_real_labels,Morgan+Physical,2,3,358,99,78,19,12.345891799559842,14.370440896938298,-1.893115432209791,nan
no_information_floor_real_labels,Morgan+Physical,2,4,366,91,78,19,16.831432602534072,19.455831235035703,-0.4827983073748263,nan
no_information_floor_real_labels,Morgan+Physical,3,0,348,109,77,20,13.287000698618579,19.921245727581734,-0.000674848668488659,nan
no_information_floor_real_labels,Morgan+Physical,3,1,417,40,77,20,16.913198556354917,25.189571420612374,-0.05139142433022692,nan
no_information_floor_real_labels,Morgan+Physical,3,2,295,162,78,19,11.746314016321408,14.553426485158878,-0.0005834584420927325,nan
no_information_floor_real_labels,Morgan+Physical,3,3,366,91,78,19,16.511260832282474,21.699287245918363,-0.0032209930069262427,nan
no_information_floor_real_labels,Morgan+Physical,3,4,402,55,78,19,10.791135253731342,12.113611688718157,-0.1221322871226258,nan
no_information_floor_real_labels,Morgan+Physical,4,0,398,59,77,20,9.154664761945323,22.588665860821077,-0.0028648881087107725,nan
no_information_floor_real_labels,Morgan+Physical,4,1,340,117,77,20,13.075013846153848,14.502117692836874,-1.201496762329529,nan
no_information_floor_real_labels,Morgan+Physical,4,2,346,111,78,19,16.777544778940793,21.07712301255561,-0.10056930290385946,nan
no_information_floor_real_labels,Morgan+Physical,4,3,384,73,78,19,14.005005966752282,19.67738662907032,-0.09465546007778025,nan
no_information_floor_real_labels,Morgan+Physical,4,4,360,97,78,19,15.15720320332188,18.377788622852385,-0.3182914095143228,nan
no_information_floor_real_labels,Morgan+Physical,5,0,394,63,77,20,9.319280490693739,17.176984752000287,-0.003051115047773445,nan
