protocol,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,extra_columns,mae,rmse,r2,spearman
room_plus_emp_slope_train_only,Morgan+Physical,8,0,321,136,77,20,1,5.100812999343873,14.456214429822705,0.3978577546698767,0.7026248586704984
room_plus_emp_slope_train_only,Morgan,8,1,375,82,77,20,1,10.659687834070718,12.767035486422492,0.304071524234966,0.5221556873692655
room_plus_emp_slope_train_only,Physical,8,1,375,82,77,20,1,7.713537145015437,9.730053169665611,0.5957826942078526,0.8420927677451395
room_plus_emp_slope_train_only,Morgan+Physical,8,1,375,82,77,20,1,6.027921344995267,8.975588319774758,0.6560381108278626,0.8702879598262377
room_plus_emp_slope_train_only,Morgan,8,2,377,80,78,19,1,4.967265239295959,5.7639260575267945,0.667375773836971,0.8376032487957459
room_plus_emp_slope_train_only,Physical,8,2,377,80,78,19,1,5.324937826929093,5.9336733403561555,0.6474957614383973,0.8180729955042266
room_plus_emp_slope_train_only,Morgan+Physical,8,2,377,80,78,19,1,5.077400278625488,5.598472598904421,0.6861976515844768,0.797097073956101
room_plus_emp_slope_train_only,Morgan,8,3,406,51,78,19,1,17.606692211824303,29.3595783018521,-0.12721636982644902,0.41105938332601916
room_plus_emp_slope_train_only,Physical,8,3,406,51,78,19,1,13.035400278577615,21.21074400436422,0.41167207165799147,0.5350350710957755
room_plus_emp_slope_train_only,Morgan+Physical,8,3,406,51,78,19,1,14.64862493941363,24.718347936193787,0.20100043576840132,0.5961624876153692
room_plus_emp_slope_train_only,Morgan,8,4,349,108,78,19,1,13.178153026439523,17.44241166153482,-0.2296731940218506,0.41322385157165115
room_plus_emp_slope_train_only,Physical,8,4,349,108,78,19,1,9.060590902981934,11.3020099475334,0.48371677769218935,0.7910336545290946
room_plus_emp_slope_train_only,Morgan+Physical,8,4,349,108,78,19,1,10.725897707656577,13.602305154634289,0.25217209146460173,0.7907986162121079
room_plus_emp_slope_train_only,Morgan,9,0,389,68,77,20,1,9.872007392883301,17.598002881008338,0.1776076775296016,0.7566212274031847
room_plus_emp_slope_train_only,Physical,9,0,389,68,77,20,1,6.769015068951775,8.523592769860977,0.8070709334753983,0.8073124162144596
room_plus_emp_slope_train_only,Morgan+Physical,9,0,389,68,77,20,1,7.330961751601275,11.990643108114414,0.6181988502992943,0.8411586221822376
room_plus_emp_slope_train_only,Morgan,9,1,351,106,77,20,1,13.192489055417619,17.479404123300643,-0.4505420380820542,0.751295310237066
room_plus_emp_slope_train_only,Physical,9,1,351,106,77,20,1,6.748920458631694,8.499806688147702,0.656999170653974,0.9022435743305397
room_plus_emp_slope_train_only,Morgan+Physical,9,1,351,106,77,20,1,9.157279692020056,12.655225085770061,0.23964427419172463,0.8431950672190741
room_plus_emp_slope_train_only,Morgan,9,2,359,98,78,19,1,6.476206584323181,17.416933767468908,0.10253416671490678,0.6649451981336082
room_plus_emp_slope_train_only,Physical,9,2,359,98,78,19,1,6.684569112022556,16.471459380651613,0.19732694849741772,0.8454503129991667
room_plus_emp_slope_train_only,Morgan+Physical,9,2,359,98,78,19,1,5.105786209153155,16.60620624933371,0.18414049348011174,0.7627534847999371
room_plus_emp_slope_train_only,Morgan,9,3,366,91,78,19,1,13.56390558754722,24.391372783054692,-2.5749084907470885,0.29690745033829374
room_plus_emp_slope_train_only,Physical,9,3,366,91,78,19,1,12.107105818334308,15.441681717857028,-0.43278700867143605,0.6285502706131499
room_plus_emp_slope_train_only,Morgan+Physical,9,3,366,91,78,19,1,9.648073622488505,17.0118534531299,-0.7389844862591215,0.3638100821646332
room_plus_emp_slope_train_only,Morgan,9,4,363,94,78,19,1,16.74775615171067,20.779215943209792,0.11983941321159719,0.5144819550393203
room_plus_emp_slope_train_only,Physical,9,4,363,94,78,19,1,21.681170003428356,25.994597482722536,-0.3774308265933102,0.3695728274091816
room_plus_emp_slope_train_only,Morgan+Physical,9,4,363,94,78,19,1,18.974905777854108,22.57381522498645,-0.03875597776803241,0.4149172225111448
v10_frozen_baseline,Morgan,0,0,188,48,188,48,0,5.993565872971217,8.613302545046894,0.41842162736168664,0.6931639614198443
v10_frozen_baseline,Physical,0,0,188,48,188,48,0,5.715909544829528,8.273337306964645,0.4634251590435646,0.7177984041687021
v10_frozen_baseline,Morgan+Physical,0,0,188,48,188,48,0,5.17865752723217,7.00897491573397,0.614896154938025,0.7540912424412499
v10_frozen_baseline,Morgan,0,1,189,47,189,47,0,11.01289481827756,28.150510292218517,-0.024559267163039245,0.6819509118136183
v10_frozen_baseline,Physical,0,1,189,47,189,47,0,9.023581036214626,25.278647812932977,0.17382467352146513,0.8603393949997364
v10_frozen_baseline,Morgan+Physical,0,1,189,47,189,47,0,9.559324718183154,26.36220567752271,0.10147941677164873,0.8568455134135061
v10_frozen_baseline,Morgan,0,2,189,47,189,47,0,5.499058934881332,8.544232293993362,0.6363938477571548,0.8608888803233643
v10_frozen_baseline,Physical,0,2,189,47,189,47,0,5.886138012155574,10.69661220141154,0.43012759084955876,0.86221451286499
v10_frozen_baseline,Morgan+Physical,0,2,189,47,189,47,0,5.2159603721537495,8.186282255663398,0.6662213467637457,0.9049174644583923
v10_frozen_baseline,Morgan,0,3,189,47,189,47,0,7.934905550449451,16.452766738378042,0.0412642589109552,0.5958986055764721
v10_frozen_baseline,Physical,0,3,189,47,189,47,0,7.857717623243941,13.74759862591132,0.33061692848563795,0.8121187595541868
v10_frozen_baseline,Morgan+Physical,0,3,189,47,189,47,0,7.0036776493153665,13.574676873491772,0.3473504571203222,0.8133907667242134
v10_frozen_baseline,Morgan,0,4,189,47,189,47,0,7.954190813527209,14.482849896059143,0.48315238182321396,0.7936481716787447
v10_frozen_baseline,Physical,0,4,189,47,189,47,0,7.34215202745884,12.999758350908898,0.583586290855276,0.7487713224427318
v10_frozen_baseline,Morgan+Physical,0,4,189,47,189,47,0,7.123483233041966,13.214908813388828,0.5696886497531433,0.8150096849406105
v10_frozen_baseline,Morgan,1,0,188,48,188,48,0,5.332033122348785,6.805396562967332,0.7088534406218067,0.8121742550221634
v10_frozen_baseline,Physical,1,0,188,48,188,48,0,6.639210471717516,10.08529879559378,0.36058572693689217,0.729014574046529
v10_frozen_baseline,Morgan+Physical,1,0,188,48,188,48,0,5.182658647664389,6.611550956949725,0.7252033168582832,0.803213287673333
v10_frozen_baseline,Morgan,1,1,189,47,189,47,0,6.326608566771162,11.164377227186838,0.3143069033555064,0.795592010784255
v10_frozen_baseline,Physical,1,1,189,47,189,47,0,5.705997754279605,9.18950647997783,0.5354364310986952,0.8715813833592078
v10_frozen_baseline,Morgan+Physical,1,1,189,47,189,47,0,5.436031944843049,9.086933230691951,0.545749465918548,0.8976004640618508
v10_frozen_baseline,Morgan,1,2,189,47,189,47,0,6.893970471710853,9.751137412124512,0.4075673144256361,0.6046269772771476
v10_frozen_baseline,Physical,1,2,189,47,189,47,0,8.019092660209978,11.949947954876349,0.11026538733174684,0.6948050073731072
v10_frozen_baseline,Morgan+Physical,1,2,189,47,189,47,0,6.566328701733527,9.166160146667682,0.47651608733630857,0.7021479578546237
v10_frozen_baseline,Morgan,1,3,189,47,189,47,0,7.12969188722651,11.204406767490601,0.4948857026904717,0.7277305534317147
v10_frozen_baseline,Physical,1,3,189,47,189,47,0,5.880942765337355,10.839960148214438,0.5272110711608863,0.7906788494772706
v10_frozen_baseline,Morgan+Physical,1,3,189,47,189,47,0,5.888894683269743,9.821199668655789,0.611902354396977,0.8203527030933796
v10_frozen_baseline,Morgan,1,4,189,47,189,47,0,13.070934432983398,32.0820495944405,-0.009939409048749015,0.6083687780139161
v10_frozen_baseline,Physical,1,4,189,47,189,47,0,10.670815459778966,29.398446661561945,0.15195309098704501,0.8486600564385842
v10_frozen_baseline,Morgan+Physical,1,4,189,47,189,47,0,10.941473854714252,30.386816816040444,0.09397220094572789,0.8442080313434915
v10_frozen_baseline,Morgan,2,0,188,48,188,48,0,8.004194515275955,14.080639093352389,0.49509351954338454,0.7711439373205504
v10_frozen_baseline,Physical,2,0,188,48,188,48,0,8.408528487956524,13.039895763591511,0.5669735242899868,0.8034415384760926
v10_frozen_baseline,Morgan+Physical,2,0,188,48,188,48,0,7.139409185775121,12.486897786636845,0.6029224585054593,0.8558323834337512
v10_frozen_baseline,Morgan,2,1,189,47,189,47,0,6.9466684977754625,9.683068425641263,0.4238964227464924,0.696627970801191
v10_frozen_baseline,Physical,2,1,189,47,189,47,0,6.886424786303905,10.164893558589585,0.36513667270752903,0.7552253479493655
v10_frozen_baseline,Morgan+Physical,2,1,189,47,189,47,0,6.236931478135128,8.55437118247079,0.5503746883149496,0.7531221091581868
v10_frozen_baseline,Morgan,2,2,189,47,189,47,0,8.613308811147162,25.800717316144514,0.009023636018644643,0.6817209378013089
v10_frozen_baseline,Physical,2,2,189,47,189,47,0,7.012990673349258,24.032874981344463,0.1401727798633572,0.8782053138878361
v10_frozen_baseline,Morgan+Physical,2,2,189,47,189,47,0,7.155786440626104,24.629915902441514,0.0969213124474787,0.8299028677150787
v10_frozen_baseline,Morgan,2,3,189,47,189,47,0,8.77190074157715,16.975045760253348,0.2578940652737799,0.7641768860060723
v10_frozen_baseline,Physical,2,3,189,47,189,47,0,6.544446935572522,11.498889211101075,0.659469687708583,0.8741254697889563
v10_frozen_baseline,Morgan+Physical,2,3,189,47,189,47,0,7.396704562653886,13.59255567475023,0.5241761152155996,0.897979243530975
v10_frozen_baseline,Morgan,2,4,189,47,189,47,0,5.4262947284455,10.008936985391582,0.36862927567133097,0.7515197248076918
v10_frozen_baseline,Physical,2,4,189,47,189,47,0,4.52662886507562,7.197847864028746,0.6734769409927455,0.7931423288174057
v10_frozen_baseline,Morgan+Physical,2,4,189,47,189,47,0,4.665051897235627,8.069324350528413,0.58962312932274,0.851864702204538
v10_frozen_baseline,Morgan,3,0,188,48,188,48,0,4.789202849237124,6.420933859296809,0.44863581930360463,0.6706751059358197
v10_frozen_baseline,Physical,3,0,188,48,188,48,0,8.119152345554033,13.561205595737711,-1.4594542956509247,0.5366661246574994
v10_frozen_baseline,Morgan+Physical,3,0,188,48,188,48,0,5.965551550555229,8.927086137889738,-0.06576537528234261,0.6335016021925434
v10_frozen_baseline,Morgan,3,1,189,47,189,47,0,7.414888533774842,16.012242706386886,0.10702954999732817,0.7172888656280215
v10_frozen_baseline,Physical,3,1,189,47,189,47,0,6.085512397989312,10.087108326848877,0.6456225094123068,0.8814431503206307
v10_frozen_baseline,Morgan+Physical,3,1,189,47,189,47,0,6.34091483079626,12.004079759035937,0.4981308462134467,0.8993987049028678
v10_frozen_baseline,Morgan,3,2,189,47,189,47,0,6.121627179247269,11.266188960758509,0.46718100374988425,0.8005457191124377
v10_frozen_baseline,Physical,3,2,189,47,189,47,0,5.592451756903466,9.573130653567484,0.6152898805324867,0.8627927146574155
v10_frozen_baseline,Morgan+Physical,3,2,189,47,189,47,0,5.674683049222257,9.563425672138512,0.616069502619817,0.8894221043871605
v10_frozen_baseline,Morgan,3,3,189,47,189,47,0,10.335042719009072,27.018460740808976,0.0989160310370173,0.7042241307479826
v10_frozen_baseline,Physical,3,3,189,47,189,47,0,9.39245271333735,26.67820563152151,0.1214686008725403,0.7875108426000006
v10_frozen_baseline,Morgan+Physical,3,3,189,47,189,47,0,8.502295250263618,26.23121761996634,0.15066121315772663,0.8160161910142296
v10_frozen_baseline,Morgan,3,4,189,47,189,47,0,8.859290338905822,13.922766901998067,0.4690166343954052,0.829370069041915
v10_frozen_baseline,Physical,3,4,189,47,189,47,0,6.368121607045924,10.469856381277973,0.6997304726681629,0.9121133290759917
v10_frozen_baseline,Morgan+Physical,3,4,189,47,189,47,0,6.534196179394013,10.25639449198188,0.711849587796459,0.9162185618090753
v10_frozen_baseline,Morgan,4,0,188,48,188,48,0,7.253062725623448,11.880662915395828,0.5203799368861053,0.761083595123777
v10_frozen_baseline,Physical,4,0,188,48,188,48,0,8.429892499585947,15.652931250898646,0.16745570448210667,0.8820671501226997
v10_frozen_baseline,Morgan+Physical,4,0,188,48,188,48,0,6.5194034264087675,11.029407773175805,0.5866476786895112,0.8913556821512871
v10_frozen_baseline,Morgan,4,1,189,47,189,47,0,10.137016878858525,26.706642309709824,0.13727373508768614,0.7244063936087489
v10_frozen_baseline,Physical,4,1,189,47,189,47,0,9.393823955077314,25.966234167001968,0.18444664451349013,0.8485111303845042
v10_frozen_baseline,Morgan+Physical,4,1,189,47,189,47,0,8.829560187319492,25.726291445992846,0.19944935648112994,0.847908415838114
v10_frozen_baseline,Morgan,4,2,189,47,189,47,0,6.281916319664489,9.594846839702885,0.6213307927625638,0.7841050806016376
v10_frozen_baseline,Physical,4,2,189,47,189,47,0,5.963288403369011,9.875864878634406,0.5988247094230977,0.8162946686712155
v10_frozen_baseline,Morgan+Physical,4,2,189,47,189,47,0,5.30304687479709,8.661854656371466,0.6913930648563225,0.8635115213646667
v10_frozen_baseline,Morgan,4,3,189,47,189,47,0,6.669829788970947,15.843507487732879,0.15099931091960317,0.7753072299906704
v10_frozen_baseline,Physical,4,3,189,47,189,47,0,6.390943432008458,12.105348209365697,0.5043673035552523,0.7528547891324979
v10_frozen_baseline,Morgan+Physical,4,3,189,47,189,47,0,6.180173063026589,13.314288494313226,0.4004280568861751,0.8211147086031454
v10_frozen_baseline,Morgan,4,4,189,47,189,47,0,4.923360537062301,6.3874521284777055,0.701816680175178,0.7890993287611069
v10_frozen_baseline,Physical,4,4,189,47,189,47,0,5.922905564957476,8.519043992651962,0.46959238444260454,0.7258535460232992
v10_frozen_baseline,Morgan+Physical,4,4,189,47,189,47,0,4.943831279429984,6.8524258792474,0.656824146652277,0.7874302567541271
v10_frozen_baseline,Morgan,5,0,188,48,188,48,0,6.7484578336397805,11.798722019755207,0.2711851469887637,0.77422693514646
v10_frozen_baseline,Physical,5,0,188,48,188,48,0,6.779332780452569,10.53422997870731,0.4190311231549835,0.7755855296367249
v10_frozen_baseline,Morgan+Physical,5,0,188,48,188,48,0,6.2616532678524655,10.029492828831819,0.4733704543170729,0.8141554494138081
v10_frozen_baseline,Morgan,5,1,189,47,189,47,0,9.145270421697738,25.913546118819703,0.07777753729433434,0.7524655498337787
v10_frozen_baseline,Physical,5,1,189,47,189,47,0,9.443627308723775,24.207278562592197,0.1952260014224837,0.7570614938548
v10_frozen_baseline,Morgan+Physical,5,1,189,47,189,47,0,8.430813364921734,24.58676270472926,0.16979623200836802,0.8175773358563881
v10_frozen_baseline,Morgan,5,2,189,47,189,47,0,8.861388701321216,14.66257012896179,0.4379526646421549,0.6337111887643266
v10_frozen_baseline,Physical,5,2,189,47,189,47,0,6.099191799585868,10.384459822188674,0.7180834906896686,0.8483954914441855
v10_frozen_baseline,Morgan+Physical,5,2,189,47,189,47,0,6.530439321461128,11.324837529779868,0.6647130509579353,0.8444058990697803
v10_frozen_baseline,Morgan,5,3,189,47,189,47,0,4.663687631566473,6.405290968676441,0.6004813865562704,0.7907206655423015
v10_frozen_baseline,Physical,5,3,189,47,189,47,0,4.547639302030522,6.509328685563276,0.587397651976806,0.7575599884359642
v10_frozen_baseline,Morgan+Physical,5,3,189,47,189,47,0,4.087243764999064,5.550028498461137,0.7000494115833831,0.824029372146253
v10_frozen_baseline,Morgan,5,4,189,47,189,47,0,7.812970827321801,16.001627977304672,0.3146139666851204,0.6842199209709997
v10_frozen_baseline,Physical,5,4,189,47,189,47,0,6.595906477802356,12.619101330903536,0.5737506132657257,0.8459425865753457
v10_frozen_baseline,Morgan+Physical,5,4,189,47,189,47,0,6.928370748820203,13.622344880670042,0.5032811353538381,0.861586493987049
v10_frozen_baseline,Morgan,6,0,188,48,188,48,0,7.831469900433222,12.766211106060885,0.443486861879682,0.80924200645971
v10_frozen_baseline,Physical,6,0,188,48,188,48,0,8.279066437009972,13.849527878728637,0.3450301394821673,0.810888564403599
v10_frozen_baseline,Morgan+Physical,6,0,188,48,188,48,0,7.53530925415357,12.485884330008634,0.4676589062288796,0.8578950237900048
v10_frozen_baseline,Morgan,6,1,189,47,189,47,0,7.418921958598683,16.180022901032714,0.09511830342411753,0.6790233729515259
v10_frozen_baseline,Physical,6,1,189,47,189,47,0,7.687798535631058,13.492067726030855,0.37079731851828557,0.7697377933892132
v10_frozen_baseline,Morgan+Physical,6,1,189,47,189,47,0,6.6512884088881465,13.823217810214755,0.3395319066461926,0.8036194389181007
v10_frozen_baseline,Morgan,6,2,189,47,189,47,0,11.73813271271726,28.872112347565945,0.026265638294762694,0.7363520814032664
v10_frozen_baseline,Physical,6,2,189,47,189,47,0,9.100978479109418,26.416500993136985,0.1848567007394295,0.9027464585140216
v10_frozen_baseline,Morgan+Physical,6,2,189,47,189,47,0,9.902423886165213,27.39092002043122,0.12361160603561727,0.8621317687393192
v10_frozen_baseline,Morgan,6,3,189,47,189,47,0,5.707413463024383,7.101158081564474,0.2759734005940223,0.5299832337532262
v10_frozen_baseline,Physical,6,3,189,47,189,47,0,4.873231108969831,8.124472055894252,0.05226600555119776,0.6830297773923099
v10_frozen_baseline,Morgan+Physical,6,3,189,47,189,47,0,4.694557516787914,6.119363629402624,0.46233881852630454,0.6806972914873588
v10_frozen_baseline,Morgan,6,4,189,47,189,47,0,6.524949154630621,12.177132137683872,0.4476807568099297,0.8702027974266124
v10_frozen_baseline,Physical,6,4,189,47,189,47,0,6.347236287401077,9.443508496760598,0.6678250425925769,0.8173224252497496
v10_frozen_baseline,Morgan+Physical,6,4,189,47,189,47,0,5.406506887070675,9.823093476349799,0.6405845923579124,0.8910410226035578
v10_frozen_baseline,Morgan,7,0,188,48,188,48,0,7.34039174079895,17.29891230256489,0.248236997342695,0.767439340064178
v10_frozen_baseline,Physical,7,0,188,48,188,48,0,6.154544244408608,11.63332873414785,0.6600215766231101,0.8534169244965533
v10_frozen_baseline,Morgan+Physical,7,0,188,48,188,48,0,6.380974225203197,14.113009194695344,0.4996399774446024,0.8700844033925889
v10_frozen_baseline,Morgan,7,1,189,47,189,47,0,10.622026974682097,27.444079120579627,0.053092446386063474,0.6724691550046468
v10_frozen_baseline,Physical,7,1,189,47,189,47,0,10.00998674131353,26.12329091731626,0.1420419976577968,0.8427047501425511
v10_frozen_baseline,Morgan+Physical,7,1,189,47,189,47,0,9.379880474155506,26.12010566266276,0.1422512092858328,0.8666743755781684
v10_frozen_baseline,Morgan,7,2,189,47,189,47,0,5.843329719462293,8.064032255637251,0.2905029718974753,0.6390688430129606
v10_frozen_baseline,Physical,7,2,189,47,189,47,0,4.4746118442048415,6.1800629577890245,0.5832919724412029,0.7248547229026022
v10_frozen_baseline,Morgan+Physical,7,2,189,47,189,47,0,4.237442740095422,5.89366435396524,0.621019498486567,0.7487135022633925
v10_frozen_baseline,Morgan,7,3,189,47,189,47,0,8.046798203082796,12.04129953041608,0.28314496707125936,0.5828513098925089
v10_frozen_baseline,Physical,7,3,189,47,189,47,0,8.247452181389992,13.29116488181993,0.1266049815696637,0.5273778548713501
v10_frozen_baseline,Morgan+Physical,7,3,189,47,189,47,0,7.4478602399623135,11.398822372190194,0.35760139160580307,0.61877366971016
v10_frozen_baseline,Morgan,7,4,189,47,189,47,0,8.09036517379436,14.739472672165451,0.23083109163880422,0.7360171650347309
v10_frozen_baseline,Physical,7,4,189,47,189,47,0,7.833354827775345,14.444664159838545,0.2612921297742463,0.857853199167412
v10_frozen_baseline,Morgan+Physical,7,4,189,47,189,47,0,7.507964610371691,13.462879425798835,0.3582974859960838,0.8539793591496041
v10_frozen_baseline,Morgan,8,0,188,48,188,48,0,5.106541770076752,7.906630433783482,0.3022995232428438,0.7155873752452961
v10_frozen_baseline,Physical,8,0,188,48,188,48,0,6.480680175956088,12.840251288168899,-0.8400650920978847,0.7744001748462899
v10_frozen_baseline,Morgan+Physical,8,0,188,48,188,48,0,5.293964593585332,8.516830754006014,0.1904528013561959,0.8191835860511258
v10_frozen_baseline,Morgan,8,1,189,47,189,47,0,12.36255436099438,30.247703085500987,0.02869188422526303,0.768799332158205
v10_frozen_baseline,Physical,8,1,189,47,189,47,0,9.122232536494478,27.189273519216204,0.21518477013805437,0.9157030527289546
v10_frozen_baseline,Morgan+Physical,8,1,189,47,189,47,0,10.47564795670205,28.452532838979966,0.1405629313675748,0.8900323774283071
v10_frozen_baseline,Morgan,8,2,189,47,189,47,0,7.539722237363775,14.982698637115272,0.3841988988434033,0.674647950901448
v10_frozen_baseline,Physical,8,2,189,47,189,47,0,6.6460296492272235,11.774617649123083,0.6196757656581214,0.825267418328997
v10_frozen_baseline,Morgan+Physical,8,2,189,47,189,47,0,6.48139036633106,12.739652715146365,0.5547790917680138,0.8375831165076614
v10_frozen_baseline,Morgan,8,3,189,47,189,47,0,7.874186981282334,13.072558532773762,0.2809864980217719,0.7328880269029702
v10_frozen_baseline,Physical,8,3,189,47,189,47,0,10.202788742552412,15.406479353945768,0.0013284722397211013,0.7215749764513919
v10_frozen_baseline,Morgan+Physical,8,3,189,47,189,47,0,8.242436581469597,12.290338235847774,0.3644590690811971,0.7339481371052861
v10_frozen_baseline,Morgan,8,4,189,47,189,47,0,5.691791111235923,7.016981944993611,0.6114202274456992,0.6441032169991375
v10_frozen_baseline,Physical,8,4,189,47,189,47,0,4.542693714588247,6.345028455096225,0.6822784886415725,0.6819311939867014
v10_frozen_baseline,Morgan+Physical,8,4,189,47,189,47,0,4.696990842778632,5.935962471876561,0.7219251159580504,0.7383423436926502
v10_frozen_baseline,Morgan,9,0,188,48,188,48,0,6.776691028753916,12.525354176785381,0.33628717451983847,0.7724509042740799
v10_frozen_baseline,Physical,9,0,188,48,188,48,0,6.66682184167703,10.829948567623013,0.5038043325635013,0.7440497193827578
v10_frozen_baseline,Morgan+Physical,9,0,188,48,188,48,0,6.363367927948634,9.980416028604497,0.5785971488546783,0.7999348675640469
v10_frozen_baseline,Morgan,9,1,189,47,189,47,0,5.478912795306266,7.169779525036987,0.7076690172102627,0.7631989937315867
v10_frozen_baseline,Physical,9,1,189,47,189,47,0,4.597044726732945,7.673324808628985,0.6651653387760205,0.8900002894644452
v10_frozen_baseline,Morgan+Physical,9,1,189,47,189,47,0,3.825523050649115,5.562838043188268,0.8240229323741207,0.887604070305273
v10_frozen_baseline,Morgan,9,2,189,47,189,47,0,5.517583453482771,7.076101917139354,0.665328648245934,0.6890528325095958
v10_frozen_baseline,Physical,9,2,189,47,189,47,0,5.3074190917928155,8.438286663574747,0.5240745501306437,0.7916160753330842
v10_frozen_baseline,Morgan+Physical,9,2,189,47,189,47,0,5.078786348464642,7.120601896246618,0.661106069982141,0.7953165668107933
v10_frozen_baseline,Morgan,9,3,189,47,189,47,0,12.440958895086737,29.923791538592265,0.04798950686938963,0.6233555983780823
v10_frozen_baseline,Physical,9,3,189,47,189,47,0,10.486271346997198,28.93447865152555,0.10989791751679578,0.8354679236773851
v10_frozen_baseline,Morgan+Physical,9,3,189,47,189,47,0,10.837820221223222,29.052332558925617,0.10263214649970942,0.7807233098576238
v10_frozen_baseline,Morgan,9,4,189,47,189,47,0,7.972261432956127,13.475938386480006,0.32256270726743697,0.7746654515162407
v10_frozen_baseline,Physical,9,4,189,47,189,47,0,6.561096883140727,9.575244175670813,0.6579805670397225,0.8540371776573326
v10_frozen_baseline,Morgan+Physical,9,4,189,47,189,47,0,6.253213196109204,10.523751618571746,0.5868647555824007,0.8776849473182796
v10_frozen_plus_null_block,Morgan,0,0,188,48,188,48,2,5.993565872971217,8.613302545046894,0.41842162736168664,0.6931639614198443
v10_frozen_plus_null_block,Physical,0,0,188,48,188,48,2,5.807161551936467,8.274831720909583,0.46323129837632604,0.7434185528958368
v10_frozen_plus_null_block,Morgan+Physical,0,0,188,48,188,48,2,5.095370263322194,6.920726200452763,0.6245326484463389,0.749640405193702
v10_frozen_plus_null_block,Morgan,0,1,189,47,189,47,2,11.01289481827756,28.150510292218517,-0.024559267163039245,0.6819509118136183
v10_frozen_plus_null_block,Physical,0,1,189,47,189,47,2,8.972716016720714,25.158850615726468,0.18163671855361085,0.8691278081744651
v10_frozen_plus_null_block,Morgan+Physical,0,1,189,47,189,47,2,9.535958149638075,26.293932174408265,0.10612741261719383,0.8644773358001852
v10_frozen_plus_null_block,Morgan,0,2,189,47,189,47,2,5.499058934881332,8.544232293993362,0.6363938477571548,0.8608888803233643
v10_frozen_plus_null_block,Physical,0,2,189,47,189,47,2,5.991167747314941,10.7099003232289,0.42871083619284744,0.8470656259034404
v10_frozen_plus_null_block,Morgan+Physical,0,2,189,47,189,47,2,5.165156735156446,7.981546356617792,0.682707936294922,0.9001763468246572
v10_frozen_plus_null_block,Morgan,0,3,189,47,189,47,2,7.934905550449451,16.452766738378042,0.0412642589109552,0.5958986055764721
v10_frozen_plus_null_block,Physical,0,3,189,47,189,47,2,7.957496194190167,14.191685056797462,0.28667250130855226,0.7896273600478092
v10_frozen_plus_null_block,Morgan+Physical,0,3,189,47,189,47,2,7.179652525638011,13.954645414644478,0.31030250569757234,0.7944841146970013
v10_frozen_plus_null_block,Morgan,0,4,189,47,189,47,2,7.954190813527209,14.482849896059143,0.48315238182321396,0.7936481716787447
v10_frozen_plus_null_block,Physical,0,4,189,47,189,47,2,7.114113065317844,12.784682540357503,0.5972511055595779,0.7431627650468287
v10_frozen_plus_null_block,Morgan+Physical,0,4,189,47,189,47,2,7.023298850867089,13.037528978511338,0.5811630063969984,0.8221554116558742
v10_frozen_plus_null_block,Morgan,1,0,188,48,188,48,2,5.332033122348785,6.805396562967332,0.7088534406218067,0.8121742550221634
v10_frozen_plus_null_block,Physical,1,0,188,48,188,48,2,6.569816704956691,9.802510762296613,0.3959408837222098,0.731314118221788
v10_frozen_plus_null_block,Morgan+Physical,1,0,188,48,188,48,2,5.164214901892344,6.609568828879153,0.7253680590120231,0.8066871118665411
v10_frozen_plus_null_block,Morgan,1,1,189,47,189,47,2,6.326608566771162,11.164377227186838,0.3143069033555064,0.795592010784255
v10_frozen_plus_null_block,Physical,1,1,189,47,189,47,2,5.399072428703309,8.685228843666001,0.5850236899002799,0.8712922824625117
v10_frozen_plus_null_block,Morgan+Physical,1,1,189,47,189,47,2,5.3537711363041645,8.949202656155686,0.5594152523888634,0.8937843322254632
v10_frozen_plus_null_block,Morgan,1,2,189,47,189,47,2,6.893970471710853,9.751137412124512,0.4075673144256361,0.6046269772771476
v10_frozen_plus_null_block,Physical,1,2,189,47,189,47,2,8.127015885957755,12.279597626007638,0.06050011623656504,0.6925500855716965
v10_frozen_plus_null_block,Morgan+Physical,1,2,189,47,189,47,2,6.7241604821874725,9.346880035712008,0.45567059517231345,0.7154462146321734
v10_frozen_plus_null_block,Morgan,1,3,189,47,189,47,2,7.12969188722651,11.204406767490601,0.4948857026904717,0.7277305534317147
v10_frozen_plus_null_block,Physical,1,3,189,47,189,47,2,5.685251410301694,10.55558864728933,0.5516916356547015,0.8231756692378547
v10_frozen_plus_null_block,Morgan+Physical,1,3,189,47,189,47,2,5.777947676354267,9.77760888015284,0.6153398038648221,0.8217982075744434
v10_frozen_plus_null_block,Morgan,1,4,189,47,189,47,2,13.070934432983398,32.0820495944405,-0.009939409048749015,0.6083687780139161
v10_frozen_plus_null_block,Physical,1,4,189,47,189,47,2,10.72150578839728,29.225368557795683,0.16190914662082245,0.8561764624432863
v10_frozen_plus_null_block,Morgan+Physical,1,4,189,47,189,47,2,11.00083441973747,30.28806440578549,0.09985152971801825,0.8549044552732598
v10_frozen_plus_null_block,Morgan,2,0,188,48,188,48,2,8.004194515275955,14.080639093352389,0.49509351954338454,0.7711439373205504
v10_frozen_plus_null_block,Physical,2,0,188,48,188,48,2,8.608180459038415,13.416973237857016,0.5415675855139362,0.8162523082268093
v10_frozen_plus_null_block,Morgan+Physical,2,0,188,48,188,48,2,7.24531623237133,12.821132901146484,0.5813809239554182,0.8558323834337512
