model,target,train_size,repeat,fold,n_train,n_test,train_id_hash,test_id_hash,mae,rmse,r2
xgb_enriched,oxidation_free_energy,392,1,0,313,79,3d275972d2a3a44fa3fb73369bd142df317cffa887fa22e14efc9200822beb96,196088d80b02e7a28dde03c7dc20abf32eb020d3ab585ec54b5ab5e4875cb7c3,0.16853410569146485,0.28147903146072206,0.9476092326809904
xgb_enriched,oxidation_free_energy,392,1,1,313,79,13f2a073516ef54accf5adc2fc377a950e0850b3963e0f052256170b9ef65951,96133fbef6ea13c6e458187edf7ac42eb3af4c39a4c693577bafeb0b68380ce5,0.1877859716950228,0.25901317262601437,0.9558525964253426
xgb_enriched,oxidation_free_energy,392,1,2,314,78,2336e0a911b2b0a6a4e0a85fc09f2b8a52f2ae40182fec2cf6944852ccebb917,b183bbb124cb5cfa9598ac3a95d71c179598f3ca20171af782856a2a33744dd7,0.2074392670479145,0.277537558072294,0.9588962653065473
xgb_enriched,oxidation_free_energy,392,1,3,314,78,762db0bcd8c56e8b176dbf17f5c4c2b2816716d971e4b4d2ce8fb11a21d05c0d,c7232345505bb862ee04c4fbd033ae3b209a763027f1ef6cb2367b89fe5c71f7,0.20256138289783054,0.30091441942054586,0.950255161923118
xgb_enriched,oxidation_free_energy,392,1,4,314,78,002438455eb866ed044221564e59d289228724b3cedc8fd41bcad9573e41ba5a,97c7a08d014ee7efa0f312d0d910c03fdd6ea355e80844266994d32b6a60a871,0.21756919547447184,0.36313973113155495,0.9140402293469292
xgb_enriched,oxidation_free_energy,392,2,0,313,79,8a20deb43159e042faf80fd696b8eef52b3b712aaef4819e8052c6f0ff53a4d0,d02ac0c6d16d3254d01eca2454e3a9d74f230ea1e036bde8dac3dc6dc95725ff,0.22799775445091194,0.3696623545580734,0.9252913813362403
xgb_enriched,oxidation_free_energy,392,2,1,313,79,01f7ba7cce8ce7352cdb9d394ad14b2b6a6bef2068d59042b8e670c4c8fb0e04,bdfe8d7b058b14f52e2ae06afb05cfa817cc404387c8979950b070e2759d373b,0.20955273851863632,0.33339274674478386,0.9388347344751394
xgb_enriched,oxidation_free_energy,392,2,2,314,78,837cf3e14e79d6aafdfad8b4c1190e19a84b38321adaf30c60b38b922c1ff227,1e36f71d57cbac0f5806a6dbd49ef2425a838247e13a2db2be4f2cb80dbc3693,0.18355452004012035,0.22898995567024796,0.9653857683146752
xgb_enriched,oxidation_free_energy,392,2,3,314,78,0fced1b5a9482d6064a9f5ccdec7cf0d26b76373dc87668b3b186380f2eb6921,a83ef4288d9d31d8e9410132e77988100d57c73a020d3f6b3e6fed84fd8a4e0e,0.18544619032587223,0.24352863940553776,0.9579564466530355
xgb_enriched,oxidation_free_energy,392,2,4,314,78,132f28de550a4bec75abde13daef0bdab2c9314d2fffd8eaf6d70daf902199f9,66600f939c99ad2d3c03e7c2bf72087b92b39ef254d5abdae807e461259778c7,0.22484241646604738,0.35462534884289443,0.9233166275546616
linear_scalar,reduction_free_energy,392,0,0,313,79,f5902d668264bfc9f2e2df7935d3ecdae3332e479f3e36b11eb4ae09e2f66c1e,17427c41fdc9a6dc797aeade99349e90f694c4746706fca4ab9b41fdc5671c99,0.42731913465968724,0.6286232112982255,0.7998809387067698
linear_scalar,reduction_free_energy,392,0,1,313,79,8eadb133c605a2a334650352a337d173eb687ecb9fe5f142da47e8c9f3a1224d,84f6b2de3498970d47801ecd9f118f1917556a036bc621cd63885d3d0d444981,0.44947144970977804,0.7443163586637456,0.7103308399759171
linear_scalar,reduction_free_energy,392,0,2,314,78,7bb388fc61c37d9e2f8c26c3e316652d6895817aef05d492c0e3567881c5c94d,1077c9a279d80348a56c067b58947135372a87cf23faaf05195dbbedc8b4bf38,0.44501395816361367,0.5842059580910184,0.7821656293192023
linear_scalar,reduction_free_energy,392,0,3,314,78,9514ddf8c36438e34466d45bfbb4f950c88535ce07f661fd4c2c86922d4179e9,5286bde4d38724ef37b95c4cec162fbc8cf69a83c166a359c45c0a9c0a301430,0.33589107579380645,0.4553521220045579,0.8833575359029759
linear_scalar,reduction_free_energy,392,0,4,314,78,1fcb97a963531c12f483372eb1e02f11d31c3585a25a2c626afde9ea0529bad9,bfdd033468532ce9213ea81f6fc37909c2f63bd1a161fcbddcc57330724fbadc,0.4384747036466351,0.6868826115461841,0.7447949734410956
linear_scalar,reduction_free_energy,392,1,0,313,79,3d275972d2a3a44fa3fb73369bd142df317cffa887fa22e14efc9200822beb96,196088d80b02e7a28dde03c7dc20abf32eb020d3ab585ec54b5ab5e4875cb7c3,0.4185812135097574,0.5941349729998505,0.8385337139471425
linear_scalar,reduction_free_energy,392,1,1,313,79,13f2a073516ef54accf5adc2fc377a950e0850b3963e0f052256170b9ef65951,96133fbef6ea13c6e458187edf7ac42eb3af4c39a4c693577bafeb0b68380ce5,0.5470884169346374,0.8509145047659163,0.5757274134737076
linear_scalar,reduction_free_energy,392,1,2,314,78,2336e0a911b2b0a6a4e0a85fc09f2b8a52f2ae40182fec2cf6944852ccebb917,b183bbb124cb5cfa9598ac3a95d71c179598f3ca20171af782856a2a33744dd7,0.4083239954320614,0.6110314809560365,0.8020770327920276
linear_scalar,reduction_free_energy,392,1,3,314,78,762db0bcd8c56e8b176dbf17f5c4c2b2816716d971e4b4d2ce8fb11a21d05c0d,c7232345505bb862ee04c4fbd033ae3b209a763027f1ef6cb2367b89fe5c71f7,0.4245541993683273,0.5850815563068551,0.8107524036817176
linear_scalar,reduction_free_energy,392,1,4,314,78,002438455eb866ed044221564e59d289228724b3cedc8fd41bcad9573e41ba5a,97c7a08d014ee7efa0f312d0d910c03fdd6ea355e80844266994d32b6a60a871,0.3220611389225222,0.4472428027900965,0.8717659699806455
linear_scalar,reduction_free_energy,392,2,0,313,79,8a20deb43159e042faf80fd696b8eef52b3b712aaef4819e8052c6f0ff53a4d0,d02ac0c6d16d3254d01eca2454e3a9d74f230ea1e036bde8dac3dc6dc95725ff,0.409098257672622,0.5356409458307269,0.8326850413536139
linear_scalar,reduction_free_energy,392,2,1,313,79,01f7ba7cce8ce7352cdb9d394ad14b2b6a6bef2068d59042b8e670c4c8fb0e04,bdfe8d7b058b14f52e2ae06afb05cfa817cc404387c8979950b070e2759d373b,0.5061598836478955,0.8030190708872081,0.6979425083899995
linear_scalar,reduction_free_energy,392,2,2,314,78,837cf3e14e79d6aafdfad8b4c1190e19a84b38321adaf30c60b38b922c1ff227,1e36f71d57cbac0f5806a6dbd49ef2425a838247e13a2db2be4f2cb80dbc3693,0.4034388633716562,0.6877170244993334,0.7345910279475334
linear_scalar,reduction_free_energy,392,2,3,314,78,0fced1b5a9482d6064a9f5ccdec7cf0d26b76373dc87668b3b186380f2eb6921,a83ef4288d9d31d8e9410132e77988100d57c73a020d3f6b3e6fed84fd8a4e0e,0.3390126002569725,0.4665469359488944,0.8670165202425926
linear_scalar,reduction_free_energy,392,2,4,314,78,132f28de550a4bec75abde13daef0bdab2c9314d2fffd8eaf6d70daf902199f9,66600f939c99ad2d3c03e7c2bf72087b92b39ef254d5abdae807e461259778c7,0.44510809218022973,0.5995186444817063,0.7902518241983382
xgb_enriched,reduction_free_energy,392,0,0,313,79,f5902d668264bfc9f2e2df7935d3ecdae3332e479f3e36b11eb4ae09e2f66c1e,17427c41fdc9a6dc797aeade99349e90f694c4746706fca4ab9b41fdc5671c99,0.35118741959304545,0.5367573750642539,0.8540971846868987
xgb_enriched,reduction_free_energy,392,0,1,313,79,8eadb133c605a2a334650352a337d173eb687ecb9fe5f142da47e8c9f3a1224d,84f6b2de3498970d47801ecd9f118f1917556a036bc621cd63885d3d0d444981,0.39280047534442286,0.6636661721312631,0.7697039467406939
xgb_enriched,reduction_free_energy,392,0,2,314,78,7bb388fc61c37d9e2f8c26c3e316652d6895817aef05d492c0e3567881c5c94d,1077c9a279d80348a56c067b58947135372a87cf23faaf05195dbbedc8b4bf38,0.27343643477626334,0.34957779899605873,0.922002240278399
xgb_enriched,reduction_free_energy,392,0,3,314,78,9514ddf8c36438e34466d45bfbb4f950c88535ce07f661fd4c2c86922d4179e9,5286bde4d38724ef37b95c4cec162fbc8cf69a83c166a359c45c0a9c0a301430,0.27225650146838465,0.37844356698560555,0.9194316980625479
xgb_enriched,reduction_free_energy,392,0,4,314,78,1fcb97a963531c12f483372eb1e02f11d31c3585a25a2c626afde9ea0529bad9,bfdd033468532ce9213ea81f6fc37909c2f63bd1a161fcbddcc57330724fbadc,0.3257772086546585,0.5898797179677384,0.8117863542184156
xgb_enriched,reduction_free_energy,392,1,0,313,79,3d275972d2a3a44fa3fb73369bd142df317cffa887fa22e14efc9200822beb96,196088d80b02e7a28dde03c7dc20abf32eb020d3ab585ec54b5ab5e4875cb7c3,0.2861979640590821,0.4464119681821019,0.9088444154957322
xgb_enriched,reduction_free_energy,392,1,1,313,79,13f2a073516ef54accf5adc2fc377a950e0850b3963e0f052256170b9ef65951,96133fbef6ea13c6e458187edf7ac42eb3af4c39a4c693577bafeb0b68380ce5,0.43273610325900624,0.7126511510237983,0.7024039928316734
xgb_enriched,reduction_free_energy,392,1,2,314,78,2336e0a911b2b0a6a4e0a85fc09f2b8a52f2ae40182fec2cf6944852ccebb917,b183bbb124cb5cfa9598ac3a95d71c179598f3ca20171af782856a2a33744dd7,0.32310580691514357,0.5010761764298259,0.8669004673589888
xgb_enriched,reduction_free_energy,392,1,3,314,78,762db0bcd8c56e8b176dbf17f5c4c2b2816716d971e4b4d2ce8fb11a21d05c0d,c7232345505bb862ee04c4fbd033ae3b209a763027f1ef6cb2367b89fe5c71f7,0.2745673551449167,0.38891257337785723,0.9163816633756905
xgb_enriched,reduction_free_energy,392,1,4,314,78,002438455eb866ed044221564e59d289228724b3cedc8fd41bcad9573e41ba5a,97c7a08d014ee7efa0f312d0d910c03fdd6ea355e80844266994d32b6a60a871,0.28664279467080306,0.39063664453823344,0.9021721448549381
xgb_enriched,reduction_free_energy,392,2,0,313,79,8a20deb43159e042faf80fd696b8eef52b3b712aaef4819e8052c6f0ff53a4d0,d02ac0c6d16d3254d01eca2454e3a9d74f230ea1e036bde8dac3dc6dc95725ff,0.3084013786584318,0.42502507006969154,0.8946544174243022
xgb_enriched,reduction_free_energy,392,2,1,313,79,01f7ba7cce8ce7352cdb9d394ad14b2b6a6bef2068d59042b8e670c4c8fb0e04,bdfe8d7b058b14f52e2ae06afb05cfa817cc404387c8979950b070e2759d373b,0.39292390705215346,0.6525890314241964,0.8005116985160317
xgb_enriched,reduction_free_energy,392,2,2,314,78,837cf3e14e79d6aafdfad8b4c1190e19a84b38321adaf30c60b38b922c1ff227,1e36f71d57cbac0f5806a6dbd49ef2425a838247e13a2db2be4f2cb80dbc3693,0.3602733239157458,0.5802526276434848,0.8110572288850164
xgb_enriched,reduction_free_energy,392,2,3,314,78,0fced1b5a9482d6064a9f5ccdec7cf0d26b76373dc87668b3b186380f2eb6921,a83ef4288d9d31d8e9410132e77988100d57c73a020d3f6b3e6fed84fd8a4e0e,0.24646899922197754,0.33863540308346296,0.9299397423917144
xgb_enriched,reduction_free_energy,392,2,4,314,78,132f28de550a4bec75abde13daef0bdab2c9314d2fffd8eaf6d70daf902199f9,66600f939c99ad2d3c03e7c2bf72087b92b39ef254d5abdae807e461259778c7,0.2906489991695334,0.44387450559757513,0.8850224082437058
