arm,representation,repeat,fold,train_rows,test_rows,train_compounds,test_compounds,mae,rmse,r2,spearman
plus_lever4,Morgan+Physical,6,0,414,43,77,20,8.235148488066915,12.429089402494203,0.6659489192684851,0.6843409133680912
plus_lever4,Morgan,6,1,397,60,77,20,13.966465471013388,23.608422842093464,0.09766006923418924,0.8408078806650149
plus_lever4,Physical,6,1,397,60,77,20,8.104702724202474,14.809656204658387,0.644920025597223,0.8887114029732118
plus_lever4,Morgan+Physical,6,1,397,60,77,20,10.419662555440267,18.94178447349325,0.41913125648007654,0.8500499779331937
plus_lever4,Morgan,6,2,331,126,78,19,15.740486170438736,19.218832892251406,-2.49578905194409,-0.5192273686056881
plus_lever4,Physical,6,2,331,126,78,19,3.7370755777086524,6.500950238903191,0.6000139175706467,0.8964221778212484
plus_lever4,Morgan+Physical,6,2,331,126,78,19,9.264355652993824,11.241664498915195,-0.1960585403924533,0.6004795243675589
plus_lever4,Morgan,6,3,333,124,78,19,6.7340923874270535,9.077997580810711,0.422967006833706,0.8493674724113045
plus_lever4,Physical,6,3,333,124,78,19,11.604044386789875,18.09179373374899,-1.291837259227417,0.8708197607145252
plus_lever4,Morgan+Physical,6,3,333,124,78,19,5.226436841306379,7.409656757447525,0.6155705051541529,0.8647184374295279
plus_lever4,Morgan,6,4,353,104,78,19,15.48650596010208,23.2741685374006,-0.2627484084872047,0.2879003521272135
plus_lever4,Physical,6,4,353,104,78,19,8.429956585430364,17.034919208415968,0.3235298519255221,0.8900581216835993
plus_lever4,Morgan+Physical,6,4,353,104,78,19,10.776601220245364,19.165143823407536,0.14376565229538418,0.7988909399108663
plus_lever4,Morgan,7,0,343,114,77,20,5.619109242302075,8.464374171458367,0.5847239869889165,0.9099401094819854
plus_lever4,Physical,7,0,343,114,77,20,6.496255043417947,8.945512513628909,0.5361713243607632,0.8741515650045895
plus_lever4,Morgan+Physical,7,0,343,114,77,20,3.1878948429643064,6.082634993740433,0.7855477278592032,0.8915989410155283
plus_lever4,Morgan,7,1,380,77,77,20,18.662115705613967,24.250664021400894,-0.3619639650613853,0.5207328803931845
plus_lever4,Physical,7,1,380,77,77,20,5.343994518329571,6.732585857601983,0.8950259027381725,0.9494620246670209
plus_lever4,Morgan+Physical,7,1,380,77,77,20,11.781161739002576,14.41332459701045,0.5188874539201656,0.8118062208064157
plus_lever4,Morgan,7,2,377,80,78,19,8.500720731601714,10.204867163487597,0.1664298053639257,0.7306705192333308
plus_lever4,Physical,7,2,377,80,78,19,5.928196537361145,9.981041714956564,0.2025945362432553,0.7284943316650284
plus_lever4,Morgan+Physical,7,2,377,80,78,19,6.588692543849945,9.43173959619914,0.2879490518510245,0.7181598003403235
plus_lever4,Morgan,7,3,379,78,78,19,7.380298582376334,19.28050336423922,0.12029909270614592,0.36258667435947456
plus_lever4,Physical,7,3,379,78,78,19,4.901775620891866,17.36425065803013,0.28647302456286494,0.9190248267030957
plus_lever4,Morgan+Physical,7,3,379,78,78,19,5.831439953511556,17.923081908048463,0.239807320956136,0.607718965110437
plus_lever4,Morgan,7,4,349,108,78,19,13.510199314258715,20.434073694614103,-0.4081088632485337,0.7830831304933195
plus_lever4,Physical,7,4,349,108,78,19,12.416279377663576,19.68531999983478,-0.3068064803845396,0.8889761283299983
plus_lever4,Morgan+Physical,7,4,349,108,78,19,8.165531997256808,15.233955415459327,0.2173786668679153,0.8771062067631391
plus_lever4,Morgan,8,0,321,136,77,20,8.401872533820656,16.22021713993842,0.241940556590863,0.663524753428235
plus_lever4,Physical,8,0,321,136,77,20,4.92686560308793,13.420013519951096,0.48108545813252745,0.9680324826827365
plus_lever4,Morgan+Physical,8,0,321,136,77,20,4.002822719203725,13.556404877368085,0.4704841105181581,0.8868150793764216
plus_lever4,Morgan,8,1,375,82,77,20,10.659687834070718,12.767035486422492,0.304071524234966,0.5221556873692655
plus_lever4,Physical,8,1,375,82,77,20,5.937936151463578,7.833943523707741,0.7379734197954607,0.8858023276815796
plus_lever4,Morgan+Physical,8,1,375,82,77,20,5.448207705480065,8.000954622231033,0.726682090244702,0.9202567545641053
plus_lever4,Morgan,8,2,377,80,78,19,4.967265239295959,5.7639260575267945,0.667375773836971,0.8376032487957459
plus_lever4,Physical,8,2,377,80,78,19,3.4279731990790365,5.20076887950374,0.7291978025722652,0.8646057869845514
plus_lever4,Morgan+Physical,8,2,377,80,78,19,4.086752749977112,4.74244351677794,0.7748243579788098,0.8636654870530837
plus_lever4,Morgan,8,3,406,51,78,19,17.606692211824303,29.3595783018521,-0.12721636982644902,0.41105938332601916
plus_lever4,Physical,8,3,406,51,78,19,12.506777117261699,19.603729936757325,0.4974432826884281,0.5368311834593876
plus_lever4,Morgan+Physical,8,3,406,51,78,19,14.437503182055902,23.415910776384315,0.2829824768741188,0.7142877030574645
plus_lever4,Morgan,8,4,349,108,78,19,13.178153026439523,17.44241166153482,-0.2296731940218506,0.41322385157165115
plus_lever4,Physical,8,4,349,108,78,19,6.827522296543475,9.024184311115084,0.6708509884721872,0.9505300152055547
plus_lever4,Morgan+Physical,8,4,349,108,78,19,5.970003781954447,8.403962368735721,0.7145402772390471,0.8875138298578052
plus_lever4,Morgan,9,0,389,68,77,20,9.872007392883301,17.598002881008338,0.1776076775296016,0.7566212274031847
plus_lever4,Physical,9,0,389,68,77,20,3.7497472925186153,5.3715571969320886,0.9233781405189556,0.9377644764659242
plus_lever4,Morgan+Physical,9,0,389,68,77,20,5.572923419279211,9.642943882998726,0.7530713073108202,0.9449145993698412
plus_lever4,Morgan,9,1,351,106,77,20,13.192489055417619,17.479404123300643,-0.4505420380820542,0.751295310237066
plus_lever4,Physical,9,1,351,106,77,20,9.538512967955391,11.646642160623339,0.35601086968509954,0.849290541902204
plus_lever4,Morgan+Physical,9,1,351,106,77,20,5.955804687859877,7.144475549710256,0.757664085750184,0.864262082838262
plus_lever4,Morgan,9,2,359,98,78,19,6.476206584323181,17.416933767468908,0.10253416671490678,0.6649451981336082
plus_lever4,Physical,9,2,359,98,78,19,4.2186546614861005,15.910304028883402,0.25108680833782315,0.7993732580189962
plus_lever4,Morgan+Physical,9,2,359,98,78,19,4.933894599073761,16.461137686224827,0.19833260924996488,0.7257254522617457
plus_lever4,Morgan,9,3,366,91,78,19,13.56390558754722,24.391372783054692,-2.5749084907470885,0.29690745033829374
plus_lever4,Physical,9,3,366,91,78,19,17.035379044506367,26.26194204796219,-3.1442516509479157,0.9186371632712369
plus_lever4,Morgan+Physical,9,3,366,91,78,19,12.159543037377661,17.062006698922577,-0.7492531237683744,0.6487746576689651
plus_lever4,Morgan,9,4,363,94,78,19,16.74775615171067,20.779215943209792,0.11983941321159719,0.5144819550393203
plus_lever4,Physical,9,4,363,94,78,19,17.620554008143,20.902550217248127,0.10936008364007288,0.5419847299007791
plus_lever4,Morgan+Physical,9,4,363,94,78,19,16.918939698872666,20.402448853891787,0.15146804924932333,0.5917840173347512
plus_lever8,Morgan,0,0,328,129,77,20,15.80106188420732,19.79736735084448,-1.2465833595490716,-0.2692634868251015
plus_lever8,Physical,0,0,328,129,77,20,8.57683440245399,10.242144222901471,0.3987024583861347,0.5037417288058593
plus_lever8,Morgan+Physical,0,0,328,129,77,20,10.294619357027749,12.360070877719167,0.12431164055667299,0.49715097371792777
plus_lever8,Morgan,0,1,321,136,77,20,13.270327840625537,17.482831436499804,-0.31308848270569967,-0.022933490707184263
plus_lever8,Physical,0,1,321,136,77,20,5.336647867696425,6.1505484824669585,0.8374832442902106,0.8398785356934156
plus_lever8,Morgan+Physical,0,1,321,136,77,20,8.689675732881883,10.72955796413068,0.5054227765327557,0.4879583477217039
plus_lever8,Morgan,0,2,385,72,78,19,6.268117459636264,8.857746930671421,0.02993889940388106,0.0495327547692496
plus_lever8,Physical,0,2,385,72,78,19,10.297656227938335,13.81152166168327,-1.358498537160573,0.3089084594619959
plus_lever8,Morgan+Physical,0,2,385,72,78,19,6.428766763665941,9.455465479550183,-0.10539725118628818,0.29478519638004097
plus_lever8,Morgan,0,3,411,46,78,19,9.867929656318998,26.08893468095654,0.08617721016724211,0.5992786766114082
plus_lever8,Physical,0,3,411,46,78,19,9.014714189944058,25.229000767595306,0.1454265542184202,0.7003869592794018
plus_lever8,Morgan+Physical,0,3,411,46,78,19,8.45433231760108,25.366160821663666,0.13610934326006452,0.8707957525757752
plus_lever8,Morgan,0,4,383,74,78,19,16.23708513894571,23.56896636951814,-0.15007120440533428,0.26297376646379506
plus_lever8,Physical,0,4,383,74,78,19,11.415814922983325,16.42870547128266,0.4412077890324704,0.9086323672462084
plus_lever8,Morgan+Physical,0,4,383,74,78,19,10.285708826329,14.192832086705065,0.5829560880429379,0.8302852973929603
plus_lever8,Morgan,1,0,355,102,77,20,7.422386764436608,9.0745583131983,0.20807070838327002,0.8218613040372529
plus_lever8,Physical,1,0,355,102,77,20,5.865298984856698,8.821178680765893,0.2516777581565748,0.6677726851234768
plus_lever8,Morgan+Physical,1,0,355,102,77,20,4.862535668833115,7.326657164800759,0.483765344972778,0.8398948310025603
plus_lever8,Morgan,1,1,379,78,77,20,10.373795394035241,24.03312431702561,0.05557654826417158,0.40165403100884084
plus_lever8,Physical,1,1,379,78,77,20,7.282831628878668,22.939821713814776,0.13954854458658716,0.8833990395902208
plus_lever8,Morgan+Physical,1,1,379,78,77,20,8.060360761819497,23.09610977338438,0.12778416493962919,0.8835387375407022
plus_lever8,Morgan,1,2,365,92,78,19,14.909710118003515,17.71454997500406,-0.09923459961854486,0.8444538729664535
plus_lever8,Physical,1,2,365,92,78,19,8.45448093721141,12.21416322949345,0.4774142281673769,0.749498318077111
plus_lever8,Morgan+Physical,1,2,365,92,78,19,9.207317615757818,11.042238190904092,0.5728854521194586,0.7011144671404705
plus_lever8,Morgan,1,3,346,111,78,19,10.381847117738465,17.313417386600925,0.18810830258250388,0.772040636346388
plus_lever8,Physical,1,3,346,111,78,19,9.838919548295852,15.097093123679315,0.3826674591721967,0.8680237136284945
plus_lever8,Morgan+Physical,1,3,346,111,78,19,8.555194978538719,14.551449125394392,0.42648472050880193,0.8775445113208187
plus_lever8,Morgan,1,4,383,74,78,19,11.551480190586398,15.450778074813183,-0.1837775780761315,0.6054307253727218
plus_lever8,Physical,1,4,383,74,78,19,10.779696401132123,13.574205207748703,0.08631136875556333,0.7557034623941074
plus_lever8,Morgan+Physical,1,4,383,74,78,19,4.494191110559412,9.492012503208368,0.5532279419735728,0.7705772851265121
plus_lever8,Morgan,2,0,383,74,77,20,17.0548245483151,24.08207313108728,-0.18621941806634967,0.03218028789198679
plus_lever8,Physical,2,0,383,74,77,20,13.690579635677853,17.225346920515186,0.3931054436202882,0.756058910948802
plus_lever8,Morgan+Physical,2,0,383,74,77,20,12.43593102161923,17.633965611059736,0.3639704898715146,0.5992722269551741
plus_lever8,Morgan,2,1,341,116,77,20,6.299133330141264,7.992154460880511,0.14118488551702402,0.8904115261760212
plus_lever8,Physical,2,1,341,116,77,20,4.768005918622839,7.140428545079395,0.3144794210282178,0.48013609260173995
plus_lever8,Morgan+Physical,2,1,341,116,77,20,4.470967179364171,6.425122901014155,0.4449465321824584,0.8359099909898986
plus_lever8,Morgan,2,2,380,77,78,19,9.717596913622572,23.713034818400796,-0.012727050664265604,0.6241040273746519
plus_lever8,Physical,2,2,380,77,78,19,8.622379822173675,23.70000025670343,-0.011614006693441592,0.7681287317703273
plus_lever8,Morgan+Physical,2,2,380,77,78,19,8.082915416568905,23.402202610951743,0.013648742542953007,0.7829556827997942
plus_lever8,Morgan,2,3,358,99,78,19,5.3638431406194504,6.41748197316443,0.42302779635107035,0.689508755078189
plus_lever8,Physical,2,3,358,99,78,19,5.206203729463828,7.618744975355569,0.1868092137847528,0.8053718435561406
plus_lever8,Morgan+Physical,2,3,358,99,78,19,4.273991866071298,5.9270498720981575,0.5078440507646664,0.7431791212276806
plus_lever8,Morgan,2,4,366,91,78,19,15.364694404099014,18.23121267895863,-0.30200788879157603,0.6883674255525745
plus_lever8,Physical,2,4,366,91,78,19,6.113192218654757,10.424201556332573,0.57433484438449,0.8439194868740876
plus_lever8,Morgan+Physical,2,4,366,91,78,19,10.27695302095518,12.258948078202376,0.41130694543069113,0.784781298119807
plus_lever8,Morgan,3,0,348,109,77,20,9.850515186288819,18.62346037511424,0.12545782623629465,0.6104419011502987
plus_lever8,Physical,3,0,348,109,77,20,7.4491009110127,17.352255068370237,0.24077264899906647,0.7894840520632479
plus_lever8,Morgan+Physical,3,0,348,109,77,20,7.997894515627238,17.34787036832107,0.24115629522759385,0.7715240370305666
plus_lever8,Morgan,3,1,417,40,77,20,12.151753050231934,23.505476467129622,0.08449442878266733,0.6081145035610794
plus_lever8,Physical,3,1,417,40,77,20,14.726543404483795,20.309378312515392,0.31653523114791215,0.773963725831042
plus_lever8,Morgan+Physical,3,1,417,40,77,20,10.695760157966614,15.063250687375188,0.6240238631417376,0.769643054546063
plus_lever8,Morgan,3,2,295,162,78,19,10.85950156441206,13.008316903320488,0.20059838194627222,0.5823115628924441
plus_lever8,Physical,3,2,295,162,78,19,5.314805554340504,7.109521388259939,0.7612169274633456,0.8443798562033425
plus_lever8,Morgan+Physical,3,2,295,162,78,19,6.648473426451506,8.213380637053081,0.6813112695837401,0.8164317428012158
plus_lever8,Morgan,3,3,366,91,78,19,11.824455937027144,18.861687747531708,0.24200424139319576,0.7630677558307558
plus_lever8,Physical,3,3,366,91,78,19,8.709823133288372,13.787687728715287,0.5949687324270807,0.8981461366166981
plus_lever8,Morgan+Physical,3,3,366,91,78,19,9.625152288214714,15.803254679522274,0.46789326990560587,0.8942738169797648
plus_lever8,Morgan,3,4,402,55,78,19,10.476464447515315,15.382098398837563,-0.809372282324345,0.18214316351441348
plus_lever8,Physical,3,4,402,55,78,19,10.205492423117898,15.086457694938701,-0.7404891537697449,0.9357438031782321
plus_lever8,Morgan+Physical,3,4,402,55,78,19,7.46774262980513,10.031829254327615,0.23041423481724777,0.7477159323272469
plus_lever8,Morgan,4,0,398,59,77,20,10.275598775443386,21.91928107986351,0.055691551084629975,0.24109108692760567
plus_lever8,Physical,4,0,398,59,77,20,8.50967969063581,20.899050219690682,0.14155126912120874,0.5119199387606184
plus_lever8,Morgan+Physical,4,0,398,59,77,20,7.64298629043062,20.839001601200152,0.14647729237853124,0.3921902710678655
plus_lever8,Morgan,4,1,340,117,77,20,7.534073092740051,11.860218700221338,-0.4724501317174197,0.4417181414495794
plus_lever8,Physical,4,1,340,117,77,20,3.708255630259065,5.261657050548464,0.7101987355785719,0.9252443472612268
plus_lever8,Morgan+Physical,4,1,340,117,77,20,5.086149239770612,7.455647029231552,0.4181301176064619,0.5680055105332942
plus_lever8,Morgan,4,2,346,111,78,19,13.628407963259583,20.004464658648356,0.008600713012182903,0.5976345029663745
plus_lever8,Physical,4,2,346,111,78,19,14.687118007089424,19.03441296980917,0.10241887798228211,0.8399242128375048
plus_lever8,Morgan+Physical,4,2,346,111,78,19,9.048634877811466,13.743775165763543,0.5320420619020603,0.8255504633779863
plus_lever8,Morgan,4,3,384,73,78,19,6.7408485747245885,15.66387906156617,0.30634862332241797,0.6533266904597351
plus_lever8,Physical,4,3,384,73,78,19,6.7013352095512495,8.555560109742723,0.7930623543958305,0.8000719472717196
plus_lever8,Morgan+Physical,4,3,384,73,78,19,5.144219355314071,8.074075603160184,0.8156987701749392,0.8881266493047824
plus_lever8,Morgan,4,4,360,97,78,19,13.21303199697278,17.750742231435936,-0.22986644536605394,0.6568263533135187
plus_lever8,Physical,4,4,360,97,78,19,7.14610202600538,13.752193303588053,0.2618088156598344,0.7799241347905893
plus_lever8,Morgan+Physical,4,4,360,97,78,19,9.641217871675785,12.111470800570498,0.42744304979265246,0.8588105222156882
plus_lever8,Morgan,5,0,394,63,77,20,7.254420235648988,16.439888323483142,0.08118742397029144,0.7334547289529771
plus_lever8,Physical,5,0,394,63,77,20,6.348372351449635,7.791724907500747,0.7936063046431197,0.5095998906932658
plus_lever8,Morgan+Physical,5,0,394,63,77,20,5.697769134279281,9.41950844210537,0.6983622558670713,0.5931784215425187
plus_lever8,Morgan,5,1,376,81,77,20,9.172393744631167,11.83284381052476,0.4934684910716626,0.8023833752067941
plus_lever8,Physical,5,1,376,81,77,20,13.634316419869883,20.524108903748665,-0.5239012410542068,0.8020076773974992
plus_lever8,Morgan+Physical,5,1,376,81,77,20,8.776965355541089,11.831630619671888,0.4935723524765153,0.8307427118283188
plus_lever8,Morgan,5,2,346,111,78,19,15.031620462487023,22.43039536883135,0.09189270466542254,0.47149653428813326
plus_lever8,Physical,5,2,346,111,78,19,7.918297911343962,16.93485727386291,0.4823617161202496,0.8682082174828061
plus_lever8,Morgan+Physical,5,2,346,111,78,19,11.253526311703244,18.980116671496468,0.3497788937960644,0.7857232151125557
plus_lever8,Morgan,5,3,329,128,78,19,6.0287598174572,8.74038531179953,0.3287868187874422,0.8442322922595502
plus_lever8,Physical,5,3,329,128,78,19,4.939041938360035,5.965452880330406,0.6873300394707538,0.8819047487748688
plus_lever8,Morgan+Physical,5,3,329,128,78,19,4.593972640115023,5.241367111464934,0.7586271168638059,0.891792523637197
plus_lever8,Morgan,5,4,383,74,78,19,12.516003713968637,20.629905716388055,0.0882375642346862,0.6334981469037098
plus_lever8,Physical,5,4,383,74,78,19,7.862953990833179,13.845392005874233,0.5893255141069348,0.8195190549708847
plus_lever8,Morgan+Physical,5,4,383,74,78,19,10.103381436940785,16.84442535984046,0.3921455383079535,0.7844567977802455
plus_lever8,Morgan,6,0,414,43,77,20,11.0422242153079,20.548884462955137,0.08691594692311233,0.5194802158142786
plus_lever8,Physical,6,0,414,43,77,20,8.676742717787278,11.736327410913303,0.702149255122769,0.7481008462764285
plus_lever8,Morgan+Physical,6,0,414,43,77,20,9.5725505985881,14.820612764341854,0.5250295648598423,0.7214926082419728
plus_lever8,Morgan,6,1,397,60,77,20,13.966465471013388,23.608422842093464,0.09766006923418924,0.8408078806650149
plus_lever8,Physical,6,1,397,60,77,20,8.401505182647703,15.259588814273178,0.6230168935830924,0.8159232192335227
plus_lever8,Morgan+Physical,6,1,397,60,77,20,10.57236172396342,18.93013249452387,0.4198456758266639,0.8802896883533622
plus_lever8,Morgan,6,2,331,126,78,19,15.740486170438736,19.218832892251406,-2.49578905194409,-0.5192273686056881
plus_lever8,Physical,6,2,331,126,78,19,6.368852585553365,7.968174874255252,0.399090720935771,0.9199432338823536
plus_lever8,Morgan+Physical,6,2,331,126,78,19,10.462165798780653,12.6413287510359,-0.5124347534293279,0.5288524668811826
plus_lever8,Morgan,6,3,333,124,78,19,6.7340923874270535,9.077997580810711,0.422967006833706,0.8493674724113045
plus_lever8,Physical,6,3,333,124,78,19,8.223438300212736,11.582997791736581,0.060574234414914274,0.8252171993241124
plus_lever8,Morgan+Physical,6,3,333,124,78,19,4.730410937942997,5.785098455159767,0.7656623721742165,0.8162148182519646
plus_lever8,Morgan,6,4,353,104,78,19,15.48650596010208,23.2741685374006,-0.2627484084872047,0.2879003521272135
plus_lever8,Physical,6,4,353,104,78,19,6.85238511669159,16.253224198273404,0.38418887246467237,0.8949701057593332
plus_lever8,Morgan+Physical,6,4,353,104,78,19,10.377634231094948,18.6934813462406,0.1853916490648574,0.8480843512134593
plus_lever8,Morgan,7,0,343,114,77,20,5.619109242302075,8.464374171458367,0.5847239869889165,0.9099401094819854
plus_lever8,Physical,7,0,343,114,77,20,10.02436152114868,18.040282643388892,-0.8864001171310862,0.874380801883282
plus_lever8,Morgan+Physical,7,0,343,114,77,20,5.775267768204003,9.295067414675392,0.4992139442055409,0.9272956444864201
plus_lever8,Morgan,7,1,380,77,77,20,18.662115705613967,24.250664021400894,-0.3619639650613853,0.5207328803931845
plus_lever8,Physical,7,1,380,77,77,20,7.47413732994377,8.400479496237601,0.8365719872270596,0.765372303129919
plus_lever8,Morgan+Physical,7,1,380,77,77,20,12.807452251087536,15.270632453251393,0.4599519575412909,0.673027900083548
plus_lever8,Morgan,7,2,377,80,78,19,8.500720731601714,10.204867163487597,0.1664298053639257,0.7306705192333308
plus_lever8,Physical,7,2,377,80,78,19,7.141399034605025,10.681697011919423,0.08671152829450668,0.7219767752558853
plus_lever8,Morgan+Physical,7,2,377,80,78,19,7.3377704523658736,9.682904272003283,0.2495206577328155,0.7476448698267791
plus_lever8,Morgan,7,3,379,78,78,19,7.380298582376334,19.28050336423922,0.12029909270614592,0.36258667435947456
plus_lever8,Physical,7,3,379,78,78,19,8.378187191925049,18.674190350780133,0.17475696694688259,0.47182824372292315
plus_lever8,Morgan+Physical,7,3,379,78,78,19,7.6186243660129636,18.35921189841296,0.2023610141273141,0.453500851638038
plus_lever8,Morgan,7,4,349,108,78,19,13.510199314258715,20.434073694614103,-0.4081088632485337,0.7830831304933195
plus_lever8,Physical,7,4,349,108,78,19,10.802032189687091,15.37589004704888,0.20272737792313245,0.8408937536664477
plus_lever8,Morgan+Physical,7,4,349,108,78,19,6.9451646731694545,14.014234881193325,0.3376842151025624,0.8296085806397007
plus_lever8,Morgan,8,0,321,136,77,20,8.401872533820656,16.22021713993842,0.241940556590863,0.663524753428235
plus_lever8,Physical,8,0,321,136,77,20,6.257438719979454,14.967208133318811,0.3545367347976899,0.7505658132296698
plus_lever8,Morgan+Physical,8,0,321,136,77,20,5.016621172568377,14.511209663481875,0.3932676259572736,0.9256684581515918
plus_lever8,Morgan,8,1,375,82,77,20,10.659687834070718,12.767035486422492,0.304071524234966,0.5221556873692655
plus_lever8,Physical,8,1,375,82,77,20,9.324754911417147,15.376159601385362,-0.009439355094571056,0.9122749619366926
plus_lever8,Morgan+Physical,8,1,375,82,77,20,7.243335568549924,9.130005652939635,0.6441011628610336,0.9200604850058421
plus_lever8,Morgan,8,2,377,80,78,19,4.967265239295959,5.7639260575267945,0.667375773836971,0.8376032487957459
plus_lever8,Physical,8,2,377,80,78,19,4.059074049768448,5.318071041568338,0.7168442764365884,0.8647295540388928
plus_lever8,Morgan+Physical,8,2,377,80,78,19,4.445682656345367,5.072670240835091,0.7423736161554076,0.9005353098901412
plus_lever8,Morgan,8,3,406,51,78,19,17.606692211824303,29.3595783018521,-0.12721636982644902,0.41105938332601916
plus_lever8,Physical,8,3,406,51,78,19,10.417395428825827,15.73443127048027,0.6762500129413944,0.6358567486441595
plus_lever8,Morgan+Physical,8,3,406,51,78,19,12.734261665493834,20.601784903520116,0.4449688504595142,0.8104092336182398
plus_lever8,Morgan,8,4,349,108,78,19,13.178153026439523,17.44241166153482,-0.2296731940218506,0.41322385157165115
plus_lever8,Physical,8,4,349,108,78,19,4.19162222343021,7.282880356851136,0.7856206289694938,0.8927591213384312
plus_lever8,Morgan+Physical,8,4,349,108,78,19,7.98228129061946,10.470320679703606,0.5569052462267583,0.8717117550200398
plus_lever8,Morgan,9,0,389,68,77,20,9.872007392883301,17.598002881008338,0.1776076775296016,0.7566212274031847
plus_lever8,Physical,9,0,389,68,77,20,8.833163861471064,11.638218250332823,0.6403125600781449,0.8921721028992472
plus_lever8,Morgan+Physical,9,0,389,68,77,20,5.11064081915687,8.012782545416417,0.8295021165820262,0.9198065779338209
plus_lever8,Morgan,9,1,351,106,77,20,13.192489055417619,17.479404123300643,-0.4505420380820542,0.751295310237066
plus_lever8,Physical,9,1,351,106,77,20,2.9731850592955107,4.4474286953385604,0.9060936283552652,0.9440853251895533
plus_lever8,Morgan+Physical,9,1,351,106,77,20,7.474298201147116,9.425617897330456,0.57820955919974,0.879103035363639
plus_lever8,Morgan,9,2,359,98,78,19,6.476206584323181,17.416933767468908,0.10253416671490678,0.6649451981336082
plus_lever8,Physical,9,2,359,98,78,19,6.769475076815548,17.036009717157725,0.1413616506295916,0.798375531167779
plus_lever8,Morgan+Physical,9,2,359,98,78,19,5.274034674881916,16.75771824483493,0.1691850715165234,0.7331900527558135
plus_lever8,Morgan,9,3,366,91,78,19,13.56390558754722,24.391372783054692,-2.5749084907470885,0.29690745033829374
plus_lever8,Physical,9,3,366,91,78,19,7.373082924376269,9.763986695223124,0.4271422409056802,0.8091786503362394
plus_lever8,Morgan+Physical,9,3,366,91,78,19,7.5051250597825945,14.024793267232216,-0.18191264303646038,0.357923168351128
plus_lever8,Morgan,9,4,363,94,78,19,16.74775615171067,20.779215943209792,0.11983941321159719,0.5144819550393203
plus_lever8,Physical,9,4,363,94,78,19,18.51369524089732,20.459853383631355,0.14668645633140975,0.48482364054300187
plus_lever8,Morgan+Physical,9,4,363,94,78,19,17.22225872289779,20.022866714551707,0.18274776460061415,0.5056374731623
plus_both,Morgan,0,0,328,129,77,20,15.80106188420732,19.79736735084448,-1.2465833595490716,-0.2692634868251015
plus_both,Physical,0,0,328,129,77,20,7.422809148034384,8.965387805406378,0.5392707186373109,0.7259642964017282
plus_both,Morgan+Physical,0,0,328,129,77,20,9.293952419488004,12.059047734630168,0.16644610952268668,0.6878655877064555
plus_both,Morgan,0,1,321,136,77,20,13.270327840625537,17.482831436499804,-0.31308848270569967,-0.022933490707184263
plus_both,Physical,0,1,321,136,77,20,4.163388030910491,5.380090332569541,0.8756489127726286,0.8458391944350334
plus_both,Morgan+Physical,0,1,321,136,77,20,8.027042047657686,9.848019964978224,0.5833529681595138,0.37101360172218967
plus_both,Morgan,0,2,385,72,78,19,6.268117459636264,8.857746930671421,0.02993889940388106,0.0495327547692496
plus_both,Physical,0,2,385,72,78,19,8.368936669222514,12.260534662510388,-0.8585376885422622,0.3937998890558797
plus_both,Morgan+Physical,0,2,385,72,78,19,5.495488340293036,9.180987119986797,-0.042152583937688615,0.36204078380728116
plus_both,Morgan,0,3,411,46,78,19,9.867929656318998,26.08893468095654,0.08617721016724211,0.5992786766114082
plus_both,Physical,0,3,411,46,78,19,6.945301904802738,24.358173809617558,0.20340285776866374,0.8882991393790106
plus_both,Morgan+Physical,0,3,411,46,78,19,7.816666406880256,25.039247190749446,0.15823312970154546,0.8583456936368961
plus_both,Morgan,0,4,383,74,78,19,16.23708513894571,23.56896636951814,-0.15007120440533428,0.26297376646379506
plus_both,Physical,0,4,383,74,78,19,15.631445920821525,23.640392585681745,-0.1570523935278365,0.8219264784647097
plus_both,Morgan+Physical,0,4,383,74,78,19,11.453826610880672,14.394277653163975,0.5710334703369488,0.7796582668893225
plus_both,Morgan,1,0,355,102,77,20,7.422386764436608,9.0745583131983,0.20807070838327002,0.8218613040372529
plus_both,Physical,1,0,355,102,77,20,5.604639065510621,8.188563044810902,0.35516172223308595,0.8219087923161094
plus_both,Morgan+Physical,1,0,355,102,77,20,4.7497832766439405,7.416518839880574,0.47102441950049323,0.8592410581281369
plus_both,Morgan,1,1,379,78,77,20,10.373795394035241,24.03312431702561,0.05557654826417158,0.40165403100884084
plus_both,Physical,1,1,379,78,77,20,7.060436547566928,23.920054986655078,0.0644421562367572,0.8195382412652464
plus_both,Morgan+Physical,1,1,379,78,77,20,8.092051031363072,23.611292534824802,0.08843882212014087,0.8799974900078732
plus_both,Morgan,1,2,365,92,78,19,14.909710118003515,17.71454997500406,-0.09923459961854486,0.8444538729664535
plus_both,Physical,1,2,365,92,78,19,10.492631057822187,15.013699101294247,0.2104028767737689,0.7457575387081918
plus_both,Morgan+Physical,1,2,365,92,78,19,10.44948356396219,12.440319141693069,0.4578828010892242,0.7456383770197788
plus_both,Morgan,1,3,346,111,78,19,10.381847117738465,17.313417386600925,0.18810830258250388,0.772040636346388
plus_both,Physical,1,3,346,111,78,19,6.453695580116478,11.582735988711711,0.6366251906112963,0.9085713194429181
plus_both,Morgan+Physical,1,3,346,111,78,19,7.41272235727396,13.852371499775458,0.4802664378790614,0.9001231628313864
plus_both,Morgan,1,4,383,74,78,19,11.551480190586398,15.450778074813183,-0.1837775780761315,0.6054307253727218
