representation,arm,repeat,inchikey,name,target,prediction
Physical,baseline_v0.3,1,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,25.02,27.0772571564
Physical,baseline_v0.3,1,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,29.71,16.5662078857
Physical,baseline_v0.3,1,LRHPLDYGYMQRHN-UHFFFAOYSA-N,butan-1-ol,18.03,12.0387802124
Physical,baseline_v0.3,1,LSBXQLQATZTAPE-UHFFFAOYSA-N,1-butyl-3-methylimidazolium tetrafluoroborate,13.9,19.8442382812
Physical,baseline_v0.3,1,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,13.87,31.9286956787
Physical,baseline_v0.3,1,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol",39.84,62.134967804
Physical,baseline_v0.3,1,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,60.9,66.1357192993
Physical,baseline_v0.3,1,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,39.78,32.9931182861
Physical,baseline_v0.3,1,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,30.95,15.8933057785
Physical,baseline_v0.3,1,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,7.74,11.4178419113
Physical,baseline_v0.3,1,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,85.6,35.0391921997
Physical,baseline_v0.3,1,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,178.47,10.0737247467
Physical,baseline_v0.3,1,OIFBSDVPJOWBCH-UHFFFAOYSA-N,diethyl carbonate,2.834,6.56995487213
Physical,baseline_v0.3,1,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,33.6,48.1914787292
Physical,baseline_v0.3,1,OOKUTCYPKPJYFV-UHFFFAOYSA-N,1-methylimidazolium bromide,16.6,23.1060295105
Physical,baseline_v0.3,1,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,41.17,27.5171070099
Physical,baseline_v0.3,1,QRCRANRUHQKZME-UHFFFAOYSA-N,"3-butyl-1,2,4,5-tetramethyl-1H-imidazol-3-ium tetrafluoroborate",12,23.4215488434
Physical,baseline_v0.3,1,QTBSBXVTEAMEQO-UHFFFAOYSA-N,acetic acid,6.15,38.3570327759
Physical,baseline_v0.3,1,RJQQOKKINHMXIM-UHFFFAOYSA-N,triethanolamine lactate,59.7,62.9726486206
Physical,baseline_v0.3,1,RYHBNJHYFVUHQT-UHFFFAOYSA-N,"1,4-dioxane",2.228,9.87956523895
Physical,baseline_v0.3,1,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",7.3815,11.4981851578
Physical,baseline_v0.3,1,SHQSVMDWKBRBGB-UHFFFAOYSA-N,cyclobutanone,14.96,35.4721717834
Physical,baseline_v0.3,1,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,13.7,39.0530738831
Physical,baseline_v0.3,1,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,13.8,23.2308502197
Physical,baseline_v0.3,1,TVMXDCGIABBOFY-UHFFFAOYSA-N,octane,1.961,2.38163709641
Physical,baseline_v0.3,1,UAEPNZWRGJTJPN-UHFFFAOYSA-N,methylcyclohexane,2.01,2.60017442703
Physical,baseline_v0.3,1,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",14,22.3199634552
Physical,baseline_v0.3,1,UEEJHVSXFDXPFK-UHFFFAOYSA-N,"2-(N,N-dimethylamino)ethanol",17.18,29.8981170654
Physical,baseline_v0.3,1,UODQEMVTULZGKO-UHFFFAOYSA-N,"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",12.5,15.957567215
Physical,baseline_v0.3,1,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,31,55.8468132019
Physical,baseline_v0.3,1,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,19.91,17.7503070831
Physical,baseline_v0.3,1,VCAIYEJBOWHUGP-UHFFFAOYSA-N,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",13.3,1.58729612827
Physical,baseline_v0.3,1,VFTFKUDGYRBSAL-UHFFFAOYSA-N,"1,4,7,10,13-pentaoxacyclopentadecane",15.48,13.3221712112
Physical,baseline_v0.3,1,VRFOKYHDLYBVAL-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium ethyl sulfate,35,20.1695156097
Physical,baseline_v0.3,1,VVLAIYIMMFWRFW-UHFFFAOYSA-N,2-hydroxyethylammonium acetate,58.3,29.1669540405
Physical,baseline_v0.3,1,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,29.19,15.6149606705
Physical,baseline_v0.3,1,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",11.8861,3.31265568733
Physical,baseline_v0.3,1,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",12.8,22.4452018738
Physical,baseline_v0.3,1,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,2.02,2.96344971657
Physical,baseline_v0.3,1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,78.87,38.8177947998
Physical,baseline_v0.3,1,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",10.76,11.0289411545
Physical,baseline_v0.3,1,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",7.0695,10.1150684357
Physical,baseline_v0.3,1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,41.99,28.5562286377
Physical,baseline_v0.3,1,YEYKMVJDLWJFOA-UHFFFAOYSA-N,2-propoxyethanol,11.5,12.8901472092
Physical,baseline_v0.3,1,YFMFNYKEUDLDTL-UHFFFAOYSA-N,"1,1,1,2,3,3,3-heptafluoropropane",4.1348,4.5533080101
Physical,baseline_v0.3,1,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",7.604,10.5409135818
Physical,baseline_v0.3,1,YIWUKEYIRIRTPP-UHFFFAOYSA-N,2-ethyl-1-hexanol,7.353,10.249786377
Physical,baseline_v0.3,1,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,2.40445,1.95574629307
Physical,baseline_v0.3,1,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,24.69,24.49584198
Physical,baseline_v0.3,1,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,106.14,24.9948253632
Physical,baseline_v0.3,1,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,23.07,21.4548244476
Physical,baseline_v0.3,1,ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,36.55,53.885684967
Physical,baseline_v0.3,1,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,16.5,21.3758621216
Physical,baseline_v0.3,1,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,14.26,10.9684753418
Physical,baseline_v0.3,1,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,pentanedinitrile,34.6,26.4226436615
Physical,baseline_v0.3,1,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",7.798,11.4404621124
Physical,baseline_v0.3,1,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,17.96,13.4145336151
Physical,baseline_v0.3,1,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),13,20.193145752
Physical,baseline_v0.3,1,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,Diethyl malonate,8.03,10.3233137131
Physical,baseline_v0.3,1,SVONRAPFKPVNKG-UHFFFAOYSA-N,"beta-Ethoxyethyl acetate (""Cellosolve"" acetate)",7.57,14.1618480682
Physical,baseline_v0.3,1,KXKVLQRXCPHEJC-UHFFFAOYSA-N,Methyl acetate,6.68,12.6077041626
Physical,baseline_v0.3,1,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ethyl acetate,6.02,6.50070333481
Physical,baseline_v0.3,1,DIQMPQMYFZXDAX-UHFFFAOYSA-N,Amyl formate,6.49,8.08527565002
Physical,baseline_v0.3,1,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,5.01,8.00508499146
Physical,baseline_v0.3,1,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,5.29,6.16235542297
Physical,baseline_v0.3,1,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,16,53.0432777405
Physical,baseline_v0.3,1,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methyl-2-pentanone (Diacetone alcohol),18.2,19.1137657166
Physical,baseline_v0.3,1,CSCPPACGZOOCGX-UHFFFAOYSA-N,Acetone,20.7,28.9152851105
Physical,baseline_v0.3,1,RTZKZFJDLAIYFH-UHFFFAOYSA-N,Ethyl ether,4.335,1.19368004799
Physical,baseline_v0.3,1,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,15.45,12.2382898331
Physical,baseline_v0.3,1,FDPIMTJIUBPUKL-UHFFFAOYSA-N,3-Pentanone,17,13.3501291275
Physical,baseline_v0.3,1,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,13.11,10.5027227402
Physical,baseline_v0.3,1,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,25.2,25.2679824829
Physical,baseline_v0.3,1,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,39.5,36.6577682495
Physical,baseline_v0.3,1,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,40,25.8807315826
Physical,baseline_v0.3,1,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,15.9,11.6834096909
Physical,baseline_v0.3,1,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,13.9,7.54830980301
Physical,baseline_v0.3,1,WFCLYEAZTHWNEH-UHFFFAOYSA-N,Ethyl thiocyanate,29.3,22.3747825623
Physical,baseline_v0.3,1,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",35,17.940908432
Physical,baseline_v0.3,1,FERIUCNNQQJTOY-UHFFFAOYSA-N,Butyric acid,2.97,6.83720302582
Physical,baseline_v0.3,1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,Morpholine,7.33,14.2663612366
Physical,baseline_v0.3,1,WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",30.2,19.7514781952
Physical,baseline_v0.3,1,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",3.49,7.36917448044
Physical,baseline_v0.3,1,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,2.66,15.6402463913
Physical,baseline_v0.3,1,GWYFCOCPABKNJV-UHFFFAOYSA-N,Isovaleric acid,2.64,13.4364471436
Physical,baseline_v0.3,1,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,6.31,14.2245235443
Physical,baseline_v0.3,1,SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-Methyl-2,4-pentanediol",24.4,25.1779346466
Physical,baseline_v0.3,1,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",3.8,10.8416900635
Physical,baseline_v0.3,1,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,7.06,13.6476659775
Physical,baseline_v0.3,1,WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,37.5,45.4590034485
Physical,baseline_v0.3,1,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,5.02,12.3296070099
Physical,baseline_v0.3,1,FVSKHRXBFJPNKK-UHFFFAOYSA-N,Propionitrile,27.2,29.6158790588
Physical,baseline_v0.3,1,NKKMVIVFRUYPLQ-NSCUHMNNSA-N,Crotononitrile (bp 108 C),36.1,54.5985145569
Physical,baseline_v0.3,1,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,2-Butanone,18.51,28.4409828186
Physical,baseline_v0.3,1,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,18,10.5070896149
Physical,baseline_v0.3,1,PHTQWCKDNZKARW-UHFFFAOYSA-N,3-Methyl-1-butanol,14.7,13.6322135925
Physical,baseline_v0.3,1,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,5.82,11.7953853607
Physical,baseline_v0.3,1,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,3.39,3.93252706528
Physical,baseline_v0.3,1,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,3.88,3.54054307938
Physical,baseline_v0.3,1,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,13.1,10.594666481
Physical,baseline_v0.3,1,QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-Cresol,11.5,14.8378639221
Physical,baseline_v0.3,1,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,11.8,12.36561203
Physical,baseline_v0.3,1,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),4.33,4.44815301895
Physical,baseline_v0.3,1,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,14,12.1014728546
Physical,baseline_v0.3,1,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,12.4,13.936466217
Physical,baseline_v0.3,1,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,12.4,13.936466217
Physical,baseline_v0.3,1,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,13.3,11.0720844269
Physical,baseline_v0.3,1,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,12.3,10.9234018326
Physical,baseline_v0.3,1,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,13.3,10.553027153
Physical,baseline_v0.3,1,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Carbon disulfide,2.641,19.6751594543
Physical,baseline_v0.3,1,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",2.436,7.91666507721
Physical,baseline_v0.3,1,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,5.621,4.87667512894
Physical,baseline_v0.3,1,YWAKXRMUMFPDSH-UHFFFAOYSA-N,1-Pentene,2.1,1.60632562637
Physical,baseline_v0.3,1,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,2.197,1.5484380722
Physical,baseline_v0.3,1,RGSFGYAAUTVSQA-UHFFFAOYSA-N,Cyclopentane,1.965,2.96810078621
Physical,baseline_v0.3,1,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,1.933,3.6889257431
Physical,baseline_v0.3,1,OFBQJSOFQDEBGM-UHFFFAOYSA-N,n-Pentane,1.844,2.37347102165
Physical,baseline_v0.3,1,QWTDNUCVQCZILF-UHFFFAOYSA-N,2-Methylbutane,1.843,1.89613950253
Physical,baseline_v0.3,1,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,2.284,1.8694460392
Physical,baseline_v0.3,1,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,2.22,2.40976381302
Physical,baseline_v0.3,1,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,1.985,2.97982978821
Physical,baseline_v0.3,1,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,1.965,2.50668668747
Physical,baseline_v0.3,1,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,2.062,2.53783130646
Physical,baseline_v0.3,1,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,2,2.53783130646
Physical,baseline_v0.3,1,VLKZOEOYAKHREP-UHFFFAOYSA-N,n-Hexane,1.89,2.59103131294
Physical,baseline_v0.3,1,RWNKSTSCBHKHTB-UHFFFAOYSA-N,"Hexachloro-1,3-butadiene",2.55,2.06649470329
Physical,baseline_v0.3,1,CYTYCFOTNPOANT-UHFFFAOYSA-N,Tetrachloroethylene,2.3,2.52163362503
Physical,baseline_v0.3,1,UQEAIHBTYFGYIE-UHFFFAOYSA-N,Hexamethyldisiloxane,2.17,3.85137081146
Physical,baseline_v0.3,1,GETTZEONDQJALK-UHFFFAOYSA-N,"alpha,alpha,alpha-Trifluorotoluene",9.18,8.72529029846
Physical,baseline_v0.3,1,KFUSEUYYWQURPO-UPHRSURJSA-N,"cis-1,2-Dichloroethylene",9.2,20.3541164398
Physical,baseline_v0.3,1,KFUSEUYYWQURPO-OWOJBTEDSA-N,"trans-1,2-Dichloroethylene",2.14,18.6121902466
Physical,baseline_v0.3,1,PIICEJLVQHRZGT-UHFFFAOYSA-N,"1,2-Ethanediamine",14.2,38.4265785217
Physical,baseline_v0.3,1,QBELEDRHMPMKHP-UHFFFAOYSA-N,1-Bromo-2-chlorobenzene,6.8,8.99771213531
Physical,baseline_v0.3,1,JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-Bromo-3-chlorobenzene,4.58,6.04757785797
Physical,baseline_v0.3,1,WQONPSCCEXUXTQ-UHFFFAOYSA-N,o-Dibromobenzene,7.35,21.5705108643
Physical,baseline_v0.3,1,JSRLURSZEMLAFO-UHFFFAOYSA-N,m-Dibromobenzene,4.8,4.66281795502
Physical,baseline_v0.3,1,RFFLAFLAYFXFSW-UHFFFAOYSA-N,o-Dichlorobenzene,9.93,3.62338614464
Physical,baseline_v0.3,1,ZPQOPVIELGIULI-UHFFFAOYSA-N,m-Dichlorobenzene,5.04,4.83946228027
Physical,baseline_v0.3,1,SFPQFQUXAJOWNF-UHFFFAOYSA-N,m-Diiodobenzene,4.25,5.24582862854
Physical,baseline_v0.3,1,ROSDSFDQCJNGOL-UHFFFAOYSA-N,Dimethylamine,5.26,6.49216508865
Physical,baseline_v0.3,1,GETQZCLCWQTVFV-UHFFFAOYSA-N,Trimethylamine,2.44,8.36547470093
Physical,baseline_v0.3,1,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,2.95,6.46397304535
Physical,baseline_v0.3,1,WQAQPCDUOCURKW-UHFFFAOYSA-N,1-Butanethiol,4.95,11.5244960785
Physical,baseline_v0.3,1,LJSQFQKUNVCTIA-UHFFFAOYSA-N,Ethyl sulfide,5.72,5.35455846786
Physical,baseline_v0.3,1,JUJWROOIHBZHMG-UHFFFAOYSA-N,Pyridine,12.3,6.55671215057
Physical,baseline_v0.3,1,OEPRBXUJOQLYID-UHFFFAOYSA-N,1-Fluoropentane,4.24,4.40159845352
Physical,baseline_v0.3,1,HLLCNVLEVVFTJB-UHFFFAOYSA-N,2-Fluoro-2-methylbutane,5.89,3.50640821457
Physical,baseline_v0.3,1,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,1-Pentanethiol,4.55,7.32501316071
Physical,baseline_v0.3,1,QARVLSVVCXYDNA-UHFFFAOYSA-N,Bromobenzene,5.4,8.48343372345
Physical,baseline_v0.3,1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fluorobenzene,5.42,4.06913375854
Physical,baseline_v0.3,1,SNHMUERNLJLMHN-UHFFFAOYSA-N,Iodobenzene,4.63,8.59362602234
Physical,baseline_v0.3,1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Aniline,6.89,13.540517807
Physical,baseline_v0.3,1,ZMANZCXQSJIPKH-UHFFFAOYSA-N,Triethylamine,2.42,4.36405420303
Physical,baseline_v0.3,1,IBSQPLPBRSHTTG-UHFFFAOYSA-N,o-Chlorotoluene,4.45,3.7558722496
Physical,baseline_v0.3,1,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,m-Chlorotoluene,5.55,3.3427028656
Physical,baseline_v0.3,1,NPDACUSDTOMAMK-UHFFFAOYSA-N,p-Chlorotoluene,6.08,3.27125430107
Physical,baseline_v0.3,1,MMZYCBHLNZVROM-UHFFFAOYSA-N,o-Fluorotoluene,4.22,4.93236923218
Physical,baseline_v0.3,1,BTQZKHUEUDPRST-UHFFFAOYSA-N,m-Fluorotoluene,5.42,8.65765762329
Physical,baseline_v0.3,1,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,5.86,5.59735631943
Physical,baseline_v0.3,1,QQONPFPTGQHPMA-UHFFFAOYSA-N,Propene,1.875,18.5645236969
Physical,baseline_v0.3,1,PMJHHCWVYXUKFD-SNAWJCMRSA-N,"1,3-Pentadiene",2.32,2.3978638649
Physical,baseline_v0.3,1,RRHGJUQNOFWUDK-UHFFFAOYSA-N,"2-Methyl-1,3-butadiene (Isoprene)",2.1,2.36161613464
Physical,baseline_v0.3,1,APPOKADJQUIAHP-UHFFFAOYSA-N,"2,4-Hexadiene",2.22,2.52163362503
Physical,baseline_v0.3,1,RCJMVGJKROQDCB-UHFFFAOYSA-N,"2-Methyl-1,3-pentadiene",2.42,2.71199321747
Physical,baseline_v0.3,1,BOGRNZQRTNVZCZ-AATRIKPKSA-N,"3-Methyl-1,3-pentadiene",2.43,3.11908841133
Physical,baseline_v0.3,1,KVNRLNFWIYMESJ-UHFFFAOYSA-N,butanenitrile,22,27.9695224762
Physical,baseline_v0.3,1,RFFFKMOABOFIDF-UHFFFAOYSA-N,pentanenitrile,21,17.7486400604
Physical,baseline_v0.3,1,AILKHAQXUAOOFU-UHFFFAOYSA-N,hexanenitrile,16.3,17.4640274048
Physical,baseline_v0.3,1,YSIMAPNUZAVQER-UHFFFAOYSA-N,octanenitrile,13,14.5301084518
Physical,baseline_v0.3,1,HBZDPWBWBJMYRY-UHFFFAOYSA-N,decanenitrile,10.6,13.044084549
Physical,baseline_v0.3,1,SZKKNEOUHLFYNA-UHFFFAOYSA-N,undecanenitrile,9.1,9.79349136353
Physical,baseline_v0.3,1,CJSBUWDGPXGFGA-UHFFFAOYSA-N,"4-methyl-1,3-pentadiene",2.6,3.26901245117
Physical,baseline_v0.3,1,SDJHPPZKZZWAKF-UHFFFAOYSA-N,"2,3-dimethyl-1,3-butadiene",2.1,2.55341148376
Physical,baseline_v0.3,1,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,1-heptene,2.05,2.43069624901
Physical,baseline_v0.3,1,BWEKDYGHDCHWEN-UHFFFAOYSA-N,2-methyl-2-hexene,2.96,1
Physical,baseline_v0.3,1,JBTWLSYIZRCDFO-UHFFFAOYSA-N,ethyl methyl carbonate,2.96,8.60835838318
Physical,baseline_v0.3,1,WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",7.3,10.384976387
Physical,baseline_v0.3,1,WYURNTSHIVDZCO-UHFFFAOYSA-N,tetrahydrofuran,7.5,17.3979187012
Physical,baseline_v0.3,1,JWUJQDFVADABEY-UHFFFAOYSA-N,2-methyltetrahydrofuran,6.2,5.25836658478
Physical,baseline_v0.3,1,GAEKPEKOJKCEMS-UHFFFAOYSA-N,gamma-valerolactone,36.1,35.2843322754
Physical,baseline_v0.3,1,CWIFAKBLLXGZIC-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,2-trifluoroethyl ether",3.2,1
Physical,baseline_v0.3,1,HCBRSIIGBBDDCD-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,3,3-tetrafluoropropyl ether",2.8,1
Physical,baseline_v0.3,1,KGPPDNUWZNWPSI-UHFFFAOYSA-N,"bis(2,2,2-trifluoroethyl) ether",2.5,20.1893920898
Physical,baseline_v0.3,1,RJUFJBKOKNCXHH-UHFFFAOYSA-N,methyl propionate,6.2,7.11276006699
Physical,baseline_v0.3,1,UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butyrate,5.48,6.44535255432
Physical,baseline_v0.3,1,GOYDNIKZWGIXJT-UHFFFAOYSA-N,"1,2-difluorobenzene",7.1,9.66824150085
Physical,baseline_v0.3,1,DLRJIFUOBPOJNS-UHFFFAOYSA-N,ethoxybenzene,4.2,2.67103385925
Physical,baseline_v0.3,1,SECXISVLQFMRJM-UHFFFAOYSA-N,N-methylpyrrolidone,32.2,19.5404071808
Physical,baseline_v0.3,1,WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-dichloroethane",10.7,4.0257062912
Physical,baseline_v0.3,1,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,"2,2'-dichlorodiethyl ether",20.79,1.7491723299
Physical,baseline_v0.3,1,KNKRKFALVUDBJE-UHFFFAOYSA-N,"1,2-dichloropropane",9,8.87165260315
Physical,baseline_v0.3,1,YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-dichloropropane",9.5,5.65141582489
Physical,baseline_v0.3,1,KJDRSWPQXHESDQ-UHFFFAOYSA-N,"1,4-dichlorobutane",9.65,7.58719062805
Physical,baseline_v0.3,1,YMWUJEATGCHHMB-UHFFFAOYSA-N,dichloromethane,9.1,4.99643945694
Physical,augmented_pc_ec_train_only,1,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,5.878,9.38383293152
Physical,augmented_pc_ec_train_only,1,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,12.5,16.249370575
Physical,augmented_pc_ec_train_only,1,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,15.736,11.692855835
Physical,augmented_pc_ec_train_only,1,BAPJBEWLBFYGME-UHFFFAOYSA-N,methyl propenoate,7.021,13.1638584137
Physical,augmented_pc_ec_train_only,1,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,12.65,11.5184412003
Physical,augmented_pc_ec_train_only,1,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,21.3,16.974401474
Physical,augmented_pc_ec_train_only,1,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,13.505,14.8103342056
Physical,augmented_pc_ec_train_only,1,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,1.98,3.3286011219
Physical,augmented_pc_ec_train_only,1,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",22.143,24.1131038666
Physical,augmented_pc_ec_train_only,1,BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,16.6,12.0253343582
Physical,augmented_pc_ec_train_only,1,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,32.12,39.0324859619
Physical,augmented_pc_ec_train_only,1,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,25.94,18.4409637451
Physical,augmented_pc_ec_train_only,1,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,20.59,43.9466934204
Physical,augmented_pc_ec_train_only,1,CGZZMOTZOONQIA-UHFFFAOYSA-N,cycloheptanone,12.92,11.0563097
Physical,augmented_pc_ec_train_only,1,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,5.31,8.92465209961
Physical,augmented_pc_ec_train_only,1,CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,22.12,20.3503322601
