representation,arm,repeat,split,calibration_count,test_count,infinite_interval_count,infinite_interval_rate,quantile_abs_error_median,normalized_quantile_median,interval_width,coverage,coverage_lt20,coverage_20_60,coverage_gt60,normalized_interval_width,normalized_coverage,normalized_coverage_lt20,normalized_coverage_20_60,normalized_coverage_gt60,fold0_calibration_count,fold0_test_count,fold0_quantile,fold0_coverage,fold0_normalized_quantile,fold0_normalized_coverage,fold1_calibration_count,fold1_test_count,fold1_quantile,fold1_coverage,fold1_normalized_quantile,fold1_normalized_coverage,fold2_calibration_count,fold2_test_count,fold2_quantile,fold2_coverage,fold2_normalized_quantile,fold2_normalized_coverage,fold3_calibration_count,fold3_test_count,fold3_quantile,fold3_coverage,fold3_normalized_quantile,fold3_normalized_coverage,fold4_calibration_count,fold4_test_count,fold4_quantile,fold4_coverage,fold4_normalized_quantile,fold4_normalized_coverage
Physical,baseline_v0.3,6,58,117,117,0,0,15.3781091309,0.729862098954,45.4728708577,0.940170940171,0.956989247312,0.952380952381,0.333333333333,23.9338646411,0.923076923077,0.935483870968,0.952380952381,0.333333333333,23,24,30.0132911682,0.958333333333,0.849313614726,0.916666666667,25,22,43.0107620239,1,0.797734000889,0.954545454545,25,22,15.3781091309,0.909090909091,0.688755362846,0.954545454545,20,27,11.7427265167,0.888888888889,0.638764463268,0.851851851852,24,22,15.3743261719,0.954545454545,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,59,117,117,0,0,15.3743261719,0.797734000889,46.2967583368,0.948717948718,0.977011494253,0.961538461538,0.25,26.6104889944,0.965811965812,0.988505747126,0.961538461538,0.5,26,21,30.0132911682,0.952380952381,1.02480928603,1,21,26,14.1164932251,0.923076923077,0.797734000889,0.961538461538,23,24,42.4863742065,1,0.70032822568,1,21,26,14.7651123047,0.923076923077,0.861814565381,0.923076923077,26,20,15.3743261719,0.95,0.729862098954,0.95
Physical,baseline_v0.3,6,60,117,117,0,0,15.3743261719,0.725202602505,32.2707156522,0.880341880342,0.923913043478,0.761904761905,0.5,24.7573925303,0.897435897436,0.923913043478,0.857142857143,0.5,28,19,30.0132911682,0.947368421053,0.931898393024,0.947368421053,27,20,14.1164932251,0.9,0.797734000889,0.95,21,26,15.3781091309,0.923076923077,0.664947488601,0.884615384615,22,25,8.81267299652,0.68,0.617782282568,0.8,19,27,15.3743261719,0.962962962963,0.725202602505,0.925925925926
Physical,baseline_v0.3,6,61,117,117,0,0,14.8967521667,0.755408979808,34.4217759587,0.905982905983,0.946808510638,0.809523809524,0,26.9336779295,0.923076923077,0.968085106383,0.809523809524,0,25,22,27.7782064819,0.909090909091,0.849313614726,0.909090909091,19,28,11.5105394745,0.892857142857,0.755408979808,0.928571428571,27,20,14.8967521667,0.85,0.664947488601,0.85,19,28,18.1191281128,0.964285714286,1.09572374865,0.964285714286,27,19,14.4730323792,0.894736842105,0.729862098954,0.947368421053
Physical,baseline_v0.3,6,62,117,117,0,0,14.1164932251,0.802023643992,26.9507227958,0.863247863248,0.906976744186,0.793103448276,0,28.4338213677,0.897435897436,0.918604651163,0.896551724138,0,21,26,18.4184980774,0.846153846154,0.849313614726,0.923076923077,23,24,14.1164932251,0.916666666667,0.672764384194,0.791666666667,26,21,7.4275257874,0.761904761905,0.686227921927,0.904761904762,24,23,11.7427265167,0.869565217391,0.849425537462,0.869565217391,23,23,14.4730323792,0.913043478261,0.802023643992,1
Physical,baseline_v0.3,6,63,117,117,0,0,15.3743261719,0.735229655206,33.802554603,0.897435897436,0.977528089888,0.653846153846,0.5,28.4707257787,0.905982905983,0.943820224719,0.807692307692,0.5,27,20,31.4272285461,1,1.02480928603,1,21,26,9.9580322266,0.769230769231,0.735229655206,0.846153846154,22,25,7.4275257874,0.8,0.664947488601,0.88,26,21,24.759511261,1,1.44770816345,1,21,25,15.3743261719,0.96,0.656060091471,0.84
Physical,baseline_v0.3,6,64,117,117,0,0,14.7651123047,0.729862098954,30.4561609382,0.888888888889,0.955056179775,0.76,0,25.0207706924,0.91452991453,0.943820224719,0.88,0.333333333333,27,20,18.4184980774,0.8,0.931898393024,0.95,24,23,14.1164932251,0.913043478261,0.645074547252,0.739130434783,24,23,14.8967521667,0.869565217391,0.70032822568,1,20,27,14.7651123047,0.925925925926,0.861814565381,0.925925925926,22,24,14.4730323792,0.916666666667,0.729862098954,0.958333333333
Physical,baseline_v0.3,6,65,117,117,0,0,24.759511261,0.802023643992,50.6396231913,0.982905982906,1,0.952380952381,0.5,27.3320003803,0.957264957265,0.978723404255,0.904761904762,0.5,22,25,31.4272285461,1,0.931898393024,0.96,24,23,15.3198257446,0.95652173913,0.745281478108,0.869565217391,23,24,36.5403775024,0.958333333333,0.70032822568,1,24,23,24.759511261,1,1.09572374865,0.95652173913,24,22,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,66,117,117,0,0,17.1792469025,0.802023643992,113.492808767,0.905982905983,0.94623655914,0.782608695652,0,86.6862647546,0.923076923077,0.935483870968,0.913043478261,0,22,25,13.8384959412,0.68,0.611273451051,0.72,17,30,163.057594032,1,9.93502076132,1,27,20,36.5403775024,0.95,0.688755362846,0.95,26,21,14.7651123047,0.904761904762,1.09572374865,0.952380952381,25,21,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,67,117,117,0,0,14.8967521667,0.755408979808,35.5105249362,0.923076923077,0.956989247312,0.826086956522,0,23.953452449,0.880341880342,0.913978494624,0.782608695652,0,21,26,27.7782064819,0.923076923077,0.814657499528,0.884615384615,23,24,15.3198257446,0.958333333333,0.755408979808,0.916666666667,23,24,14.8967521667,0.875,0.558632726146,0.791666666667,21,26,14.7651123047,0.923076923077,1.09572374865,0.961538461538,29,17,14.4730323792,0.941176470588,0.656060091471,0.823529411765
Physical,baseline_v0.3,6,68,117,117,0,0,15.3743261719,0.802023643992,44.7340006791,0.846153846154,0.921348314607,0.653846153846,0,28.3774687679,0.940170940171,0.955056179775,0.961538461538,0,24,23,30.0132911682,0.95652173913,1.02480928603,1,18,29,43.0107620239,0.965517241379,0.978062103401,0.965517241379,22,25,7.0358520508,0.68,0.664947488601,0.88,30,17,8.81267299652,0.588235294118,0.638764463268,0.823529411765,23,23,15.3743261719,0.95652173913,0.802023643992,1
Physical,baseline_v0.3,6,69,117,117,0,0,14.7651123047,0.745281478108,29.5142464506,0.863247863248,0.931818181818,0.76,0,26.5476772002,0.888888888889,0.920454545455,0.84,0.5,23,24,18.4184980774,0.833333333333,0.814657499528,0.875,27,20,11.5105394745,0.85,0.745281478108,0.85,24,23,15.3781091309,0.913043478261,0.688755362846,0.95652173913,22,25,14.7651123047,0.92,0.849425537462,0.88,21,25,13.2601742554,0.8,0.68776215815,0.88
Physical,baseline_v0.3,6,70,117,117,0,0,14.7651123047,0.755408979808,34.7938170552,0.880341880342,0.903225806452,0.857142857143,0.333333333333,28.6506858352,0.923076923077,0.956989247312,0.809523809524,0.666666666667,22,25,31.4272285461,1,0.849313614726,0.92,25,22,11.5105394745,0.863636363636,0.755408979808,0.909090909091,21,26,14.8967521667,0.884615384615,0.650441805246,0.846153846154,27,20,14.7651123047,0.9,1.44770816345,1,22,24,13.0794963837,0.75,0.729862098954,0.958333333333
Physical,baseline_v0.3,6,71,117,117,0,0,30.0132911682,0.849313614726,121.981503007,0.982905982906,0.989130434783,1,0.666666666667,94.8551370377,0.931623931624,0.945652173913,0.909090909091,0.666666666667,24,23,30.0132911682,0.95652173913,0.849313614726,0.913043478261,18,29,163.057594032,1,9.93502076132,1,25,22,36.5403775024,0.954545454545,0.686227921927,0.909090909091,24,23,24.759511261,1,1.09572374865,0.95652173913,26,20,17.1792469025,1,0.68776215815,0.85
Physical,baseline_v0.3,6,72,117,117,0,0,15.3743261719,0.802023643992,46.1785206069,0.965811965812,0.978260869565,0.958333333333,0,22.6581530518,0.91452991453,0.934782608696,0.875,0,23,24,31.4272285461,1,0.931898393024,0.958333333333,21,26,15.3198257446,0.961538461538,0.745281478108,0.884615384615,22,25,36.5403775024,0.96,0.558632726146,0.8,30,17,14.7651123047,0.941176470588,0.861814565381,0.941176470588,21,25,15.3743261719,0.96,0.802023643992,1
Physical,baseline_v0.3,6,73,117,117,0,0,15.3198257446,0.68776215815,30.9918973873,0.91452991453,0.94623655914,0.818181818182,0.5,23.3383638422,0.871794871795,0.881720430108,0.863636363636,0.5,26,21,30.0132911682,0.952380952381,0.931898393024,0.952380952381,26,21,15.3198257446,0.952380952381,0.797734000889,0.952380952381,20,27,8.0549806213,0.851851851852,0.664947488601,0.888888888889,21,26,11.7427265167,0.884615384615,0.547260886889,0.730769230769,24,22,15.3743261719,0.954545454545,0.68776215815,0.863636363636
Physical,baseline_v0.3,6,74,117,117,0,0,31.4272285461,0.931898393024,58.9369175185,0.931623931624,0.947368421053,0.904761904762,0,23.9051900293,0.940170940171,0.947368421053,0.904761904762,1,25,22,31.4272285461,1,0.931898393024,0.954545454545,23,24,43.0107620239,1,0.978062103401,1,23,24,36.5403775024,0.958333333333,0.70032822568,1,26,21,24.759511261,1,1.09572374865,0.952380952381,20,26,12.5859062195,0.730769230769,0.64996102385,0.807692307692
Physical,baseline_v0.3,6,75,117,117,0,0,24.759511261,0.755408979808,54.0870478964,0.974358974359,0.978494623656,0.95652173913,1,26.3042758367,0.948717948718,0.956989247312,0.913043478261,1,26,21,31.4272285461,1,0.931898393024,0.952380952381,28,19,15.3198257446,0.947368421053,0.755408979808,0.894736842105,17,30,42.4863742065,0.966666666667,0.70032822568,0.966666666667,24,23,24.759511261,1,1.09572374865,0.95652173913,22,24,15.3743261719,0.958333333333,0.729862098954,0.958333333333
Physical,baseline_v0.3,6,76,117,117,0,0,14.1788787842,0.70032822568,41.3184613194,0.846153846154,0.922222222222,0.727272727273,0,23.6874859351,0.897435897436,0.922222222222,0.909090909091,0.4,20,27,23.6917982483,0.888888888889,0.690951630241,0.851851851852,25,22,9.895495224,0.681818181818,0.735229655206,0.818181818182,23,24,42.4863742065,1,0.70032822568,1,30,17,9.2498724365,0.705882352941,0.617782282568,0.764705882353,19,27,14.1788787842,0.888888888889,0.802023643992,1
Physical,baseline_v0.3,6,77,117,117,0,0,17.1792469025,0.802023643992,45.7762927441,0.957264957265,0.957446808511,1,0.666666666667,28.9829502512,0.957264957265,0.968085106383,0.9,1,23,24,30.0132911682,0.958333333333,0.931898393024,0.958333333333,22,25,15.3198257446,0.96,0.755408979808,0.92,26,21,42.4863742065,1,0.686227921927,0.904761904762,24,23,11.7427265167,0.869565217391,1.44770816345,1,22,24,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,78,117,117,0,0,30.0132911682,0.861814565381,58.7314871607,0.974358974359,1,0.961538461538,0.333333333333,25.2459317529,0.948717948718,0.965909090909,0.923076923077,0.666666666667,27,20,30.0132911682,0.95,1.02480928603,1,22,25,43.0107620239,1,0.745281478108,0.88,24,23,36.5403775024,0.95652173913,0.688755362846,0.95652173913,27,20,18.1191281128,0.95,0.861814565381,0.9,17,29,19.2222717285,1,0.912782119478,1
Physical,baseline_v0.3,6,79,117,117,0,0,18.1191281128,0.797734000889,45.2874581166,0.905982905983,0.95,0.909090909091,0,27.2121878938,0.91452991453,0.95,0.909090909091,0.25,24,23,27.7782064819,0.913043478261,0.814657499528,0.869565217391,26,21,11.2889900208,0.809523809524,0.797734000889,0.952380952381,24,23,42.4863742065,1,0.70032822568,1,24,23,18.1191281128,0.95652173913,0.849425537462,0.869565217391,19,27,14.0526743317,0.851851851852,0.68776215815,0.888888888889
Physical,baseline_v0.3,6,80,117,117,0,0,14.1788787842,0.797734000889,43.9187583806,0.888888888889,0.942528735632,0.814814814815,0,31.0043152641,0.948717948718,0.965517241379,0.925925925926,0.666666666667,20,27,30.0132911682,0.962962962963,1.02480928603,1,24,23,10.431499176,0.782608695652,0.797734000889,0.95652173913,25,22,42.4863742065,1,0.70032822568,1,25,22,11.7340717316,0.818181818182,1.44770816345,1,23,23,14.1788787842,0.869565217391,0.64996102385,0.782608695652
Physical,baseline_v0.3,6,81,117,117,0,0,15.3743261719,0.745281478108,42.9099326559,0.854700854701,0.910112359551,0.653846153846,1,29.6908670414,0.91452991453,0.943820224719,0.807692307692,1,25,22,30.0132911682,0.954545454545,1.02480928603,1,23,24,43.0107620239,1,0.745281478108,0.875,22,25,5.0764054642,0.48,0.664947488601,0.88,20,27,14.7651123047,0.925925925926,1.09572374865,0.962962962963,27,19,15.3743261719,0.947368421053,0.68776215815,0.842105263158
Physical,baseline_v0.3,6,82,117,117,0,0,15.3198257446,0.725202602505,36.6242295172,0.931623931624,0.966666666667,0.875,0.333333333333,23.495953199,0.888888888889,0.9,0.916666666667,0.333333333333,20,27,27.7782064819,0.925925925926,0.814657499528,0.888888888889,25,22,15.3198257446,0.954545454545,0.797734000889,0.954545454545,23,24,14.8967521667,0.875,0.686227921927,0.916666666667,23,24,14.7651123047,0.916666666667,0.617782282568,0.791666666667,26,20,17.1792469025,1,0.725202602505,0.9
Physical,baseline_v0.3,6,83,117,117,0,0,15.3781091309,0.814657499528,106.871939607,0.880341880342,0.943181818182,0.8,0,107.512745297,0.948717948718,0.977272727273,0.92,0.5,22,25,16.0225849152,0.8,0.814657499528,0.88,16,31,163.057594032,1,9.93502076132,1,30,17,15.3781091309,0.941176470588,0.686227921927,0.941176470588,22,25,10.6332750797,0.8,0.861814565381,0.92,27,19,14.1788787842,0.842105263158,0.802023643992,1
Physical,baseline_v0.3,6,84,117,117,0,0,15.3743261719,0.725202602505,47.2375290882,0.948717948718,0.95652173913,0.954545454545,0.666666666667,30.4047457109,0.931623931624,0.95652173913,0.818181818182,1,23,24,31.4272285461,1,0.931898393024,0.958333333333,28,19,14.1164932251,0.894736842105,0.672764384194,0.736842105263,21,26,42.4863742065,1,0.70032822568,1,19,28,11.7427265167,0.892857142857,1.44770816345,1,26,20,15.3743261719,0.95,0.725202602505,0.9
Physical,baseline_v0.3,6,85,117,117,0,0,23.6917982483,0.978062103401,47.4951415833,0.931623931624,0.946808510638,0.952380952381,0,27.1663688312,0.965811965812,0.978723404255,0.904761904762,1,25,22,23.6917982483,0.863636363636,1.02480928603,1,27,20,15.3198257446,0.95,0.978062103401,1,26,21,42.4863742065,1,0.70032822568,1,19,28,24.759511261,1,1.09572374865,0.964285714286,20,26,14.0526743317,0.846153846154,0.68776215815,0.884615384615
Physical,baseline_v0.3,6,86,117,117,0,0,13.2601742554,0.735229655206,28.7874593463,0.846153846154,0.923913043478,0.666666666667,0,23.7744813309,0.863247863248,0.902173913043,0.809523809524,0.25,28,19,30.0132911682,0.947368421053,0.814657499528,0.842105263158,23,24,14.1164932251,0.916666666667,0.735229655206,0.833333333333,22,25,7.4275257874,0.8,0.664947488601,0.88,24,23,10.6332750797,0.782608695652,0.849425537462,0.869565217391,20,26,13.2601742554,0.807692307692,0.68776215815,0.884615384615
Physical,baseline_v0.3,6,87,117,117,0,0,13.0794963837,0.735229655206,30.0954637472,0.837606837607,0.9,0.708333333333,0,28.8633769801,0.863247863248,0.9,0.791666666667,0.333333333333,22,25,27.7782064819,0.92,0.849313614726,0.92,21,26,11.2889900208,0.846153846154,0.735229655206,0.846153846154,25,22,7.4275257874,0.772727272727,0.467876631541,0.636363636364,27,20,14.7651123047,0.9,1.44770816345,1,22,24,13.0794963837,0.75,0.725202602505,0.916666666667
Physical,baseline_v0.3,6,88,117,117,0,0,30.0132911682,0.729862098954,53.2439380841,0.897435897436,0.923076923077,0.84,0,25.2433980403,0.91452991453,0.923076923077,0.92,0,26,21,30.0132911682,0.952380952381,1.02480928603,1,23,24,43.0107620239,1,0.978062103401,1,22,25,36.5403775024,0.96,0.688755362846,0.96,22,25,8.81267299652,0.68,0.490850204425,0.68,24,22,14.4730323792,0.909090909091,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,89,117,117,0,0,30.0132911682,0.978062103401,59.1117962751,0.974358974359,0.967391304348,1,1,31.6890483474,0.982905982906,0.978260869565,1,1,23,24,30.0132911682,0.958333333333,1.02480928603,1,26,21,43.0107620239,1,0.978062103401,1,23,24,42.4863742065,1,0.686227921927,0.916666666667,19,28,18.1191281128,0.964285714286,1.44770816345,1,26,20,15.3743261719,0.95,0.802023643992,1
Physical,baseline_v0.3,6,90,117,117,0,0,23.6917982483,0.755408979808,45.3704475051,0.897435897436,0.927083333333,0.941176470588,0,27.0195030727,0.91452991453,0.916666666667,0.941176470588,0.75,22,25,23.6917982483,0.88,1.02480928603,1,21,26,14.1164932251,0.923076923077,0.755408979808,0.923076923077,24,23,36.5403775024,0.95652173913,0.558632726146,0.782608695652,22,25,24.759511261,1,0.861814565381,0.92,28,18,13.0794963837,0.666666666667,0.729862098954,0.944444444444
Physical,baseline_v0.3,6,91,117,117,0,0,15.3743261719,0.735229655206,33.844010791,0.905982905983,0.966666666667,0.782608695652,0.25,26.7365474686,0.91452991453,0.933333333333,0.913043478261,0.5,20,27,23.6917982483,0.888888888889,0.849313614726,0.925925925926,22,25,11.5105394745,0.88,0.735229655206,0.84,26,21,14.8967521667,0.857142857143,0.70032822568,1,24,23,18.1191281128,0.95652173913,0.849425537462,0.869565217391,25,21,15.3743261719,0.952380952381,0.729862098954,0.952380952381
Physical,baseline_v0.3,6,92,117,117,0,0,31.4272285461,1.02480928603,115.231224226,0.965811965812,0.967391304348,0.96,,89.0327415548,0.957264957265,0.967391304348,0.92,,24,23,31.4272285461,1,1.02480928603,1,18,29,163.057594032,1,9.93502076132,1,29,18,36.5403775024,1,0.686227921927,0.944444444444,22,25,11.7427265167,0.88,1.09572374865,0.96,24,22,15.3743261719,0.954545454545,0.68776215815,0.863636363636
Physical,baseline_v0.3,6,93,117,117,0,0,13.2601742554,0.725202602505,37.15681123,0.846153846154,0.922222222222,0.727272727273,0,28.1343922512,0.91452991453,0.966666666667,0.772727272727,0.6,19,28,13.8384959412,0.714285714286,0.687690954198,0.821428571429,30,17,11.5105394745,0.882352941176,0.735229655206,0.823529411765,24,23,42.4863742065,1,0.70032822568,1,23,24,11.7427265167,0.875,1.44770816345,1,21,25,13.2601742554,0.8,0.725202602505,0.92
Physical,baseline_v0.3,6,94,117,117,0,0,17.1792469025,0.802023643992,45.0310660364,0.923076923077,0.967391304348,0.857142857143,0.25,24.659938881,0.897435897436,0.913043478261,0.904761904762,0.5,19,28,23.6917982483,0.892857142857,0.611273451051,0.75,24,23,43.0107620239,1,0.978062103401,1,23,24,15.3781091309,0.916666666667,0.664947488601,0.875,27,20,11.7340717316,0.8,0.861814565381,0.9,24,22,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,95,117,117,0,0,15.3781091309,0.725202602505,43.5965418654,0.863247863248,0.901098901099,0.791666666667,0,24.3457559325,0.897435897436,0.901098901099,0.916666666667,0.5,24,23,31.4272285461,1,1.02480928603,1,25,22,43.0107620239,1,0.755408979808,0.909090909091,26,21,15.3781091309,0.904761904762,0.664947488601,0.857142857143,21,26,8.72653961182,0.653846153846,0.617782282568,0.807692307692,21,25,13.2601742554,0.8,0.725202602505,0.92
Physical,baseline_v0.3,6,96,117,117,0,0,17.1792469025,0.797734000889,43.6706891567,0.923076923077,0.947368421053,0.857142857143,0,30.0117457746,0.974358974359,0.968421052632,1,1,24,23,31.4272285461,1,1.02480928603,1,23,24,11.5105394745,0.875,0.797734000889,0.958333333333,22,25,36.5403775024,0.96,0.688755362846,0.96,27,20,10.6332750797,0.75,1.44770816345,1,21,25,17.1792469025,1,0.729862098954,0.96
Physical,baseline_v0.3,6,97,117,117,0,0,15.3781091309,0.729862098954,34.4034791031,0.905982905983,0.956989247312,0.85,0,23.6859747694,0.888888888889,0.935483870968,0.8,0.25,21,26,23.6917982483,0.884615384615,0.690951630241,0.846153846154,27,20,14.1164932251,0.9,0.797734000889,0.95,23,24,15.3781091309,0.916666666667,0.558632726146,0.791666666667,27,20,18.1191281128,0.95,0.861814565381,0.9,19,27,14.1788787842,0.888888888889,0.729862098954,0.962962962963
Physical,baseline_v0.3,6,98,117,117,0,0,18.1191281128,0.849425537462,46.3484982639,0.905982905983,0.925531914894,0.9,0.333333333333,27.7869605834,0.948717948718,0.936170212766,1,1,23,24,30.0132911682,0.958333333333,1.02480928603,1,27,20,43.0107620239,1,0.978062103401,1,25,22,14.8967521667,0.863636363636,0.686227921927,0.909090909091,20,27,18.1191281128,0.962962962963,0.849425537462,0.888888888889,22,24,13.0794963837,0.75,0.729862098954,0.958333333333
Physical,baseline_v0.3,6,99,117,117,0,0,24.759511261,0.802023643992,53.4073645019,0.965811965812,0.989130434783,0.869565217391,1,28.3865443322,0.974358974359,0.967391304348,1,1,28,19,31.4272285461,1,1.02480928603,1,24,23,11.5105394745,0.869565217391,0.797734000889,0.95652173913,16,31,42.4863742065,0.967741935484,0.70032822568,0.967741935484,22,25,24.759511261,1,1.09572374865,0.96,27,19,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,100,117,117,0,0,27.7782064819,0.931898393024,52.6062208387,0.905982905983,0.934065934066,0.875,0,30.2734313141,0.948717948718,0.967032967033,0.875,1,19,28,27.7782064819,0.928571428571,0.931898393024,0.964285714286,24,23,43.0107620239,1,0.978062103401,1,27,20,36.5403775024,0.95,0.70032822568,1,27,20,11.7427265167,0.85,1.44770816345,1,20,26,13.2601742554,0.807692307692,0.64996102385,0.807692307692
Physical,baseline_v0.3,6,101,117,117,0,0,14.7651123047,0.686227921927,43.611733491,0.905982905983,0.924731182796,0.952380952381,0,22.6129445326,0.863247863248,0.870967741935,0.904761904762,0.333333333333,23,24,23.6917982483,0.875,0.653380749648,0.75,29,18,14.1164932251,0.944444444444,0.797734000889,1,24,23,42.4863742065,1,0.686227921927,0.913043478261,18,29,14.7651123047,0.896551724138,0.638764463268,0.827586206897,23,23,14.0526743317,0.826086956522,0.68776215815,0.869565217391
Physical,baseline_v0.3,6,102,117,117,0,0,15.3198257446,0.797734000889,33.4984414112,0.91452991453,0.95652173913,0.826086956522,0,29.8235039713,0.948717948718,0.967391304348,0.869565217391,1,24,23,30.0132911682,0.95652173913,1.02480928603,1,29,18,15.3198257446,1,0.797734000889,1,19,28,8.0549806213,0.857142857143,0.664947488601,0.892857142857,24,23,18.1191281128,0.95652173913,1.44770816345,1,21,25,14.0526743317,0.84,0.68776215815,0.88
Physical,baseline_v0.3,6,103,117,117,0,0,15.3781091309,0.978062103401,44.5613580166,0.948717948718,0.956989247312,0.95652173913,0,68.2082459318,0.991452991453,0.989247311828,1,1,17,30,41.773625946,1,5.46299497974,1,26,21,15.3198257446,0.952380952381,0.978062103401,1,26,21,15.3781091309,0.904761904762,0.688755362846,0.952380952381,29,18,18.1191281128,1,1.09572374865,1,19,27,14.1788787842,0.888888888889,0.802023643992,1
Physical,baseline_v0.3,6,104,117,117,0,0,16.0225849152,0.797734000889,55.0537099594,0.91452991453,0.966292134831,0.84,0,25.4162314692,0.923076923077,0.943820224719,0.88,0.666666666667,25,22,16.0225849152,0.772727272727,0.849313614726,0.909090909091,24,23,43.0107620239,1,0.797734000889,0.95652173913,17,30,42.4863742065,0.966666666667,0.70032822568,0.966666666667,32,15,14.7651123047,0.933333333333,1.09572374865,1,19,27,14.1788787842,0.888888888889,0.64996102385,0.814814814815
Physical,baseline_v0.3,6,105,117,117,0,0,14.7651123047,0.68776215815,37.0150993569,0.837606837607,0.90625,0.611111111111,0,25.7167912267,0.871794871795,0.885416666667,0.833333333333,0.666666666667,22,25,12.3119842529,0.64,0.611273451051,0.72,28,19,43.0107620239,1,0.978062103401,1,23,24,14.8967521667,0.875,0.558632726146,0.791666666667,25,22,14.7651123047,0.909090909091,1.44770816345,1,19,27,13.2601742554,0.814814814815,0.68776215815,0.888888888889
Physical,baseline_v0.3,6,106,117,117,0,0,16.0225849152,0.802023643992,37.8833359091,0.863247863248,0.954022988506,0.72,0,27.9209769031,0.957264957265,0.988505747126,0.96,0.4,19,28,16.0225849152,0.821428571429,0.849313614726,0.928571428571,22,25,9.895495224,0.72,0.797734000889,0.96,28,19,42.4863742065,1,0.70032822568,1,28,19,18.1191281128,0.947368421053,0.861814565381,0.894736842105,20,26,14.1788787842,0.884615384615,0.802023643992,1
Physical,baseline_v0.3,6,107,117,117,0,0,18.4184980774,0.68776215815,53.5370583911,0.91452991453,0.953488372093,0.862068965517,0,25.9552545089,0.871794871795,0.895348837209,0.862068965517,0,20,27,18.4184980774,0.851851851852,0.687690954198,0.814814814815,21,26,43.0107620239,1,0.978062103401,1,23,24,36.5403775024,0.958333333333,0.650441805246,0.833333333333,28,19,18.1191281128,0.947368421053,0.849425537462,0.842105263158,25,21,14.0526743317,0.809523809524,0.68776215815,0.857142857143
Physical,baseline_v0.3,6,108,117,117,0,0,24.759511261,0.849313614726,47.6357914173,0.965811965812,0.977777777778,0.96,0.5,28.5102167524,0.965811965812,0.977777777778,0.96,0.5,25,22,27.7782064819,0.909090909091,0.849313614726,0.909090909091,21,26,15.3198257446,0.961538461538,0.978062103401,1,27,20,36.5403775024,0.95,0.70032822568,1,20,27,24.759511261,1,1.09572374865,0.962962962963,24,22,17.1792469025,1,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,109,117,117,0,0,24.759511261,0.690951630241,59.6483596906,0.957264957265,0.977272727273,0.962962962963,0,24.1067734725,0.905982905983,0.920454545455,0.888888888889,0.5,24,23,23.6917982483,0.869565217391,0.690951630241,0.826086956522,22,25,43.0107620239,1,0.978062103401,1,24,23,42.4863742065,1,0.688755362846,0.95652173913,25,22,24.759511261,1,0.861814565381,0.909090909091,22,24,14.4730323792,0.916666666667,0.656060091471,0.833333333333
Physical,baseline_v0.3,6,110,117,117,0,0,17.1792469025,0.690951630241,36.0365668285,0.880341880342,0.976470588235,0.666666666667,0,24.9010337625,0.871794871795,0.917647058824,0.8,0,23,24,23.6917982483,0.875,0.690951630241,0.833333333333,24,23,9.5523915863,0.652173913043,0.54898295547,0.652173913043,22,25,14.8967521667,0.88,0.688755362846,0.96,24,23,24.759511261,1,1.09572374865,0.95652173913,24,22,17.1792469025,1,0.729862098954,0.954545454545
Physical,baseline_v0.3,6,111,117,117,0,0,30.0132911682,0.802023643992,53.4404279764,0.957264957265,0.968085106383,0.95,0.666666666667,26.7917507262,0.940170940171,0.968085106383,0.85,0.666666666667,20,27,30.0132911682,0.962962962963,0.849313614726,0.925925925926,25,22,43.0107620239,1,0.745281478108,0.863636363636,29,18,36.5403775024,1,0.686227921927,0.944444444444,20,27,11.7340717316,0.851851851852,1.09572374865,0.962962962963,23,23,17.1792469025,1,0.802023643992,1
Physical,baseline_v0.3,6,112,117,117,0,0,14.8967521667,0.688755362846,32.9634769759,0.863247863248,0.913978494624,0.727272727273,0,23.5764458906,0.905982905983,0.935483870968,0.818181818182,0.5,23,24,27.7782064819,0.916666666667,0.849313614726,0.916666666667,20,27,15.3198257446,0.962962962963,0.978062103401,1,31,16,14.8967521667,0.875,0.688755362846,1,24,23,11.7340717316,0.826086956522,0.549245437795,0.739130434783,19,27,12.5859062195,0.740740740741,0.68776215815,0.888888888889
Physical,baseline_v0.3,6,113,117,117,0,0,14.8967521667,0.755408979808,34.4478005981,0.91452991453,0.955555555556,0.84,0,25.4861414056,0.871794871795,0.888888888889,0.84,0.5,25,22,27.7782064819,0.909090909091,1.02480928603,1,23,24,14.1164932251,0.916666666667,0.755408979808,0.916666666667,20,27,14.8967521667,0.888888888889,0.463304741217,0.666666666667,25,22,14.7651123047,0.909090909091,1.09572374865,0.954545454545,24,22,15.3743261719,0.954545454545,0.68776215815,0.863636363636
