inchikey,smiles,name,has_dielectric,dielectric,dielectric_T_K,has_viscosity,viscosity_Pa_s,viscosity_T_K,has_orbitals,HOMO_eV,LUMO_eV,gap_eV,IP_eV,EA_eV,dipole_au,dipole_D,has_redox_label,oxidation_free_energy_eV,reduction_free_energy_eV,has_density,density_kg_m3,density_T_K,has_liquid_window,mp_C,bp_C,flash_point_C,ambient_density_g_cm3,n_core_channels,channels_present
BHNHNPUHSBDPJZ-UHFFFAOYSA-N,CCON(CCl)C(C)=O,CompMol18157,false,,,false,,,true,-9.90460014343,1.42470002174,11.3293001652,7.51529359818,0.466220408678,2.34416367186,5.95826974508,false,,,false,,,false,,,,,1,orbitals
BHNIRWBQJGHKEE-UHFFFAOYSA-N,CCCCN(C=O)C=O,CompMol2662,false,,,false,,,true,-10.2377996445,1.61520004272,11.8529996872,7.88600206375,0.834365785122,0.475704249628,1.20911959868,false,,,false,,,false,,,,,1,orbitals
BHNOJWDQXXOWJM-UHFFFAOYSA-N,COC1OC(C)C(C)O1,CompMol14928,false,,,false,,,true,-10.0633001328,1.70210003853,11.7654001713,7.81137704849,0.109538398683,0.734551408187,1.867043451,false,,,false,,,false,,,,,1,orbitals
BHOOHPAZYGNRAV-UHFFFAOYSA-N,O=C1OCCC1C1OCCO1,CompMol28685,false,,,false,,,true,-9.91549968719,1.53960001469,11.4550997019,7.59147787094,0.163198664784,2.6809325885,6.81425095117,false,,,false,,,false,,,,,1,orbitals
BHPLIMNWGGHIRG-UHFFFAOYSA-N,COC(=O)OCS(=O)(=O)OC,CompMol29561,false,,,false,,,true,-11.2152004242,1.36389994621,12.5791003704,9.07469654083,0.301308602095,1.51150171989,3.84185416546,false,,,false,,,false,,,,,1,orbitals
BHQFQEULBBHTQX-UHFFFAOYSA-N,CCOC=C1CCC1,CompMol9984,false,,,false,,,true,-8.26159954071,1.78770005703,10.0492995977,5.73146009445,-0.0656562894583,0.635785606661,1.61600582331,false,,,false,,,false,,,,,1,orbitals
BHQQXAOBIZQEGI-UHFFFAOYSA-N,CCC(Cl)C(=O)OC,CompMol10753,false,,,false,,,true,-10.7196998596,1.40419995785,12.1238998175,8.44377708435,0.455396860838,1.80928607349,4.59874649594,false,,,false,,,false,,,,,1,orbitals
BHRVRMNBYRUWGY-UHFFFAOYSA-N,COCCCCOC=O,CompMol4793,false,,,false,,,true,-9.79720020294,1.61160004139,11.4088002443,7.28512907028,0.158726483583,1.38394208778,3.51762992045,false,,,false,,,false,,,,,1,orbitals
BHRZNVHARXXAHW-UHFFFAOYSA-N,CCC(C)N,2-butanamine,false,,,false,,,false,,,,,,,,false,,,true,717.81,298.15,false,,,,,0,density
BHUATNDYKXFKCO-UHFFFAOYSA-N,N#CC(F)(Cl)C(F)(F)Cl,CompMol18894,false,,,false,,,true,-12.3615999222,0.700999975204,13.0625998974,10.3337965012,1.37083363533,1.13224550833,2.87788102737,false,,,false,,,false,,,,,1,orbitals
BHVYQLCGSYCVKS-UHFFFAOYSA-N,C=COCOCOC(C)=O,CompMol22752,false,,,false,,,true,-9.26099967957,1.55379998684,10.8147996664,6.60980939865,0.117398403585,0.721910475709,1.83491340546,false,,,false,,,false,,,,,1,orbitals
BHWIPIMWTGGFTC-UHFFFAOYSA-N,O=C1OC2(CCO2)O1,CompMol9166,false,,,false,,,true,-11.2070999146,1.44519996643,12.652299881,8.93776607513,0.286723017693,2.59247923816,6.58942495992,false,,,false,,,false,,,,,1,orbitals
BHWIXYXDWORTIZ-UHFFFAOYSA-N,COCCOc1cscc1[N+](=O)[O-],CompMol1120,false,,,false,,,true,-8.9986000061,-0.273799985647,8.72480002045,6.64400577545,2.39584684372,1.99523644878,5.07138520649,false,,,false,,,false,,,,,1,orbitals
BHWXPAUJRMIKPJ-UHFFFAOYSA-N,CCOP1(=O)OCC(Cl)=C1C,CompMol28093,false,,,false,,,true,-9.86740016937,1.36860001087,11.2360001802,7.54252386093,1.27116703987,1.54303450139,3.92200250163,false,,,false,,,false,,,,,1,orbitals
BHXBDKPZJBZZQI-UHFFFAOYSA-N,C1=CC2OCCC12,CompMol7105,false,,,false,,,true,-9.69489955902,1.8098000288,11.5046995878,7.19827222824,0.958808898926,0.860536663843,2.18726603021,false,,,false,,,false,,,,,1,orbitals
BHXFKXOIODIUJO-UHFFFAOYSA-N,N#Cc1ccc(C#N)cc1,CompMol564,false,,,false,,,true,-10.0691995621,-0.263700008392,9.80549955371,7.77502250671,2.39133810997,0,0,false,,,false,,,false,,,,,1,orbitals
BHXHRMVSUUPOLX-UHFFFAOYSA-N,N#Cc1ccc(F)cn1,CompMol2424,false,,,false,,,true,-10.0003004074,0.306699991226,10.3070003986,7.61816549301,1.95167946815,2.46947047212,6.27676786269,false,,,false,,,false,,,,,1,orbitals
BHXIWUJLHYHGSJ-UHFFFAOYSA-N,CCOCCC(=O)OCC,ethyl .beta.-ethoxypropionate,false,,,true,0.001176,298.15,false,,,,,,,,false,,,true,943.2,298.15,false,,,,,1,viscosity|density
BHXQLMCNPFGAHD-UHFFFAOYSA-N,CCOC1OCC2CC1O2,CompMol23604,false,,,false,,,true,-9.2748003006,1.67910003662,10.9539003372,6.96411943436,0.150082364678,0.393923763509,1.00125433653,false,,,false,,,false,,,,,1,orbitals
BHXXUVXXVAKHSI-UHFFFAOYSA-N,C#CCC(C)(C)C#N,CompMol10758,false,,,false,,,true,-10.4671001434,1.51709997654,11.9842001199,7.79510116577,-0.0114889070392,1.77613162251,4.5144762871,false,,,false,,,false,,,,,1,orbitals
BHYAEYYVSGGKFF-UHFFFAOYSA-N,CC(=O)OC(F)(F)C(F)F,CompMol24848,false,,,false,,,true,-11.2740001678,1.51119995117,12.785200119,8.98647880554,0.0270121265203,1.54408909728,3.92468301701,false,,,false,,,false,,,,,1,orbitals
BHYBABYXZRGDBY-UHFFFAOYSA-N,COC(=O)CC(C)C(=O)CF,CompMol27664,false,,,false,,,true,-9.83450031281,1.40649998188,11.2410002947,7.47686767578,0.721104323864,1.11155634556,2.82529442087,false,,,false,,,false,,,,,1,orbitals
BHYHNMKVMBJOQW-UHFFFAOYSA-N,CCOC(=O)N(C)CC(=O)Cl,CompMol27975,false,,,false,,,true,-9.62460041046,1.24419999123,10.8688004017,7.23449993134,1.03030157089,1.81231676777,4.60644975244,false,,,false,,,false,,,,,1,orbitals
BHZAXNYKLKFHRS-UHFFFAOYSA-N,COC(=O)OCC(C)(C)C(F)(F)F,CompMol30671,false,,,false,,,true,-11.0920000076,1.43669998646,12.5286999941,8.91355323792,0.233779713511,1.2822908041,3.25925812868,false,,,false,,,false,,,,,1,orbitals
BHZDJGWEZPFVCB-UHFFFAOYSA-N,COCCC1=NCCO1,CompMol2634,false,,,false,,,true,-9.33479976654,1.6670999527,11.0018997192,6.9457821846,0.145635217428,0.783958643629,1.99262411742,false,,,false,,,false,,,,,1,orbitals
BHZNRBLVNDBDEX-UHFFFAOYSA-N,C#CC#CC(F)[N+](=O)[O-],CompMol14450,false,,,false,,,true,-10.328499794,-0.321000009775,10.0074997842,7.90621709824,2.42609596252,1.84446166142,4.6881539225,false,,,false,,,false,,,,,1,orbitals
BHZPHJWPPWDASK-UHFFFAOYSA-N,CC=CC(C)OC,CompMol7918,false,,,false,,,true,-9.51000022888,1.83019995689,11.3402001858,6.87407302856,0.000448684673756,0.803931241225,2.04338939692,false,,,false,,,false,,,,,1,orbitals
BHZWIFNXHDKIEU-UHFFFAOYSA-N,CCCC(=O)OOC=O,CompMol21075,false,,,false,,,true,-11.0011997223,1.57860004902,12.5797997713,8.75331020355,0.183302402496,0.825432567754,2.09804031779,false,,,false,,,false,,,,,1,orbitals
BIAAQBNMRITRDV-UHFFFAOYSA-N,COCCOCCl,CompMol1796,false,,,false,,,true,-9.94939994812,1.52880001068,11.4781999588,7.4556889534,0.392409473658,1.72719670447,4.39009613176,false,,,false,,,false,,,,,1,orbitals
BIAUXRMLHWCHPP-UHFFFAOYSA-N,C#CC1(COCC)CC1,CompMol2803,false,,,false,,,true,-9.54829978943,1.74310004711,11.2913998365,7.12337303162,-0.216769248247,0.58139353051,1.4777549556,false,,,false,,,false,,,,,1,orbitals
BIBDIZYJDYVBBZ-UHFFFAOYSA-N,CCC(C=O)(CC)COC(C)=O,CompMol30168,false,,,false,,,true,-9.65859985352,1.51189994812,11.1704998016,7.33740711212,0.676336884499,1.5168855052,3.85553838279,false,,,false,,,false,,,,,1,orbitals
BIBSNKVGOOOVLL-UHFFFAOYSA-N,C=CC(=C)CCCOC,CompMol16553,false,,,false,,,true,-8.84449958801,1.27939999104,10.1238995791,6.30763292313,1.08385646343,0.59438884133,1.51078574104,false,,,false,,,false,,,,,1,orbitals
BIDGFMKUUWVJBH-UHFFFAOYSA-N,CCCCCOP(=O)(F)F,CompMol24156,false,,,false,,,true,-11.2562999725,1.44009995461,12.6963999271,8.90193653107,0.312470883131,2.28176373537,5.7996649266,false,,,false,,,false,,,,,1,orbitals
BIDJLJVXHVFHQH-UHFFFAOYSA-N,CCCN(CC)C(=O)OC,CompMol27417,false,,,false,,,true,-9.09340000153,1.64569997787,10.7390999794,6.63541078568,0.0841434150934,1.31261109944,3.33632463242,false,,,false,,,false,,,,,1,orbitals
BIDXSIRKAVZREN-UHFFFAOYSA-N,CC(C)=C(F)C=O,CompMol7646,false,,,false,,,true,-9.56229972839,0.49279999733,10.0550997257,7.05871105194,1.85124921799,1.22291537767,3.10834084797,false,,,false,,,false,,,,,1,orbitals
BIFPSSTVLFHHEI-UHFFFAOYSA-N,CCCC(C)CC(C)=O,CompMol19393,false,,,false,,,true,-9.49660015106,1.68410003185,11.1807001829,7.06739091873,0.134251013398,1.48366385178,3.77109736238,false,,,false,,,false,,,,,1,orbitals
BIFRHUYPTMMRMP-UHFFFAOYSA-N,CCC1=COC=C(C)C1,CompMol1429,false,,,false,,,true,-8.03240013123,1.54929995537,9.5817000866,5.6500005722,0.18204382062,0.758863293763,1.92883810041,false,,,false,,,false,,,,,1,orbitals
BIGRRVLEKCQFHS-UHFFFAOYSA-N,C#CCCCCC#N,CompMol1642,false,,,false,,,true,-10.3084001541,1.70949995518,12.0179001093,7.63778162003,-0.0819305032492,1.6744309187,4.25597888189,false,,,false,,,false,,,,,1,orbitals
BIHKMPQQASOGPQ-UHFFFAOYSA-N,COCc1cc(C)no1,CompMol3416,false,,,false,,,true,-9.75080013275,1.57969999313,11.3305001259,7.25050354004,0.596389710903,1.04826486878,2.66442353299,false,,,false,,,false,,,,,1,orbitals
BIHMLWIWRIQNCE-UHFFFAOYSA-N,CCN(CC)P(=O)(Cl)CCl,CompMol26275,false,,,false,,,true,-9.51350021362,1.33780002594,10.8513002396,7.0345916748,0.321458280087,1.70674119166,4.33810340423,false,,,false,,,false,,,,,1,orbitals
BIHZACGSJCUVAZ-UHFFFAOYSA-N,CC=C(C)C(=O)OP,CompMol9776,false,,,false,,,true,-9.69209957123,1.01929998398,10.7113995552,7.16691827774,1.31661164761,1.22035421563,3.10183102339,false,,,false,,,false,,,,,1,orbitals
BIIHWHBAWBPKOT-UHFFFAOYSA-N,c1cnc2c(n1)S2,CompMol7118,false,,,false,,,true,-8.73079967499,0.459399998188,9.19019967318,6.46030330658,1.78184092045,0.0859837264117,0.218548833342,false,,,false,,,false,,,,,1,orbitals
BILFENUPVFNLJA-UHFFFAOYSA-N,COCc1conc1C,CompMol3395,false,,,false,,,true,-9.79329967499,1.60280001163,11.3960996866,7.296854496,0.135639667511,1.63519116653,4.15624138021,false,,,false,,,false,,,,,1,orbitals
BIMZRIGTFAUIIP-UHFFFAOYSA-N,COCOc1ccsc1,CompMol19281,false,,,false,,,true,-8.58180046082,1.40840005875,9.99020051957,6.19523239136,0.292773216963,0.677346646404,1.7216434495,false,,,false,,,false,,,,,1,orbitals
BIOAROFAVCIAKT-UHFFFAOYSA-N,CCOC1COS(=O)(=O)O1,CompMol24333,false,,,false,,,true,-11.0247001648,1.30990004539,12.3346002102,8.59935760498,0.391472369432,2.83326391226,7.20143855607,false,,,false,,,false,,,,,1,orbitals
BIOFIDKMCMUGKB-UHFFFAOYSA-N,CC(C)CN(C=O)C=O,CompMol14898,false,,,false,,,true,-10.2053003311,1.59169995785,11.797000289,7.86621046066,0.620581567287,0.499987173791,1.27084063553,false,,,false,,,false,,,,,1,orbitals
BIOPREYQEMUFRU-UHFFFAOYSA-N,C1COCCC2CC2C1,CompMol15480,false,,,false,,,true,-9.29629993439,1.84140002728,11.1376999617,6.95412492752,0.0719318464398,0.687735080394,1.74804821495,false,,,false,,,false,,,,,1,orbitals
BIPMJDVEBUVFQG-UHFFFAOYSA-N,C=CC(C=C)OCOC,CompMol19699,false,,,false,,,true,-9.83660030365,1.68130004406,11.5179003477,7.23665237427,0.125626370311,0.133432241185,0.339150928416,false,,,false,,,false,,,,,1,orbitals
BIPUHAHGLJKIPK-UHFFFAOYSA-N,O=C(C1CC1)C1CC1,CompMol447,false,,,false,,,true,-9.65919971466,1.65869998932,11.317899704,7.19585561752,0.601729393005,1.50375354735,3.82216027524,false,,,false,,,false,,,,,1,orbitals
BIQPNLIITSMRMB-UHFFFAOYSA-N,CCOCC1(C)CCC1,CompMol4159,false,,,false,,,true,-9.68410015106,1.71000003815,11.3941001892,7.16547870636,-0.134443894029,0.623954947841,1.58593528799,false,,,false,,,false,,,,,1,orbitals
BIRGDTGTAOQFOV-UHFFFAOYSA-N,CCCCSP(Cl)OC,CompMol22445,false,,,false,,,true,-9.34070014954,1.10889995098,10.4496001005,6.98880434036,0.893781483173,1.38979188042,3.53249861026,false,,,false,,,false,,,,,1,orbitals
BIRWZRSLQLTNTR-UHFFFAOYSA-N,CCC(C)(N=O)C(C)=O,CompMol16272,false,,,false,,,true,-9.14420032501,0.0882999971509,9.23250032216,6.79761314392,2.28408098221,0.604955937414,1.53764462024,false,,,false,,,false,,,,,1,orbitals
BIRYTAMLSPPWET-UHFFFAOYSA-N,COC(C)c1cccnc1,CompMol27491,false,,,false,,,true,-9.55570030212,1.26059997082,10.8163002729,7.04940700531,1.1323081255,0.782517232224,1.98896041507,false,,,false,,,false,,,,,1,orbitals
BISYSHPLGHZREM-UHFFFAOYSA-N,CCC(=O)OC(F)(F)C(F)(F)F,CompMol29826,false,,,false,,,true,-11.2353000641,1.52740001678,12.7627000809,8.96143341064,0.330710619688,1.50535463196,3.8262298264,false,,,false,,,false,,,,,1,orbitals
BITJKGFKDMCINV-UHFFFAOYSA-N,N#CC(=O)c1ccco1,CompMol5621,false,,,false,,,true,-9.58489990234,-0.74279999733,8.84209990501,7.12987422943,2.93442869186,2.78962517993,7.09051996208,false,,,false,,,false,,,,,1,orbitals
BITPLIXHRASDQB-UHFFFAOYSA-N,C=C[Si](C)(C)O[Si](C)(C)C=C,"1,3-diethenyl-1,1,3,3-tetramethyldisiloxane",false,,,false,,,false,,,,,,,,false,,,true,808,298.15,false,,,,,0,density
BITVLRXIXBFBAR-UHFFFAOYSA-N,O=CC(=O)F,133004eb20f26ef002a92f06abee41ca-C2F1H1O2-0-1,false,,,false,,,true,-10.9231996536,-0.525699973106,10.3974996805,8.77915593385,2.7580164438,0.735811936203,1.87024739364,true,8.37796831806,-3.32255271819,false,,,false,,,,,2,orbitals|redox_label
BIUGUCBZWRUHGY-UHFFFAOYSA-N,N#Cc1cnccc1F,CompMol2414,false,,,false,,,true,-10.3194999695,0.292899996042,10.6123999655,7.90379714966,1.94438552856,2.12603940344,5.40385315515,false,,,false,,,false,,,,,1,orbitals
BIWHGSNZVKXHSK-UHFFFAOYSA-N,CCC1OCCC1C=O,CompMol22587,false,,,false,,,true,-9.61870002747,1.63499999046,11.2537000179,7.14923477173,0.727733552456,1.308393939,3.32560567975,false,,,false,,,false,,,,,1,orbitals
BIWKAOSLIBXLQZ-UHFFFAOYSA-N,COc1ncc(F)nn1,CompMol3876,false,,,false,,,true,-9.99979972839,-0.15530000627,9.84449972212,7.69084072113,2.56574869156,0.718531216105,1.82632418428,false,,,false,,,false,,,,,1,orbitals
BIYYQEVGNGBZAK-UHFFFAOYSA-N,C=CCCCC[N+](=O)[O-],CompMol18565,false,,,false,,,true,-9.79090023041,0.504999995232,10.2959002256,7.0622177124,1.72854471207,1.82873584694,4.64818288901,false,,,false,,,false,,,,,1,orbitals
BIZHOQHEQIJEFG-UHFFFAOYSA-N,COCC(C)(C)C(=O)C(C)C,CompMol27675,false,,,false,,,true,-9.24639987946,1.57290005684,10.8192999363,6.89203691483,0.103827618062,1.46605614635,3.72634303921,false,,,false,,,false,,,,,1,orbitals
BJADKSBCXAEWLP-UHFFFAOYSA-N,CCCC(=O)CCOC=O,CompMol26840,false,,,false,,,true,-9.61030006409,1.53229999542,11.1426000595,7.2174243927,0.470651268959,1.81835903378,4.62180766076,false,,,false,,,false,,,,,1,orbitals
BJASKLOSFVQROV-UHFFFAOYSA-N,CCCC1=CCCN=C1,CompMol22039,false,,,false,,,true,-9.01599979401,1.15059995651,10.1665997505,6.50531148911,1.29879152775,1.28218084353,3.25897863679,false,,,false,,,false,,,,,1,orbitals
BJBJOORXPRAGHB-UHFFFAOYSA-N,CCS(=O)(=O)OCC1CO1,CompMol22896,false,,,false,,,true,-10.6293001175,1.50030004978,12.1296001673,8.15877723694,0.200199231505,2.1297021277,5.41316287162,false,,,false,,,false,,,,,1,orbitals
BJDAHELKIDRZHK-UHFFFAOYSA-N,CCC(=O)CCN(C)F,CompMol17415,false,,,false,,,true,-9.55049991608,1.66610002518,11.2165999413,7.17699098587,0.121372178197,0.538237797934,1.36806402453,false,,,false,,,false,,,,,1,orbitals
BJDKXQPCWRWOTK-UHFFFAOYSA-N,CCC(C)N(C=O)N(C)C,CompMol23409,false,,,false,,,true,-8.94320011139,1.70640003681,10.6496001482,6.47450113297,0.0831809565425,1.83077530787,4.65336668163,false,,,false,,,false,,,,,1,orbitals
BJEHSQFOFGBRGT-UHFFFAOYSA-N,N#CCSc1cccnc1,CompMol26162,false,,,false,,,true,-9.62699985504,0.804799973965,10.431799829,7.26162147522,1.47017145157,0.666104455035,1.69306864923,false,,,false,,,false,,,,,1,orbitals
BJEWLOAZFAGNPE-UHFFFAOYSA-N,C=CS(=O)(=O)CC,CompMol203,false,,,false,,,true,-10.6614999771,1.19609999657,11.8575999737,8.3932762146,1.23949491978,2.29531421277,5.83410680473,false,,,false,,,false,,,,,1,orbitals
BJEYNNFDAPPGST-UHFFFAOYSA-N,C1=CO1,CompMol2243,false,,,false,,,true,-8.07849979401,1.86849999428,9.94699978829,5.57836580276,0.143078655005,1.02132811146,2.59595712508,false,,,false,,,false,,,,,1,orbitals
BJIKOZOULYUROB-UHFFFAOYSA-N,COC(=S)OC,CompMol6366,false,,,false,,,true,-9.17770004272,1.31729996204,10.4950000048,6.80408334732,0.946389973164,2.25689747449,5.73646119571,false,,,false,,,false,,,,,1,orbitals
BJINVQNEBGOMCR-UHFFFAOYSA-N,COCCOCCOC(C)=O,CompMol29216,false,,,false,,,true,-9.62619972229,1.57290005684,11.1990997791,7.3725438118,0.122096598148,1.77027912719,4.49960072776,false,,,false,,,false,,,,,1,orbitals
BJJDXAFKCKSLTE-UHFFFAOYSA-N,Cc1cc(=N)[nH]c(C)n1,"4-amino-2,6-dimethylpyrimidine",false,,,false,,,false,,,,,,,,false,,,true,1250,298.15,false,,,,,0,density
BJJNQPLRFRVYLJ-UHFFFAOYSA-N,CCCP1OCCCO1,CompMol21815,false,,,false,,,true,-8.36699962616,1.85720002651,10.2241996527,5.84464788437,0.0768849551678,0.989539038828,2.51515736184,false,,,false,,,false,,,,,1,orbitals
BJKFTSQAYAXFKY-UHFFFAOYSA-N,CCC1=CC(=O)OC1,CompMol4510,false,,,false,,,true,-10.0676002502,1.33459997177,11.402200222,7.57755661011,0.984142422676,2.9594886951,7.52226995265,false,,,false,,,false,,,,,1,orbitals
BJLFPFXIGRMCET-UHFFFAOYSA-N,CN(C)CCSC=O,CompMol10984,false,,,false,,,true,-8.56599998474,1.40929996967,9.97529995441,5.93476676941,0.273310661316,1.03346945733,2.62681734812,false,,,false,,,false,,,,,1,orbitals
BJMHXLGHJQKGNI-UHFFFAOYSA-M,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,false,,,true,0.3257,303.15,false,,,,,,,,false,,,false,,,false,,,,,1,viscosity
BJMRHDQGBIKVHH-UHFFFAOYSA-N,S=Cc1ccoc1,CompMol8289,false,,,false,,,true,-8.97290039062,-0.389400005341,8.58350038528,6.39677619934,2.67947673798,1.59088136122,4.04361708884,false,,,false,,,false,,,,,1,orbitals
BJNJKOKPKYNBHD-UHFFFAOYSA-N,CC(C)C1CCOC1,CompMol12731,false,,,false,,,true,-9.4330997467,1.73350000381,11.1665997505,6.95004320145,0.960222780704,0.983448826389,2.49967758585,false,,,false,,,false,,,,,1,orbitals
BJOOVLPCQGAEDW-UHFFFAOYSA-N,COCC1CN(C=O)C1,CompMol2663,false,,,false,,,true,-9.28989982605,1.6359000206,10.9257998466,6.77217102051,0.0823272839189,2.15464566998,5.47656303224,false,,,false,,,false,,,,,1,orbitals
BJOQEBSYMLFTCB-UHFFFAOYSA-N,c1nnnn1C1COC1,CompMol1614,false,,,false,,,true,-10.1611995697,1.72179996967,11.8829995394,7.68252515793,0.753911375999,2.5482707827,6.47705827418,false,,,false,,,false,,,,,1,orbitals
BJPKHQKLCJCZLW-UHFFFAOYSA-N,CCC1(C)COCC1=O,CompMol14695,false,,,false,,,true,-9.28590011597,1.57400000095,10.8599001169,7.02217006683,0.902652740479,1.0212007978,2.59563352603,false,,,false,,,false,,,,,1,orbitals
BJQHLKABXJIVAM-UHFFFAOYSA-N,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,"bis(2-ethylhexyl) 1,2-benzenedicarboxylate",false,,,true,0.05879,298.15,false,,,,,,,,false,,,true,980.15,298.15,false,,,,,1,viscosity|density
BJQOZFFFPOXZAL-UHFFFAOYSA-N,CC=C(CC)CC(C)=O,CompMol13650,false,,,false,,,true,-8.87889957428,1.64579999447,10.5246995688,6.4361538887,-0.0144021222368,1.53111682529,3.89171079043,false,,,false,,,false,,,,,1,orbitals
BJQVGZMQTXMWMG-UHFFFAOYSA-N,COCCOC(=O)C(C)(C)C,CompMol27908,false,,,false,,,true,-9.84739971161,1.52909994125,11.3764996529,7.39408779144,-0.198198705912,0.467476425312,1.18820655525,false,,,false,,,false,,,,,1,orbitals
BJQWNORSIFNQQA-UHFFFAOYSA-N,CCOCC(=O)N(C)C(C)C,CompMol27888,false,,,false,,,true,-9.14249992371,1.61889994144,10.7613998652,6.66335868835,0.0787951946259,1.50221657487,3.81825368086,false,,,false,,,false,,,,,1,orbitals
BJRRHXLXQNMMPQ-UHFFFAOYSA-N,COCCOc1cc(Cl)cs1,CompMol1109,false,,,false,,,true,-8.50749969482,1.34599995613,9.85349965095,6.17072868347,0.483218699694,0.998181924493,2.53712538599,false,,,false,,,false,,,,,1,orbitals
BJRVEOKYZKROCC-UHFFFAOYSA-K,O=P([O-])([O-])[O-].[Sm+3],samarium phosphate,false,,,false,,,false,,,,,,,,false,,,true,1428,298,false,,,,,0,density
BJSJOFNUWVXJDY-UHFFFAOYSA-N,CCC(C)(C)N(C)CC=O,CompMol25354,false,,,false,,,true,-8.59650039673,1.59679996967,10.1933003664,5.95632600784,0.748058199883,1.56947093485,3.98919721313,false,,,false,,,false,,,,,1,orbitals
BJSODTUIDYNHGX-UHFFFAOYSA-N,CN(CC1CC1)C1CC1,CompMol17832,false,,,false,,,true,-8.7123003006,1.93760001659,10.6499003172,6.03025245667,-0.249126657844,0.470802384481,1.19666030023,false,,,false,,,false,,,,,1,orbitals
BJTPIIQTIDHLKO-UHFFFAOYSA-N,CSC(=O)C(C)C#N,CompMol12273,false,,,false,,,true,-9.90709972382,1.1004999876,11.0075997114,7.55619812012,1.14743566513,2.04263876995,5.19186988913,false,,,false,,,false,,,,,1,orbitals
BJUPTJXRJDXLHF-UHFFFAOYSA-N,c1ncc2c(n1)CCC2,CompMol5240,false,,,false,,,true,-9.68540000916,1.02980005741,10.7152000666,7.22995376587,1.3526622057,1.76047542286,4.47468219686,false,,,false,,,false,,,,,1,orbitals
BJVFJESKRFPVON-UHFFFAOYSA-N,N#CCC(F)(F)C1CCCC1,CompMol29145,false,,,false,,,true,-11.2524995804,1.67060005665,12.9230996371,8.80689334869,-0.0496212430298,1.61096784674,4.09467184257,false,,,false,,,false,,,,,1,orbitals
BJVVUGFKZRSWIJ-UHFFFAOYSA-N,O=C1N=C(C(F)(F)F)CO1,CompMol22861,false,,,false,,,true,-11.4939002991,0.0666000023484,11.5605003014,9.20435333252,2.26254820824,2.22300016534,5.65030282973,false,,,false,,,false,,,,,1,orbitals
BJWHXCSUWYOVBC-UHFFFAOYSA-N,N#CCc1csc(F)c1,CompMol19676,false,,,false,,,true,-9.15830039978,1.37670004368,10.5350004435,6.66479587555,0.826058745384,1.88613788475,4.79408431615,false,,,false,,,false,,,,,1,orbitals
BJWIMHCDWIJSCO-UHFFFAOYSA-N,CCC(Cl)OC(=O)C(F)(F)F,CompMol27676,false,,,false,,,true,-11.2482995987,1.25849997997,12.5067995787,9.08953857422,0.977247714996,1.09483224096,2.78278598699,false,,,false,,,false,,,,,1,orbitals
BJWMSGRKJIOCNR-UHFFFAOYSA-N,C=CC1COC(=O)O1,CompMol172,false,,,false,,,true,-10.1923999786,1.48740005493,11.6798000335,7.5063085556,0.266275852919,2.69428017896,6.84817714215,false,,,false,,,false,,,,,1,orbitals
BJWVHCKEDQAZFO-UHFFFAOYSA-N,C=C(CC)N1CC(F)C1,CompMol14399,false,,,false,,,true,-8.20530033112,1.78709995747,9.99240028859,5.57139825821,-0.116552047431,0.707156300869,1.79741203359,false,,,false,,,false,,,,,1,orbitals
BJXIMZAJDKSDRD-UHFFFAOYSA-N,C1=C2COC=12,CompMol2345,false,,,false,,,true,-8.17790031433,-0.0320999994874,8.14580031484,5.58466386795,2.52350878716,2.55417905086,6.49207559393,false,,,false,,,false,,,,,1,orbitals
BJXOPNOFTGNGGL-UHFFFAOYSA-N,C=C(C)OOC(C)C,CompMol9545,false,,,false,,,true,-9.1295003891,1.72630000114,10.8558003902,6.54512882233,0.0655909478664,0.868191299806,2.20672217417,false,,,false,,,false,,,,,1,orbitals
BJXWBCWLIUXCDU-UHFFFAOYSA-N,CC(C)C(=O)OCC(F)(F)P,CompMol28914,false,,,false,,,true,-9.89400005341,1.55250000954,11.4465000629,7.25200128555,0.894078552723,1.47110350034,3.73917213341,false,,,false,,,false,,,,,1,orbitals
BJXWINJEZRKANB-UHFFFAOYSA-N,CN1C(C=O)C1C1CC1,CompMol21790,false,,,false,,,true,-9.36489963531,1.55079996586,10.9156996012,6.87504720688,0.871080577374,1.63853116174,4.16473080125,false,,,false,,,false,,,,,1,orbitals
BJYLCCQAKOWOMY-UHFFFAOYSA-N,C1OCC12CSSSC2,CompMol15024,false,,,false,,,true,-9.00629997253,0.895299971104,9.90159994363,6.78523254395,1.07366967201,1.34835532375,3.42717738849,false,,,false,,,false,,,,,1,orbitals
BJYQMRARWQDPDN-UHFFFAOYSA-N,CC1OCCS1(=O)=O,CompMol9695,false,,,false,,,true,-10.1040000916,1.42229998112,11.5263000727,7.88746118546,0.275158345699,1.83637146485,4.6675906939,false,,,false,,,false,,,,,1,orbitals
BJZRZNNVMYEWTG-UHFFFAOYSA-N,[CH-]=[O+]CCF,2c460dabb27022713f6ef673942553fb-C3F1H5O1-0-1,false,,,false,,,true,,,,6.43030931486,1.88390718894,,,true,5.7582202295,-2.32127225613,false,,,false,,,,,2,orbitals|redox_label
