row_id,source,inchikey,smiles,name,IP,EA,HOMO,LUMO,dipole,oxidation_free_energy,reduction_free_energy,source_doi,method,status
batt-p30k:CompMol14977,Batt-P30K,YBOMLJDEFYSAMH-UHFFFAOYSA-N,CC(C)COCC1=CO1,CompMol14977,5.448832035064697,0.2380048930644989,-7.930500030517578,1.6503000259399414,1.2290630864830328,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14978,Batt-P30K,PEIMQSWFHUIRQB-UHFFFAOYSA-N,C=C(C)CCC1COC1,CompMol14978,6.7244367599487305,0.15318946540355682,-9.384099960327148,1.729200005531311,1.1315004725953044,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14979,Batt-P30K,UOYQYCQERIDDCP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Cl)o1,CompMol14979,7.254313945770264,2.729590654373169,-9.562299728393555,-0.618399977684021,2.2564928311748655,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14980,Batt-P30K,SGYRYTMTNHWZEP-UHFFFAOYSA-N,C1CSC2(O1)OCCS2,CompMol14980,6.634923458099365,0.2284572422504425,-8.757399559020996,1.2670999765396118,0.9445809851175565,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14981,Batt-P30K,DDAYHQUKWYBVEJ-UHFFFAOYSA-N,C=C(C(=O)C#N)C(C)C,CompMol14981,7.855977535247803,2.728172540664673,-10.419400215148926,-0.44359999895095825,2.1454902872577724,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14982,Batt-P30K,DJFUGDZKFZUZES-UHFFFAOYSA-N,CC(C)C(=O)C1CC1C,CompMol14982,7.040899276733398,0.10701214522123337,-9.438899993896484,1.7015999555587769,1.557869303666552,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14983,Batt-P30K,NRWDLNHZUWIPQB-UHFFFAOYSA-N,Fc1cccc(OCl)n1,CompMol14983,6.9622979164123535,1.8539139032363892,-9.31309986114502,0.46160000562667847,1.7460318969808777,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14984,Batt-P30K,ZQUNBBCAQKTNAK-UHFFFAOYSA-N,C=CN1CCOC(=O)C1,CompMol14984,5.810799598693848,0.15782198309898376,-8.4306001663208,1.5570000410079956,2.255661999979262,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14985,Batt-P30K,OPYUFQMFTDXRNT-UHFFFAOYSA-N,CN1CC2(CC(F)C2)C1,CompMol14985,5.9589128494262695,-0.4036097228527069,-8.66349983215332,1.7295000553131104,1.1367888780045243,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14986,Batt-P30K,MHCJOSZFVHDIRM-UHFFFAOYSA-N,CCC1OC(C)=CC1C,CompMol14986,5.7306318283081055,0.019422048702836037,-8.2677001953125,1.816499948501587,0.4343390945265299,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14987,Batt-P30K,JGJMOHBDEKXQDI-UHFFFAOYSA-N,C=C(CCl)CC(=O)OC,CompMol14987,7.4055705070495605,0.4888063669204712,-9.974699974060059,1.4081000089645386,1.0871737085519175,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14988,Batt-P30K,AXFMLASIEINULL-UHFFFAOYSA-N,CC(=O)CC(=O)N1CC1,CompMol14988,7.411952495574951,0.8672441840171814,-9.812800407409668,1.364400029182434,1.3735488948614651,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14989,Batt-P30K,SKNVDOGTTUMCLB-UHFFFAOYSA-N,ClC1COCCCN1Cl,CompMol14989,6.942411422729492,0.9807709455490112,-9.355799674987793,1.2444000244140625,1.9027159032616228,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14990,Batt-P30K,DFCBTDZDWZWPRQ-UHFFFAOYSA-N,COC(=O)OOC(C)=O,CompMol14990,8.851764678955078,0.2843770980834961,-11.1072998046875,1.4610999822616577,0.5659622389355285,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14991,Batt-P30K,LSGPICXGJUYICX-UHFFFAOYSA-N,O=C(OF)C1CCCC1,CompMol14991,8.690164566040039,1.438206434249878,-10.912699699401855,0.8955000042915344,1.686824048732806,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14992,Batt-P30K,AQAJCEDFCALTJL-UHFFFAOYSA-N,CC1=CC=NC(=S)C1=O,CompMol14992,6.898262023925781,4.135303020477295,-9.450699806213379,-1.996399998664856,3.0089245955770707,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14993,Batt-P30K,SKLRPTJSPKEQRY-UHFFFAOYSA-N,CC1C(=O)CCCS1=O,CompMol14993,6.757237434387207,0.3180009722709656,-9.008600234985352,1.3357000350952148,2.907183155383153,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14994,Batt-P30K,FJWVNOHWLZRGBS-UHFFFAOYSA-N,CCCC(=O)C1CC1C,CompMol14994,7.055339813232422,0.1052003726363182,-9.485699653625488,1.7518999576568604,1.493429692109909,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14995,Batt-P30K,ITSRPVKLTRJNAY-UHFFFAOYSA-N,CCN1CN(CC)C1=O,CompMol14995,6.699938774108887,0.11181452125310898,-9.183799743652344,1.6419999599456787,2.1379794077214886,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14996,Batt-P30K,RRAGBNJBXCKQID-UHFFFAOYSA-N,C=C(CCl)C1CCOC1,CompMol14996,7.066521644592285,0.4728885889053345,-9.472999572753906,1.4731999635696411,1.0448811074396926,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14997,Batt-P30K,VAYVXMHDMHORBI-UHFFFAOYSA-N,CC1(C)SC(=O)OC1Cl,CompMol14997,7.780438423156738,0.5654088854789734,-10.08329963684082,1.2512999773025513,2.327617389317264,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14998,Batt-P30K,YDJXNUONWJUANQ-UHFFFAOYSA-N,CC(C#N)CC(Cl)C#N,CompMol14998,9.325942039489746,0.8469980955123901,-11.543100357055664,1.204800009727478,2.074274696856206,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol14999,Batt-P30K,ZOOJRQGHDSFDPF-UHFFFAOYSA-N,CCCOCC=C(C)C,CompMol14999,6.581797122955322,-0.18244726955890656,-9.214400291442871,1.7496999502182007,0.9357986401258532,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15000,Batt-P30K,KAJOROXQVGBEJY-UHFFFAOYSA-N,CC1CCN(CCF)C1,CompMol15000,6.052465438842773,-0.11084587872028351,-8.764599800109863,1.8779000043869019,1.07786999330936,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15001,Batt-P30K,LJIPYYNHMRMOSO-UHFFFAOYSA-N,CC(=O)CC1N=CC=N1,CompMol15001,7.286134719848633,1.9074044227600098,-9.734000205993652,0.5440000295639038,2.277984627638265,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15002,Batt-P30K,ACRZQJXIRZKGCB-UHFFFAOYSA-N,CS(=O)C=CCCC#N,CompMol15002,6.7096476554870605,0.3689362108707428,-9.056300163269043,1.393399953842163,1.9004336274770266,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15003,Batt-P30K,LRFCGIDIYDSCRO-UHFFFAOYSA-N,COC(C(C)C)C1CO1,CompMol15003,7.310401439666748,0.15780752897262573,-9.681699752807617,1.7307000160217285,0.7600256061028194,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15004,Batt-P30K,CPNPKGKIPCHRFS-UHFFFAOYSA-N,CCC(F)C(F)(F)OC,CompMol15004,9.093790054321289,-0.07621409744024277,-11.477299690246582,1.6217000484466553,1.4830938611568738,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15005,Batt-P30K,WNEHYPGKWWPLRZ-UHFFFAOYSA-N,CCOCc1nnco1,CompMol15005,7.795454025268555,0.6239270567893982,-10.284799575805664,1.5743999481201172,1.1086309887041323,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15006,Batt-P30K,MCQXBMRDSZSKAE-UHFFFAOYSA-N,C=C1CCCC1OC=O,CompMol15006,7.05878210067749,0.1268601417541504,-9.675000190734863,1.645300030708313,1.043868487622869,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15007,Batt-P30K,FEWJCAORDPNRGG-UHFFFAOYSA-N,CC(=O)C(C)(Cl)C(C)C,CompMol15007,7.365907192230225,0.4848634600639343,-9.688699722290039,1.3819999694824219,0.7161421033004949,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15008,Batt-P30K,HDSHIFXZYUPCTC-UHFFFAOYSA-N,CC1COP(=O)(Cl)OC1,CompMol15008,8.651263236999512,0.5488358736038208,-10.826600074768066,1.2903000116348267,2.5249511141462158,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15009,Batt-P30K,JPVGZLSTXJCAFY-UHFFFAOYSA-N,CC(C#N)CC(F)(F)F,CompMol15009,9.554821014404297,0.03585127368569374,-11.991399765014648,1.6664999723434448,2.466986264764737,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15010,Batt-P30K,NKARVRXRTNNSHC-UHFFFAOYSA-N,CC(C)(C)C(=S)OCCl,CompMol15010,6.7497711181640625,1.6935659646987915,-9.111599922180176,0.6482999920845032,0.693173482214973,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15011,Batt-P30K,ZLKSDFOQKUUECY-UHFFFAOYSA-N,CPc1ccnc(Cl)c1,CompMol15011,6.4091386795043945,1.583879828453064,-8.978899955749512,0.7145000100135803,2.008388300050269,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15013,Batt-P30K,UVVVPZXJLJLQLL-UHFFFAOYSA-N,O=C1CN(C(=O)CCl)C1,CompMol15013,7.300017833709717,0.9495582580566406,-9.786399841308594,1.1648000478744507,1.4303100776638749,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15014,Batt-P30K,FVBPZTZXSXPBBW-UHFFFAOYSA-N,CCC12CCC(CC1)O2,CompMol15014,7.286540508270264,0.05543186888098717,-9.820300102233887,1.7767000198364258,0.85165167930201,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15016,Batt-P30K,GLTKTOKCTWAAIQ-UHFFFAOYSA-N,CCOC(C)(CCl)OC,CompMol15016,7.898947238922119,0.4329587519168854,-10.223699569702148,1.4615000486373901,1.0910533661718034,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15017,Batt-P30K,VTJLWBUHNIMMLS-UHFFFAOYSA-N,CC(C)CC(F)N=C=O,CompMol15017,8.394532203674316,0.46879100799560547,-10.68280029296875,1.3387000560760498,1.3187537837757919,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15018,Batt-P30K,GTXDNKIBZRMRML-UHFFFAOYSA-N,COCC(F)C(=O)OC,CompMol15018,7.588139057159424,0.17239980399608612,-9.999600410461426,1.5439000129699707,0.8121772198907738,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15019,Batt-P30K,BETFQVBFYJXPRY-UHFFFAOYSA-N,C=CC(=O)OCCPC,CompMol15019,6.09438943862915,1.507530927658081,-8.752900123596191,0.9079999923706055,0.5278057411255709,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15020,Batt-P30K,RUEVTHUKRMTGLO-UHFFFAOYSA-N,COC(=O)N(Cl)C(C)=O,CompMol15020,8.07721996307373,1.1573314666748047,-10.334699630737305,1.0806000232696533,1.638053735934113,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15022,Batt-P30K,UKQRAPIJUQPSPU-UHFFFAOYSA-N,C=C(C)C1C2COCC21,CompMol15022,6.759673595428467,0.09010656177997589,-9.236700057983398,1.7207000255584717,0.7870435667134023,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15023,Batt-P30K,GYUAHUKMAHFZHH-UHFFFAOYSA-N,CCCCOO[N+](=O)[O-],CompMol15023,8.788423538208008,1.8021607398986816,-11.120499610900879,0.36910000443458557,1.5001768150208998,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15024,Batt-P30K,BJYLCCQAKOWOMY-UHFFFAOYSA-N,C1OCC12CSSSC2,CompMol15024,6.7852325439453125,1.073669672012329,-9.00629997253418,0.8952999711036682,1.3483553237485626,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15025,Batt-P30K,XBJRMLWNDRACPZ-UHFFFAOYSA-N,COC(=O)CSC(C)C,CompMol15025,6.553976058959961,0.3521183133125305,-8.918899536132812,1.4026999473571777,0.334879713419931,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15026,Batt-P30K,LEMZHWLBLMBBTO-UHFFFAOYSA-N,C=CC1CCOC1(C)C,CompMol15026,6.958250522613525,0.01892148144543171,-9.396300315856934,1.6829999685287476,0.7035131651413761,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15027,Batt-P30K,KHDFLWHYTAXMGR-UHFFFAOYSA-N,C=C1CC2CCOC2O1,CompMol15027,6.194815635681152,0.11487726867198944,-8.817999839782715,1.6895999908447266,1.8145784029786862,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15028,Batt-P30K,VUMJKSQREWYJHZ-UHFFFAOYSA-N,CC(C)N=NC(F)(F)F,CompMol15028,7.617189407348633,2.2484936714172363,-10.163999557495117,0.3237999975681305,1.4941988039508693,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15029,Batt-P30K,DRALCFYIDLCRBN-UHFFFAOYSA-N,COC1CCC12COC2,CompMol15029,7.1321234703063965,0.15954753756523132,-9.495800018310547,1.6648000478744507,1.4420394005272934,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15030,Batt-P30K,RGZPKKGOYFVKGO-UHFFFAOYSA-N,C=CC(=O)N(C)COC,CompMol15030,6.972754001617432,1.3079835176467896,-9.474499702453613,1.1051000356674194,1.494092602893307,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15031,Batt-P30K,HVQJCNSCZKNJMP-UHFFFAOYSA-N,CC1CCC2COC1O2,CompMol15031,7.2155351638793945,0.14838622510433197,-9.53600025177002,1.6536999940872192,0.9053382945658712,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15032,Batt-P30K,PNOFQZKYZRFSRE-UHFFFAOYSA-N,CCCC(OC)=C(Cl)Cl,CompMol15032,6.827916622161865,0.5360903143882751,-9.130000114440918,1.2825000286102295,1.415225978301632,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15033,Batt-P30K,CHSYYOIROXXRIC-UHFFFAOYSA-N,CC1(N=C=S)CCCO1,CompMol15033,7.201777458190918,1.2516206502914429,-9.485899925231934,0.9957000017166138,2.0039687178763166,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15034,Batt-P30K,PNJGHFSBTMVNQY-UHFFFAOYSA-N,CSOCC(=O)N(C)C,CompMol15034,6.60715389251709,0.6400141716003418,-8.945300102233887,1.4062000513076782,1.133738148515226,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15035,Batt-P30K,XAALFPYPZYYTIZ-UHFFFAOYSA-N,C=CCCC(=O)C(=C)C,CompMol15035,7.1819844245910645,1.4416863918304443,-9.651399612426758,0.9376000165939331,1.361395809044579,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15036,Batt-P30K,NGNIJZZDSHDZAI-UHFFFAOYSA-N,FC(F)COCC1CO1,CompMol15036,7.742151737213135,0.16892607510089874,-10.049300193786621,1.7674000263214111,1.8087496328537,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15037,Batt-P30K,DGOSVXUBVYARQD-UHFFFAOYSA-N,Cc1cc(CF)ncn1,CompMol15037,7.627378940582275,1.3055355548858643,-10.090399742126465,1.0604000091552734,0.6331473908210726,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15038,Batt-P30K,WGEDTOCPRKDOSG-UHFFFAOYSA-N,CCOC(=O)C(Cl)OC,CompMol15038,8.031179428100586,0.5938708186149597,-10.254300117492676,1.3250999450683594,1.572053838463094,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15039,Batt-P30K,UZRDCNJJMJEMPF-UHFFFAOYSA-N,O=NOC1CCCCO1,CompMol15039,7.92279052734375,2.006582736968994,-10.190799713134766,0.3264000117778778,1.650200163960071,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15040,Batt-P30K,YXTOAFGOYLHPSW-UHFFFAOYSA-N,CC(C)OC1CC=CC1,CompMol15040,6.655272006988525,-0.11972425878047943,-9.282099723815918,1.8205000162124634,0.8167260224120246,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15041,Batt-P30K,FIVVMXSBSJKJGE-UHFFFAOYSA-N,CC(C)OOC(F)(F)F,CompMol15041,8.545365333557129,0.1697559803724289,-10.938799858093262,1.6663999557495117,1.332733295165938,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15042,Batt-P30K,HGWMBAVELBUVGN-UHFFFAOYSA-N,CC(C)(C)CC(=O)CF,CompMol15042,7.389209270477295,0.7669721245765686,-9.75100040435791,1.5505000352859497,0.6559560591743325,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15043,Batt-P30K,IOLWOSSWRKAXJB-UHFFFAOYSA-N,C=CC(C#N)OCOC,CompMol15043,7.827169895172119,0.7561192512512207,-10.48390007019043,1.6007000207901,2.087556194128579,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15044,Batt-P30K,RLWHHORNNUUPOI-UHFFFAOYSA-N,O=CN(SCl)C1CCC1,CompMol15044,7.444508075714111,1.906013011932373,-9.663800239562988,0.2395000010728836,0.8443954568496593,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15045,Batt-P30K,FGQMZBBCCRYTOI-UHFFFAOYSA-N,COCS(=O)(=O)CC#N,CompMol15045,8.176946640014648,0.32863757014274597,-10.640299797058105,1.3317999839782715,1.5979533218900113,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15046,Batt-P30K,MUNYHOJSINGPMG-UHFFFAOYSA-N,CC(=O)C1=C(C)CCS1,CompMol15046,5.815345287322998,1.4021042585372925,-8.135700225830078,0.896399974822998,1.6119804539170144,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15047,Batt-P30K,CZYHWRFHKYIBDV-UHFFFAOYSA-N,CCN1CC2OCCC21,CompMol15047,5.937941551208496,0.0968068540096283,-8.617300033569336,1.7905000448226929,0.9372314750711942,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15048,Batt-P30K,ZVLNPPVBWSDXQM-UHFFFAOYSA-N,CN(C)CC[N+](C)(C)[O-],CompMol15048,6.007140159606934,-0.17170338332653046,-8.406599998474121,1.7000000476837158,2.063998520710098,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15049,Batt-P30K,HAYUOJAFRXWYDD-UHFFFAOYSA-N,COCC1(COC)CS1,CompMol15049,6.666965961456299,0.48784345388412476,-9.068300247192383,1.3430999517440796,1.1181422793128246,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15050,Batt-P30K,JUKWIFDHXYWPEH-UHFFFAOYSA-N,CN(C)POCCC#N,CompMol15050,6.174823760986328,-0.021182270720601082,-8.696399688720703,1.6269999742507935,2.2259438571914294,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15051,Batt-P30K,RAKLDAVTJSHCJF-UHFFFAOYSA-N,C1CC2CSCCC2O1,CompMol15051,6.282715320587158,0.3218868672847748,-8.673199653625488,1.4208999872207642,0.6058861415167297,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15052,Batt-P30K,KAESXVZAJYWPJA-UHFFFAOYSA-N,CCN1CCC=C1C=O,CompMol15052,5.318538665771484,1.6061478853225708,-7.85699987411499,0.770799994468689,1.6553383643657624,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15053,Batt-P30K,MNWQSTAHSNFIMB-UHFFFAOYSA-N,C=C(CC)C(=O)OCCl,CompMol15053,7.588582515716553,1.5254136323928833,-10.16450023651123,0.8327000141143799,0.8269152105660776,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15054,Batt-P30K,LPBRCBXZNPQEGI-UHFFFAOYSA-N,CC(C)(F)OP(=O)(F)F,CompMol15054,9.59335994720459,0.29681074619293213,-11.880800247192383,1.398900032043457,2.3501117255161144,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15055,Batt-P30K,OFRIHNNIMHMIMB-UHFFFAOYSA-N,CCCN1CCN2CC12,CompMol15055,5.690427780151367,-0.2856205105781555,-8.221699714660645,1.8901000022888184,0.6918933465924795,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15056,Batt-P30K,LZAPHYAUERXQJD-UHFFFAOYSA-N,CCCCN1CC=CO1,CompMol15056,5.70053243637085,0.0930214449763298,-8.155500411987305,1.784500002861023,0.9585343569899507,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15057,Batt-P30K,IQIFVKPJFAXHQN-UHFFFAOYSA-N,C1CC2CCON(C1)C2,CompMol15057,5.698193550109863,0.06028316915035248,-8.184800148010254,1.7493000030517578,1.3373575397731319,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15058,Batt-P30K,UZSNYCMHANJBLO-UHFFFAOYSA-N,CC1N(C)CCS1(=O)=O,CompMol15058,6.4784417152404785,0.250440776348114,-9.154199600219727,1.44350004196167,2.4131988492403433,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15059,Batt-P30K,LIVUOBZWDGDXPZ-UHFFFAOYSA-N,CC1=CC(=O)C(=O)C#C1,CompMol15059,7.475345611572266,3.3545608520507812,-9.896699905395508,-1.1512000560760498,3.045560255887833,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
batt-p30k:CompMol15060,Batt-P30K,RHBIYUFAYRQOHN-UHFFFAOYSA-N,O=S1(=O)OCCC1(F)F,CompMol15060,9.172372817993164,0.39944055676460266,-11.315799713134766,1.320199966430664,2.861221919891138,,,10.1021/acsnano.6c06255,wB97X-V/def2-TZVPPD/SMD(epsilon=18.5),source_native_dft
