model,repeat,fold,seed,n_train,n_test,train_id_hash,test_id_hash,config,mae,rmse,r2
Tanimoto_GPR,9,1,42,80,20,ed224a69496016f25e81f3e7fb1a34c776fa5fd1f787001c8e91fa5496d80d00,200f860b000a98973bcb8e47033c6561e068e10651d10dd17ba6dda0be047ffb,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",11.82001482024809,17.695612425900897,-4.705216458406497
RBF_GPR,9,1,42,80,20,ed224a69496016f25e81f3e7fb1a34c776fa5fd1f787001c8e91fa5496d80d00,200f860b000a98973bcb8e47033c6561e068e10651d10dd17ba6dda0be047ffb,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,12.476781406036082,16.29225049053482,-3.836187033807512
XGBoost,9,1,42,80,20,ed224a69496016f25e81f3e7fb1a34c776fa5fd1f787001c8e91fa5496d80d00,200f860b000a98973bcb8e47033c6561e068e10651d10dd17ba6dda0be047ffb,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",10.049756049308778,14.771589830457742,-2.975533439359131
Tanimoto_GPR,9,2,42,80,20,ea2fda1085ca64144c1150fdc961750d07eb1cb245ceaf992076e89b740b5695,00e95a4a7ddb256f2499ba05507bc5a9bbc33e13ba5ec0c24612271c3233186e,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",5.221171585005424,7.661719536299475,0.8064463956833174
RBF_GPR,9,2,42,80,20,ea2fda1085ca64144c1150fdc961750d07eb1cb245ceaf992076e89b740b5695,00e95a4a7ddb256f2499ba05507bc5a9bbc33e13ba5ec0c24612271c3233186e,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,6.12820473945577,8.985448529636512,0.7337875978639372
XGBoost,9,2,42,80,20,ea2fda1085ca64144c1150fdc961750d07eb1cb245ceaf992076e89b740b5695,00e95a4a7ddb256f2499ba05507bc5a9bbc33e13ba5ec0c24612271c3233186e,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",5.203087470722198,7.559473794428113,0.8115778763286812
Tanimoto_GPR,9,3,42,80,20,048f13239585b85bcfc0bcd5ada4015802519957a837c2720546c9cecd38b025,c68035aebd3a0d855d1dc9dc89949a0bf203ab9d4e22cb15eabd3d0201942434,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",10.479923844535334,16.75382925459224,0.07298208102158554
RBF_GPR,9,3,42,80,20,048f13239585b85bcfc0bcd5ada4015802519957a837c2720546c9cecd38b025,c68035aebd3a0d855d1dc9dc89949a0bf203ab9d4e22cb15eabd3d0201942434,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,13.594950902583378,23.783174834410413,-0.8680978294277157
XGBoost,9,3,42,80,20,048f13239585b85bcfc0bcd5ada4015802519957a837c2720546c9cecd38b025,c68035aebd3a0d855d1dc9dc89949a0bf203ab9d4e22cb15eabd3d0201942434,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",12.152685046958922,19.98421441347308,-0.31896757830411415
Tanimoto_GPR,9,4,42,80,20,3ee7e13111805d9cef94f71ef20c6a7a99d25e5e2ec3d469e148e222e131c154,149318cbef43f6eba00680fc8d6691c3cd96889f4663eb3adf8ade2cb84e9fe3,"binary Morgan r=2/2048; precomputed Tanimoto; GPR(alpha=1e-6, normalize_y=True, optimizer=None)",18.20112477316309,42.1097474274504,-0.041579879745404336
RBF_GPR,9,4,42,80,20,3ee7e13111805d9cef94f71ef20c6a7a99d25e5e2ec3d469e148e222e131c154,149318cbef43f6eba00680fc8d6691c3cd96889f4663eb3adf8ade2cb84e9fe3,count Morgan r=2/2048; StandardScaler; C(1)*RBF(length_scale=10)+White(noise_level=1); alpha=1e-6; normalize_y=True; n_restarts=2; seed=42,19.932083050861188,41.13942901729429,0.005868515231652438
XGBoost,9,4,42,80,20,3ee7e13111805d9cef94f71ef20c6a7a99d25e5e2ec3d469e148e222e131c154,149318cbef43f6eba00680fc8d6691c3cd96889f4663eb3adf8ade2cb84e9fe3,"count Morgan r=2/2048; XGBoost n_estimators=800, max_depth=10, learning_rate=0.05, subsample=0.8, colsample_bytree=0.6, tree_method=exact, n_jobs=1, seed=42",18.155323100624084,41.834280779959165,-0.02799717881657071
